date,time,high,residual
2015-01-07,16:00:00,0.391,-0.084
2015-01-07,16:15:00,0.377,-0.078
2015-01-07,16:30:00,0.379,-0.083
2015-01-07,16:45:00,0.44,-0.065
2015-01-07,17:00:00,0.536,-0.052
2015-01-07,17:15:00,0.68,-0.026
2015-01-07,17:30:00,0.837,-0.015
2015-01-07,17:45:00,0.984,-0.031
2015-01-07,18:00:00,1.143,-0.04
2015-01-07,18:15:00,1.306,-0.041
2015-01-07,18:30:00,1.464,-0.036
2015-01-07,18:45:00,1.616,-0.02
2015-01-07,19:00:00,1.715,-0.037
2015-01-07,19:15:00,1.799,-0.047
2015-01-07,19:30:00,1.865,-0.051
2015-01-07,19:45:00,1.913,-0.049
2015-01-07,20:00:00,1.931,-0.056
2015-01-07,20:15:00,1.94,-0.054
2015-01-07,20:30:00,1.95,-0.036
2015-01-07,20:45:00,1.945,-0.022
2015-01-07,21:00:00,1.924,-0.014
2015-01-07,21:15:00,1.883,-0.016
2015-01-07,21:30:00,1.829,-0.019
2015-01-07,21:45:00,1.764,-0.02
2015-01-07,22:00:00,1.691,-0.018
2015-01-07,22:15:00,1.613,-0.008
2015-01-07,22:30:00,1.491,-0.032
2015-01-07,22:45:00,1.352,-0.061
2015-01-07,23:00:00,1.221,-0.071
2015-01-07,23:15:00,1.077,-0.081
2015-01-07,23:30:00,0.936,-0.077
2015-01-07,23:45:00,0.79,-0.072
2015-01-08,00:00:00,0.631,-0.084
2015-01-08,00:15:00,0.494,-0.091
2015-01-08,00:30:00,0.378,-0.107
2015-01-08,00:45:00,0.279,-0.145
2015-01-08,01:00:00,0.221,-0.184
2015-01-08,01:15:00,0.218,-0.207
2015-01-08,01:30:00,0.306,-0.165
2015-01-08,01:45:00,0.389,-0.144
2015-01-08,02:00:00,0.452,-0.145
2015-01-08,02:15:00,0.502,-0.153
2015-01-08,02:30:00,0.49,-0.214
2015-01-08,02:45:00,0.52,-0.223
2015-01-08,03:00:00,0.519,-0.252
2015-01-08,03:15:00,0.564,-0.224
2015-01-08,03:30:00,0.549,-0.245
2015-01-08,03:45:00,0.53,-0.259
2015-01-08,04:00:00,0.522,-0.253
2015-01-08,04:15:00,0.548,-0.213
2015-01-08,04:30:00,0.549,-0.206
2015-01-08,04:45:00,0.558,-0.211
2015-01-08,05:00:00,0.611,-0.2
2015-01-08,05:15:00,0.735,-0.152
2015-01-08,05:30:00,0.912,-0.083
2015-01-08,05:45:00,1.091,-0.038
2015-01-08,06:00:00,1.246,-0.034
2015-01-08,06:15:00,1.391,-0.046
2015-01-08,06:30:00,1.581,-0.01
2015-01-08,06:45:00,1.701,-0.034
2015-01-08,07:00:00,1.829,-0.035
2015-01-08,07:15:00,1.934,-0.04
2015-01-08,07:30:00,2.033,-0.03
2015-01-08,07:45:00,2.103,-0.027
2015-01-08,08:00:00,2.154,-0.02
2015-01-08,08:15:00,2.13,-0.066
2015-01-08,08:30:00,2.111,-0.089
2015-01-08,08:45:00,2.137,-0.05
2015-01-08,09:00:00,2.126,-0.034
2015-01-08,09:15:00,2.123,0.003
2015-01-08,09:30:00,2.074,0.006
2015-01-08,09:45:00,1.995,-0.008
2015-01-08,10:00:00,1.902,-0.022
2015-01-08,10:15:00,1.825,-0.009
2015-01-08,10:30:00,1.683,-0.05
2015-01-08,10:45:00,1.587,-0.035
2015-01-08,11:00:00,1.493,-0.01
2015-01-08,11:15:00,1.31,-0.064
2015-01-08,11:30:00,1.212,-0.024
2015-01-08,11:45:00,1.071,-0.018
2015-01-08,12:00:00,0.915,-0.023
2015-01-08,12:15:00,0.73,-0.061
2015-01-08,12:30:00,0.608,-0.05
2015-01-08,12:45:00,0.554,0.002
2015-01-08,13:00:00,0.527,0.045
2015-01-08,13:15:00,0.508,0.057
2015-01-08,13:30:00,0.549,0.095
2015-01-08,13:45:00,0.593,0.111
2015-01-08,14:00:00,0.692,0.169
2015-01-08,14:15:00,0.775,0.21
2015-01-08,14:30:00,0.767,0.167
2015-01-08,14:45:00,0.763,0.138
2015-01-08,15:00:00,0.743,0.106
2015-01-08,15:15:00,0.754,0.115
2015-01-08,15:30:00,0.743,0.111
2015-01-08,15:45:00,0.692,0.077
2015-01-08,16:00:00,0.602,0.011
2015-01-08,16:15:00,0.567,0.004
2015-01-08,16:30:00,0.523,-0.012
2015-01-08,16:45:00,0.481,-0.038
2015-01-08,17:00:00,0.454,-0.069
2015-01-08,17:15:00,0.514,-0.042
2015-01-08,17:30:00,0.588,-0.036
2015-01-08,17:45:00,0.709,-0.015
2015-01-08,18:00:00,0.886,0.033
2015-01-08,18:15:00,0.981,-0.019
2015-01-08,18:30:00,1.136,-0.02
2015-01-08,18:45:00,1.314,0.004
2015-01-08,19:00:00,1.493,0.038
2015-01-08,19:15:00,1.637,0.051
2015-01-08,19:30:00,1.776,0.078
2015-01-08,19:45:00,1.854,0.065
2015-01-08,20:00:00,1.952,0.093
2015-01-08,20:15:00,2.007,0.1
2015-01-08,20:30:00,1.991,0.056
2015-01-08,20:45:00,1.979,0.034
2015-01-08,21:00:00,2.003,0.063
2015-01-08,21:15:00,1.992,0.07
2015-01-08,21:30:00,1.928,0.035
2015-01-08,21:45:00,1.901,0.049
2015-01-08,22:00:00,1.836,0.038
2015-01-08,22:15:00,1.766,0.033
2015-01-08,22:30:00,1.728,0.072
2015-01-08,22:45:00,1.628,0.058
2015-01-08,23:00:00,1.532,0.057
2015-01-08,23:15:00,1.369,-0.002
2015-01-08,23:30:00,1.242,-0.018
2015-01-08,23:45:00,1.147,0.008
2015-01-09,00:00:00,1.07,0.06
2015-01-09,00:15:00,0.952,0.077
2015-01-09,00:30:00,0.796,0.052
2015-01-09,00:45:00,0.634,0.009
2015-01-09,01:00:00,0.508,-0.024
2015-01-09,01:15:00,0.493,0.02
2015-01-09,01:30:00,0.518,0.067
2015-01-09,01:45:00,0.479,0.013
2015-01-09,02:00:00,0.531,0.024
2015-01-09,02:15:00,0.645,0.08
2015-01-09,02:30:00,0.705,0.078
2015-01-09,02:45:00,0.778,0.093
2015-01-09,03:00:00,0.787,0.052
2015-01-09,03:15:00,0.873,0.098
2015-01-09,03:30:00,0.899,0.094
2015-01-09,03:45:00,0.882,0.057
2015-01-09,04:00:00,0.871,0.035
2015-01-09,04:15:00,0.935,0.097
2015-01-09,04:30:00,0.904,0.071
2015-01-09,04:45:00,0.894,0.068
2015-01-09,05:00:00,0.908,0.083
2015-01-09,05:15:00,0.877,0.039
2015-01-09,05:30:00,0.888,0.014
2015-01-09,05:45:00,0.975,0.037
2015-01-09,06:00:00,1.12,0.09
2015-01-09,06:15:00,1.247,0.101
2015-01-09,06:30:00,1.313,0.034
2015-01-09,06:45:00,1.478,0.057
2015-01-09,07:00:00,1.597,0.036
2015-01-09,07:15:00,1.752,0.059
2015-01-09,07:30:00,1.887,0.075
2015-01-09,07:45:00,1.911,-0.003
2015-01-09,08:00:00,1.999,0.003
2015-01-09,08:15:00,2.086,0.028
2015-01-09,08:30:00,2.106,0.007
2015-01-09,08:45:00,2.071,-0.051
2015-01-09,09:00:00,2.042,-0.084
2015-01-09,09:15:00,2.082,-0.034
2015-01-09,09:30:00,2.064,-0.027
2015-01-09,09:45:00,2.013,-0.041
2015-01-09,10:00:00,1.938,-0.065
2015-01-09,10:15:00,1.862,-0.076
2015-01-09,10:30:00,1.823,-0.036
2015-01-09,10:45:00,1.759,-0.01
2015-01-09,11:00:00,1.629,-0.04
2015-01-09,11:15:00,1.504,-0.057
2015-01-09,11:30:00,1.36,-0.087
2015-01-09,11:45:00,1.246,-0.08
2015-01-09,12:00:00,1.085,-0.115
2015-01-09,12:15:00,0.937,-0.13
2015-01-09,12:30:00,0.786,-0.145
2015-01-09,12:45:00,0.614,-0.185
2015-01-09,13:00:00,0.501,-0.178
2015-01-09,13:15:00,0.437,-0.145
2015-01-09,13:30:00,0.35,-0.166
2015-01-09,13:45:00,0.259,-0.226
2015-01-09,14:00:00,0.23,-0.256
2015-01-09,14:15:00,0.285,-0.227
2015-01-09,14:30:00,0.345,-0.207
2015-01-09,14:45:00,0.363,-0.231
2015-01-09,15:00:00,0.385,-0.247
2015-01-09,15:15:00,0.388,-0.271
2015-01-09,15:30:00,0.376,-0.299
2015-01-09,15:45:00,0.425,-0.256
2015-01-09,16:00:00,0.446,-0.232
2015-01-09,16:15:00,0.42,-0.247
2015-01-09,16:30:00,0.419,-0.231
2015-01-09,16:45:00,0.39,-0.239
2015-01-09,17:00:00,0.415,-0.194
2015-01-09,17:15:00,0.445,-0.152
2015-01-09,17:30:00,0.478,-0.124
2015-01-09,17:45:00,0.515,-0.115
2015-01-09,18:00:00,0.613,-0.073
2015-01-09,18:15:00,0.756,-0.016
2015-01-09,18:30:00,0.918,0.036
2015-01-09,18:45:00,1.068,0.057
2015-01-09,19:00:00,1.166,0.017
2015-01-09,19:15:00,1.31,0.023
2015-01-09,19:30:00,1.493,0.074
2015-01-09,19:45:00,1.573,0.035
2015-01-09,20:00:00,1.659,0.019
2015-01-09,20:15:00,1.721,-0.002
2015-01-09,20:30:00,1.811,0.025
2015-01-09,20:45:00,1.904,0.075
2015-01-09,21:00:00,1.914,0.06
2015-01-09,21:15:00,1.931,0.067
2015-01-09,21:30:00,1.941,0.081
2015-01-09,21:45:00,1.942,0.097
2015-01-09,22:00:00,1.935,0.117
2015-01-09,22:15:00,1.937,0.158
2015-01-09,22:30:00,1.912,0.185
2015-01-09,22:45:00,1.85,0.187
2015-01-09,23:00:00,1.797,0.21
2015-01-09,23:15:00,1.747,0.245
2015-01-09,23:30:00,1.637,0.226
2015-01-09,23:45:00,1.542,0.228
2015-01-10,00:00:00,1.462,0.249
2015-01-10,00:15:00,1.338,0.232
2015-01-10,00:30:00,1.21,0.217
2015-01-10,00:45:00,1.101,0.223
2015-01-10,01:00:00,0.987,0.222
2015-01-10,01:15:00,0.916,0.252
2015-01-10,01:30:00,0.853,0.269
2015-01-10,01:45:00,0.755,0.222
2015-01-10,02:00:00,0.718,0.201
2015-01-10,02:15:00,0.805,0.273
2015-01-10,02:30:00,0.895,0.322
2015-01-10,02:45:00,0.928,0.298
2015-01-10,03:00:00,0.98,0.289
2015-01-10,03:15:00,0.994,0.245
2015-01-10,03:30:00,1.008,0.209
2015-01-10,03:45:00,1.051,0.212
2015-01-10,04:00:00,1.096,0.228
2015-01-10,04:15:00,1.09,0.202
2015-01-10,04:30:00,1.072,0.172
2015-01-10,04:45:00,1.029,0.125
2015-01-10,05:00:00,0.982,0.08
2015-01-10,05:15:00,0.963,0.065
2015-01-10,05:30:00,0.982,0.083
2015-01-10,05:45:00,0.952,0.041
2015-01-10,06:00:00,0.997,0.056
2015-01-10,06:15:00,1.091,0.097
2015-01-10,06:30:00,1.185,0.113
2015-01-10,06:45:00,1.274,0.103
2015-01-10,07:00:00,1.437,0.151
2015-01-10,07:15:00,1.561,0.152
2015-01-10,07:30:00,1.622,0.09
2015-01-10,07:45:00,1.742,0.093
2015-01-10,08:00:00,1.906,0.152
2015-01-10,08:15:00,2.016,0.172
2015-01-10,08:30:00,2.045,0.129
2015-01-10,08:45:00,2.097,0.129
2015-01-10,09:00:00,2.094,0.093
2015-01-10,09:15:00,2.096,0.079
2015-01-10,09:30:00,2.109,0.091
2015-01-10,09:45:00,2.085,0.078
2015-01-10,10:00:00,2.082,0.099
2015-01-10,10:15:00,1.992,0.043
2015-01-10,10:30:00,1.913,0.012
2015-01-10,10:45:00,1.823,-0.018
2015-01-10,11:00:00,1.751,-0.016
2015-01-10,11:15:00,1.674,-0.006
2015-01-10,11:30:00,1.556,-0.028
2015-01-10,11:45:00,1.458,-0.024
2015-01-10,12:00:00,1.334,-0.041
2015-01-10,12:15:00,1.208,-0.058
2015-01-10,12:30:00,1.061,-0.092
2015-01-10,12:45:00,0.927,-0.109
2015-01-10,13:00:00,0.826,-0.092
2015-01-10,13:15:00,0.71,-0.093
2015-01-10,13:30:00,0.574,-0.125
2015-01-10,13:45:00,0.454,-0.16
2015-01-10,14:00:00,0.359,-0.198
2015-01-10,14:15:00,0.308,-0.222
2015-01-10,14:30:00,0.246,-0.288
2015-01-10,14:45:00,0.247,-0.315
2015-01-10,15:00:00,0.284,-0.319
2015-01-10,15:15:00,0.269,-0.378
2015-01-10,15:30:00,0.248,-0.44
2015-01-10,15:45:00,0.265,-0.454
2015-01-10,16:00:00,0.26,-0.479
2015-01-10,16:15:00,0.31,-0.439
2015-01-10,16:30:00,0.31,-0.44
2015-01-10,16:45:00,0.309,-0.435
2015-01-10,17:00:00,0.33,-0.4
2015-01-10,17:15:00,0.379,-0.334
2015-01-10,17:30:00,0.364,-0.332
2015-01-10,17:45:00,0.391,-0.294
2015-01-10,18:00:00,0.41,-0.277
2015-01-10,18:15:00,0.482,-0.227
2015-01-10,18:30:00,0.592,-0.162
2015-01-10,18:45:00,0.665,-0.159
2015-01-10,19:00:00,0.81,-0.106
2015-01-10,19:15:00,0.946,-0.079
2015-01-10,19:30:00,1.062,-0.081
2015-01-10,19:45:00,1.191,-0.072
2015-01-10,20:00:00,1.319,-0.06
2015-01-10,20:15:00,1.478,-0.006
2015-01-10,20:30:00,1.571,-0.004
2015-01-10,20:45:00,1.657,0.008
2015-01-10,21:00:00,1.747,0.043
2015-01-10,21:15:00,1.817,0.077
2015-01-10,21:30:00,1.843,0.083
2015-01-10,21:45:00,1.836,0.071
2015-01-10,22:00:00,1.861,0.101
2015-01-10,22:15:00,1.88,0.136
2015-01-10,22:30:00,1.869,0.149
2015-01-10,22:45:00,1.827,0.141
2015-01-10,23:00:00,1.812,0.172
2015-01-10,23:15:00,1.786,0.205
2015-01-10,23:30:00,1.726,0.214
2015-01-10,23:45:00,1.678,0.245
2015-01-11,00:00:00,1.593,0.244
2015-01-11,00:15:00,1.505,0.244
2015-01-11,00:30:00,1.435,0.263
2015-01-11,00:45:00,1.332,0.252
2015-01-11,01:00:00,1.211,0.225
2015-01-11,01:15:00,1.111,0.22
2015-01-11,01:30:00,1.059,0.261
2015-01-11,01:45:00,0.986,0.272
2015-01-11,02:00:00,0.916,0.268
2015-01-11,02:15:00,0.88,0.272
2015-01-11,02:30:00,0.874,0.277
2015-01-11,02:45:00,0.858,0.243
2015-01-11,03:00:00,0.984,0.327
2015-01-11,03:15:00,1.048,0.334
2015-01-11,03:30:00,1.089,0.313
2015-01-11,03:45:00,1.091,0.257
2015-01-11,04:00:00,1.153,0.269
2015-01-11,04:15:00,1.208,0.284
2015-01-11,04:30:00,1.204,0.25
2015-01-11,04:45:00,1.218,0.244
2015-01-11,05:00:00,1.191,0.206
2015-01-11,05:15:00,1.143,0.154
2015-01-11,05:30:00,1.166,0.18
2015-01-11,05:45:00,1.163,0.183
2015-01-11,06:00:00,1.147,0.17
2015-01-11,06:15:00,1.082,0.1
2015-01-11,06:30:00,1.056,0.053
2015-01-11,06:45:00,1.085,0.042
2015-01-11,07:00:00,1.122,0.018
2015-01-11,07:15:00,1.202,0.018
2015-01-11,07:30:00,1.274,-0.004
2015-01-11,07:45:00,1.38,-0.001
2015-01-11,08:00:00,1.464,-0.021
2015-01-11,08:15:00,1.528,-0.058
2015-01-11,08:30:00,1.645,-0.033
2015-01-11,08:45:00,1.719,-0.038
2015-01-11,09:00:00,1.784,-0.035
2015-01-11,09:15:00,1.891,0.027
2015-01-11,09:30:00,1.926,0.036
2015-01-11,09:45:00,1.898,-0.001
2015-01-11,10:00:00,1.848,-0.046
2015-01-11,10:15:00,1.826,-0.052
2015-01-11,10:30:00,1.812,-0.041
2015-01-11,10:45:00,1.77,-0.05
2015-01-11,11:00:00,1.702,-0.075
2015-01-11,11:15:00,1.618,-0.105
2015-01-11,11:30:00,1.573,-0.084
2015-01-11,11:45:00,1.487,-0.092
2015-01-11,12:00:00,1.38,-0.112
2015-01-11,12:15:00,1.304,-0.095
2015-01-11,12:30:00,1.194,-0.109
2015-01-11,12:45:00,1.084,-0.123
2015-01-11,13:00:00,0.976,-0.134
2015-01-11,13:15:00,0.886,-0.127
2015-01-11,13:30:00,0.779,-0.136
2015-01-11,13:45:00,0.682,-0.138
2015-01-11,14:00:00,0.583,-0.149
2015-01-11,14:15:00,0.516,-0.144
2015-01-11,14:30:00,0.452,-0.159
2015-01-11,14:45:00,0.396,-0.193
2015-01-11,15:00:00,0.354,-0.241
2015-01-11,15:15:00,0.387,-0.236
2015-01-11,15:30:00,0.456,-0.209
2015-01-11,15:45:00,0.509,-0.202
2015-01-11,16:00:00,0.539,-0.216
2015-01-11,16:15:00,0.556,-0.234
2015-01-11,16:30:00,0.596,-0.219
2015-01-11,16:45:00,0.594,-0.237
2015-01-11,17:00:00,0.631,-0.206
2015-01-11,17:15:00,0.67,-0.166
2015-01-11,17:30:00,0.67,-0.158
2015-01-11,17:45:00,0.677,-0.137
2015-01-11,18:00:00,0.636,-0.162
2015-01-11,18:15:00,0.617,-0.167
2015-01-11,18:30:00,0.613,-0.167
2015-01-11,18:45:00,0.645,-0.145
2015-01-11,19:00:00,0.691,-0.129
2015-01-11,19:15:00,0.78,-0.091
2015-01-11,19:30:00,0.843,-0.099
2015-01-11,19:45:00,0.928,-0.099
2015-01-11,20:00:00,1.002,-0.121
2015-01-11,20:15:00,1.114,-0.108
2015-01-11,20:30:00,1.226,-0.094
2015-01-11,20:45:00,1.347,-0.065
2015-01-11,21:00:00,1.42,-0.074
2015-01-11,21:15:00,1.502,-0.059
2015-01-11,21:30:00,1.587,-0.024
2015-01-11,21:45:00,1.636,-0.008
2015-01-11,22:00:00,1.684,0.023
2015-01-11,22:15:00,1.7,0.037
2015-01-11,22:30:00,1.701,0.045
2015-01-11,22:45:00,1.708,0.068
2015-01-11,23:00:00,1.705,0.087
2015-01-11,23:15:00,1.689,0.101
2015-01-11,23:30:00,1.642,0.092
2015-01-11,23:45:00,1.58,0.079
2015-01-12,00:00:00,1.548,0.107
2015-01-12,00:15:00,1.499,0.127
2015-01-12,00:30:00,1.459,0.16
2015-01-12,00:45:00,1.367,0.144
2015-01-12,01:00:00,1.282,0.135
2015-01-12,01:15:00,1.232,0.159
2015-01-12,01:30:00,1.138,0.14
2015-01-12,01:45:00,1.072,0.148
2015-01-12,02:00:00,0.964,0.113
2015-01-12,02:15:00,0.902,0.117
2015-01-12,02:30:00,0.846,0.114
2015-01-12,02:45:00,0.84,0.141
2015-01-12,03:00:00,0.804,0.113
2015-01-12,03:15:00,0.808,0.1
2015-01-12,03:30:00,0.837,0.089
2015-01-12,03:45:00,0.892,0.09
2015-01-12,04:00:00,0.978,0.116
2015-01-12,04:15:00,1.03,0.11
2015-01-12,04:30:00,1.074,0.104
2015-01-12,04:45:00,1.089,0.078
2015-01-12,05:00:00,1.139,0.097
2015-01-12,05:15:00,1.178,0.115
2015-01-12,05:30:00,1.168,0.091
2015-01-12,05:45:00,1.195,0.113
2015-01-12,06:00:00,1.174,0.095
2015-01-12,06:15:00,1.129,0.058
2015-01-12,06:30:00,1.152,0.09
2015-01-12,06:45:00,1.13,0.073
2015-01-12,07:00:00,1.137,0.073
2015-01-12,07:15:00,1.166,0.081
2015-01-12,07:30:00,1.214,0.089
2015-01-12,07:45:00,1.242,0.061
2015-01-12,08:00:00,1.291,0.04
2015-01-12,08:15:00,1.409,0.079
2015-01-12,08:30:00,1.448,0.035
2015-01-12,08:45:00,1.532,0.037
2015-01-12,09:00:00,1.657,0.084
2015-01-12,09:15:00,1.693,0.05
2015-01-12,09:30:00,1.702,0.002
2015-01-12,09:45:00,1.742,-0.001
2015-01-12,10:00:00,1.792,0.024
2015-01-12,10:15:00,1.816,0.04
2015-01-12,10:30:00,1.828,0.059
2015-01-12,10:45:00,1.786,0.035
2015-01-12,11:00:00,1.758,0.033
2015-01-12,11:15:00,1.723,0.03
2015-01-12,11:30:00,1.694,0.04
2015-01-12,11:45:00,1.62,0.013
2015-01-12,12:00:00,1.524,-0.026
2015-01-12,12:15:00,1.446,-0.037
2015-01-12,12:30:00,1.356,-0.052
2015-01-12,12:45:00,1.302,-0.025
2015-01-12,13:00:00,1.246,0.002
2015-01-12,13:15:00,1.133,-0.029
2015-01-12,13:30:00,1.048,-0.035
2015-01-12,13:45:00,0.973,-0.032
2015-01-12,14:00:00,0.898,-0.03
2015-01-12,14:15:00,0.813,-0.04
2015-01-12,14:30:00,0.748,-0.034
2015-01-12,14:45:00,0.673,-0.05
2015-01-12,15:00:00,0.672,-0.008
2015-01-12,15:15:00,0.647,-0.012
2015-01-12,15:30:00,0.601,-0.061
2015-01-12,15:45:00,0.596,-0.09
2015-01-12,16:00:00,0.582,-0.143
2015-01-12,16:15:00,0.629,-0.142
2015-01-12,16:30:00,0.706,-0.109
2015-01-12,16:45:00,0.701,-0.152
2015-01-12,17:00:00,0.713,-0.171
2015-01-12,17:15:00,0.735,-0.17
2015-01-12,17:30:00,0.75,-0.17
2015-01-12,17:45:00,0.794,-0.133
2015-01-12,18:00:00,0.803,-0.123
2015-01-12,18:15:00,0.837,-0.082
2015-01-12,18:30:00,0.865,-0.041
2015-01-12,18:45:00,0.885,-0.007
2015-01-12,19:00:00,0.905,0.025
2015-01-12,19:15:00,0.951,0.073
2015-01-12,19:30:00,0.988,0.098
2015-01-12,19:45:00,1.051,0.133
2015-01-12,20:00:00,1.125,0.162
2015-01-12,20:15:00,1.2,0.178
2015-01-12,20:30:00,1.298,0.207
2015-01-12,20:45:00,1.388,0.222
2015-01-12,21:00:00,1.487,0.244
2015-01-12,21:15:00,1.549,0.23
2015-01-12,21:30:00,1.61,0.219
2015-01-12,21:45:00,1.666,0.212
2015-01-12,22:00:00,1.707,0.201
2015-01-12,22:15:00,1.788,0.246
2015-01-12,22:30:00,1.795,0.232
2015-01-12,22:45:00,1.801,0.232
2015-01-12,23:00:00,1.805,0.241
2015-01-12,23:15:00,1.807,0.256
2015-01-12,23:30:00,1.783,0.251
2015-01-12,23:45:00,1.767,0.259
2015-01-13,00:00:00,1.792,0.314
2015-01-13,00:15:00,1.751,0.312
2015-01-13,00:30:00,1.704,0.313
2015-01-13,00:45:00,1.667,0.332
2015-01-13,01:00:00,1.604,0.33
2015-01-13,01:15:00,1.55,0.34
2015-01-13,01:30:00,1.54,0.392
2015-01-13,01:45:00,1.516,0.427
2015-01-13,02:00:00,1.459,0.426
2015-01-13,02:15:00,1.397,0.419
2015-01-13,02:30:00,1.363,0.439
2015-01-13,02:45:00,1.301,0.428
2015-01-13,03:00:00,1.271,0.441
2015-01-13,03:15:00,1.286,0.485
2015-01-13,03:30:00,1.264,0.473
2015-01-13,03:45:00,1.317,0.516
2015-01-13,04:00:00,1.299,0.467
2015-01-13,04:15:00,1.371,0.494
2015-01-13,04:30:00,1.444,0.515
2015-01-13,04:45:00,1.498,0.516
2015-01-13,05:00:00,1.529,0.499
2015-01-13,05:15:00,1.542,0.471
2015-01-13,05:30:00,1.563,0.459
2015-01-13,05:45:00,1.57,0.441
2015-01-13,06:00:00,1.575,0.428
2015-01-13,06:15:00,1.557,0.399
2015-01-13,06:30:00,1.516,0.356
2015-01-13,06:45:00,1.501,0.347
2015-01-13,07:00:00,1.437,0.293
2015-01-13,07:15:00,1.409,0.276
2015-01-13,07:30:00,1.367,0.241
2015-01-13,07:45:00,1.36,0.231
2015-01-13,08:00:00,1.396,0.251
2015-01-13,08:15:00,1.391,0.217
2015-01-13,08:30:00,1.425,0.21
2015-01-13,08:45:00,1.454,0.188
2015-01-13,09:00:00,1.5,0.176
2015-01-13,09:15:00,1.616,0.231
2015-01-13,09:30:00,1.673,0.227
2015-01-13,09:45:00,1.74,0.234
2015-01-13,10:00:00,1.795,0.235
2015-01-13,10:15:00,1.827,0.223
2015-01-13,10:30:00,1.851,0.216
2015-01-13,10:45:00,1.874,0.223
2015-01-13,11:00:00,1.906,0.253
2015-01-13,11:15:00,1.866,0.225
2015-01-13,11:30:00,1.782,0.162
2015-01-13,11:45:00,1.727,0.135
2015-01-13,12:00:00,1.673,0.115
2015-01-13,12:15:00,1.622,0.103
2015-01-13,12:30:00,1.574,0.102
2015-01-13,12:45:00,1.53,0.112
2015-01-13,13:00:00,1.42,0.065
2015-01-13,13:15:00,1.389,0.102
2015-01-13,13:30:00,1.286,0.07
2015-01-13,13:45:00,1.204,0.056
2015-01-13,14:00:00,1.177,0.095
2015-01-13,14:15:00,1.145,0.124
2015-01-13,14:30:00,1.095,0.133
2015-01-13,14:45:00,1.021,0.116
2015-01-13,15:00:00,0.958,0.108
2015-01-13,15:15:00,0.916,0.115
2015-01-13,15:30:00,0.867,0.106
2015-01-13,15:45:00,0.884,0.147
2015-01-13,16:00:00,0.897,0.166
2015-01-13,16:15:00,0.892,0.149
2015-01-13,16:30:00,0.907,0.136
2015-01-13,16:45:00,0.898,0.091
2015-01-13,17:00:00,0.902,0.056
2015-01-13,17:15:00,0.902,0.018
2015-01-13,17:30:00,0.991,0.074
2015-01-13,17:45:00,1.067,0.123
2015-01-13,18:00:00,1.178,0.212
2015-01-13,18:15:00,1.142,0.158
2015-01-13,18:30:00,1.063,0.068
2015-01-13,18:45:00,1.152,0.152
2015-01-13,19:00:00,1.195,0.197
2015-01-13,19:15:00,1.131,0.142
2015-01-13,19:30:00,1.132,0.154
2015-01-13,19:45:00,1.161,0.193
2015-01-13,20:00:00,1.146,0.181
2015-01-13,20:15:00,1.142,0.17
2015-01-13,20:30:00,1.104,0.114
2015-01-13,20:45:00,1.208,0.188
2015-01-13,21:00:00,1.248,0.189
2015-01-13,21:15:00,1.267,0.16
2015-01-13,21:30:00,1.334,0.174
2015-01-13,21:45:00,1.378,0.161
2015-01-13,22:00:00,1.363,0.086
2015-01-13,22:15:00,1.497,0.162
2015-01-13,22:30:00,1.605,0.216
2015-01-13,22:45:00,1.589,0.155
2015-01-13,23:00:00,1.559,0.092
2015-01-13,23:15:00,1.606,0.119
2015-01-13,23:30:00,1.543,0.049
2015-01-13,23:45:00,1.564,0.072
2015-01-14,00:00:00,1.649,0.167
2015-01-14,00:15:00,1.602,0.135
2015-01-14,00:30:00,1.448,0.002
2015-01-14,00:45:00,1.46,0.04
2015-01-14,01:00:00,1.518,0.133
2015-01-14,01:15:00,1.474,0.131
2015-01-14,01:30:00,1.411,0.117
2015-01-14,01:45:00,1.335,0.093
2015-01-14,02:00:00,1.297,0.106
2015-01-14,02:15:00,1.26,0.117
2015-01-14,02:30:00,1.2,0.101
2015-01-14,02:45:00,1.17,0.112
2015-01-14,03:00:00,1.211,0.193
2015-01-14,03:15:00,1.159,0.18
2015-01-14,03:30:00,1.157,0.214
2015-01-14,03:45:00,1.1,0.187
2015-01-14,04:00:00,1.081,0.187
2015-01-14,04:15:00,1.019,0.129
2015-01-14,04:30:00,1.068,0.167
2015-01-14,04:45:00,1.096,0.17
2015-01-14,05:00:00,1.081,0.12
2015-01-14,05:15:00,1.087,0.087
2015-01-14,05:30:00,1.171,0.132
2015-01-14,05:45:00,1.152,0.077
2015-01-14,06:00:00,1.188,0.081
2015-01-14,06:15:00,1.327,0.191
2015-01-14,06:30:00,1.244,0.084
2015-01-14,06:45:00,1.254,0.075
2015-01-14,07:00:00,1.283,0.091
2015-01-14,07:15:00,1.192,-0.005
2015-01-14,07:30:00,1.215,0.021
2015-01-14,07:45:00,1.286,0.1
2015-01-14,08:00:00,1.224,0.049
2015-01-14,08:15:00,1.189,0.022
2015-01-14,08:30:00,1.053,-0.11
2015-01-14,08:45:00,1.127,-0.041
2015-01-14,09:00:00,1.204,0.022
2015-01-14,09:15:00,1.169,-0.034
2015-01-14,09:30:00,1.23,-0.003
2015-01-14,09:45:00,1.255,-0.013
2015-01-14,10:00:00,1.278,-0.032
2015-01-14,10:15:00,1.425,0.069
2015-01-14,10:30:00,1.407,0.003
2015-01-14,10:45:00,1.5,0.049
2015-01-14,11:00:00,1.459,-0.033
