SITE,PLOT,BRC,DBH_class,Count,Yr,BRC names
55,11,920569,7,2,1,Crataegus monogyna
55,12,920569,1,2,2,Crataegus monogyna
55,12,920841,1,2,2,Fraxinus excelsior (c)
55,12,920841,1,3,1,Fraxinus excelsior (c)
55,12,9201617,1,4,2,Prunus spinosa
55,12,920569,1,6,1,Crataegus monogyna
55,12,9204446,1,14,1,Quercus seedling/sp
55,12,9204558,1,18,1,Salix seedling/sp
55,12,9205313,1,36,1,Ulex sp./seedling
55,12,920557,1,40,2,Corylus avellana
55,12,920557,1,80,1,Corylus avellana
55,12,920841,2,1,2,Fraxinus excelsior (c)
55,12,9201788,2,1,2,Salix caprea
55,12,920557,2,2,1,Corylus avellana
55,12,920841,2,2,1,Fraxinus excelsior (c)
55,12,920557,2,2,2,Corylus avellana
55,12,920841,3,1,2,Fraxinus excelsior (c)
55,12,9201788,5,1,2,Salix caprea
55,13,920569,1,1,2,Crataegus monogyna
55,13,920569,1,2,1,Crataegus monogyna
55,13,920841,1,11,1,Fraxinus excelsior (c)
55,13,920569,1,14,1,Crataegus monogyna
55,13,920841,1,14,2,Fraxinus excelsior (c)
55,13,920557,1,78,2,Corylus avellana
55,13,920557,1,132,1,Corylus avellana
55,13,920569,2,1,1,Crataegus monogyna
55,13,920569,2,3,2,Crataegus monogyna
55,13,920557,2,20,2,Corylus avellana
55,13,920557,2,30,1,Corylus avellana
55,13,920557,3,2,1,Corylus avellana
55,13,920841,3,2,1,Fraxinus excelsior (c)
55,13,920557,3,4,2,Corylus avellana
55,13,920569,3,4,2,Crataegus monogyna
55,13,920841,4,3,1,Fraxinus excelsior (c)
55,13,920841,5,2,1,Fraxinus excelsior (c)
55,13,920841,6,2,2,Fraxinus excelsior (c)
55,14,920841,1,1,1,Fraxinus excelsior (c)
55,14,920841,1,2,1,Fraxinus excelsior (c)
55,14,920569,1,7,1,Crataegus monogyna
55,14,920569,1,14,1,Crataegus monogyna
55,14,920557,1,60,2,Corylus avellana
55,14,9201617,1,100,1,Prunus spinosa
55,14,920841,2,1,2,Fraxinus excelsior (c)
55,14,920557,2,12,2,Corylus avellana
55,14,920557,3,2,2,Corylus avellana
55,14,920841,3,2,2,Fraxinus excelsior (c)
55,14,920841,5,1,2,Fraxinus excelsior (c)
55,14,920841,6,1,2,Fraxinus excelsior (c)
55,14,920841,8,1,2,Fraxinus excelsior (c)
55,14,920841,9,1,2,Fraxinus excelsior (c)
55,14,920841,12,1,2,Fraxinus excelsior (c)
55,15,920569,1,2,1,Crataegus monogyna
55,15,9201023,1,2,1,Ilex aquifolium
55,15,9201788,1,2,2,Salix caprea
55,15,920841,1,4,1,Fraxinus excelsior (c)
55,15,920841,1,4,2,Fraxinus excelsior (c)
55,15,9201617,1,10,1,Prunus spinosa
55,15,920841,1,14,2,Fraxinus excelsior (c)
55,15,920841,1,17,1,Fraxinus excelsior (c)
55,15,920557,1,40,2,Corylus avellana
55,15,920557,1,226,1,Corylus avellana
55,15,920569,2,2,1,Crataegus monogyna
55,15,920557,2,2,2,Corylus avellana
55,15,920841,2,3,2,Fraxinus excelsior (c)
55,15,920841,2,4,1,Fraxinus excelsior (c)
55,15,9201617,2,4,1,Prunus spinosa
55,15,920557,2,24,1,Corylus avellana
55,15,920557,3,2,2,Corylus avellana
55,15,920557,3,4,1,Corylus avellana
55,15,920569,3,4,1,Crataegus monogyna
55,15,920841,3,5,1,Fraxinus excelsior (c)
55,15,920841,4,5,1,Fraxinus excelsior (c)
55,15,920841,5,1,1,Fraxinus excelsior (c)
55,16,920841,1,10,2,Fraxinus excelsior (c)
55,16,920557,1,122,2,Corylus avellana
55,16,920557,2,16,2,Corylus avellana
55,16,920557,3,2,2,Corylus avellana
55,16,9201960,6,1,2,Sorbus aucuparia
55,16,920557,25,2,2,Corylus avellana
56,1,9201960,1,20,1,Sorbus aucuparia
56,1,9201960,1,25,1,Sorbus aucuparia
56,1,920557,1,56,2,Corylus avellana
56,1,920557,1,74,1,Corylus avellana
56,1,920557,2,6,2,Corylus avellana
56,1,920557,2,8,1,Corylus avellana
56,1,9201960,2,16,1,Sorbus aucuparia
56,1,920557,3,2,1,Corylus avellana
56,1,920557,3,2,2,Corylus avellana
56,1,9201960,3,3,1,Sorbus aucuparia
56,1,9201960,4,1,2,Sorbus aucuparia
56,1,920841,7,1,2,Fraxinus excelsior (c)
56,1,920841,9,1,2,Fraxinus excelsior (c)
56,1,9204446,11,1,1,Quercus seedling/sp
56,1,920841,12,1,2,Fraxinus excelsior (c)
56,1,9204446,15,1,1,Quercus seedling/sp
56,2,9204445,1,1,1,Betula seedling/sp
56,2,9201960,1,4,1,Sorbus aucuparia
56,2,9205,1,6,1,Acer pseudoplatanus
56,2,920557,1,14,1,Corylus avellana
56,2,920557,1,74,2,Corylus avellana
56,2,9204446,2,1,1,Quercus seedling/sp
56,2,200001651,2,1,2,Populus sp.
56,2,9205,2,2,1,Acer pseudoplatanus
56,2,9201960,2,2,1,Sorbus aucuparia
56,2,9201960,2,2,2,Sorbus aucuparia
56,2,9204445,2,2,2,Betula seedling/sp
56,2,920557,2,4,2,Corylus avellana
56,2,9204445,2,6,1,Betula seedling/sp
56,2,9205,3,1,1,Acer pseudoplatanus
56,2,920432,3,1,1,Castanea sativa
56,2,9204446,3,2,1,Quercus seedling/sp
56,2,9204445,3,2,2,Betula seedling/sp
56,2,9204445,3,3,1,Betula seedling/sp
56,2,920557,3,4,2,Corylus avellana
56,2,920432,4,1,1,Castanea sativa
56,2,9205,4,2,1,Acer pseudoplatanus
56,2,9204445,4,2,1,Betula seedling/sp
56,2,9204445,4,3,2,Betula seedling/sp
56,2,920432,5,1,1,Castanea sativa
56,2,9204446,5,1,2,Quercus seedling/sp
56,2,9204445,5,3,2,Betula seedling/sp
56,2,9204445,5,4,1,Betula seedling/sp
56,2,9204445,6,1,1,Betula seedling/sp
56,2,920432,6,2,1,Castanea sativa
56,2,9204445,6,4,2,Betula seedling/sp
56,2,9204446,7,1,1,Quercus seedling/sp
56,2,920841,7,1,2,Fraxinus excelsior (c)
56,2,9204446,7,1,2,Quercus seedling/sp
56,2,920432,7,2,1,Castanea sativa
56,2,9204446,11,1,2,Quercus seedling/sp
56,3,920810,1,1,1,Fagus sylvatica
56,3,920557,1,2,1,Corylus avellana
56,3,920810,1,2,2,Fagus sylvatica
56,3,9201960,1,2,2,Sorbus aucuparia
56,3,920810,1,6,1,Fagus sylvatica
56,3,920841,1,6,2,Fraxinus excelsior (c)
56,3,9201960,1,11,1,Sorbus aucuparia
56,3,920557,1,50,2,Corylus avellana
56,3,9201960,2,1,2,Sorbus aucuparia
56,3,920557,2,6,2,Corylus avellana
56,3,9201960,2,7,1,Sorbus aucuparia
56,3,9201960,3,1,1,Sorbus aucuparia
56,3,9201551,3,2,2,Populus canescens
56,3,9201960,4,1,1,Sorbus aucuparia
56,3,9204445,4,1,2,Betula seedling/sp
56,3,9201551,4,2,2,Populus canescens
56,3,920810,5,1,1,Fagus sylvatica
56,3,9204445,5,1,2,Betula seedling/sp
56,3,9204446,5,1,2,Quercus seedling/sp
56,3,9201551,5,2,2,Populus canescens
56,3,9201470,6,1,1,Picea abies
56,3,9204445,6,1,1,Betula seedling/sp
56,3,9204446,6,1,2,Quercus seedling/sp
56,3,9204445,7,1,2,Betula seedling/sp
56,3,9204446,7,1,2,Quercus seedling/sp
56,3,920810,10,1,1,Fagus sylvatica
56,3,920810,12,1,1,Fagus sylvatica
56,3,920810,13,1,1,Fagus sylvatica
56,4,9201705,1,2,1,Rosa seedling/sp
56,4,9204446,1,2,1,Quercus seedling/sp
56,4,920557,1,8,1,Corylus avellana
56,4,9204314,1,9,1,Ulmus sp.
56,4,920841,1,16,1,Fraxinus excelsior (c)
56,4,920841,1,18,2,Fraxinus excelsior (c)
56,4,9205,2,1,1,Acer pseudoplatanus
56,4,9204446,2,1,1,Quercus seedling/sp
56,4,9205,2,1,2,Acer pseudoplatanus
56,4,920841,2,1,2,Fraxinus excelsior (c)
56,4,9201960,2,1,2,Sorbus aucuparia
56,4,92077,2,2,1,Alnus glutinosa
56,4,9204314,2,2,1,Ulmus sp.
56,4,9204445,2,5,1,Betula seedling/sp
56,4,92077,3,1,1,Alnus glutinosa
56,4,9204314,3,1,1,Ulmus sp.
56,4,92077,3,1,2,Alnus glutinosa
56,4,9204445,3,13,1,Betula seedling/sp
56,4,92077,4,1,2,Alnus glutinosa
56,4,920841,4,1,2,Fraxinus excelsior (c)
56,4,9204445,4,5,1,Betula seedling/sp
56,4,920841,5,2,2,Fraxinus excelsior (c)
56,4,9204445,5,4,1,Betula seedling/sp
56,4,9204314,6,1,1,Ulmus sp.
56,4,9204445,6,1,1,Betula seedling/sp
56,4,9204445,6,1,2,Betula seedling/sp
56,4,92077,6,2,2,Alnus glutinosa
56,4,920841,7,1,2,Fraxinus excelsior (c)
56,4,9204445,7,1,2,Betula seedling/sp
56,4,9205,8,1,2,Acer pseudoplatanus
56,5,920569,1,2,2,Crataegus monogyna
56,5,920810,1,3,1,Fagus sylvatica
56,5,920557,1,4,2,Corylus avellana
56,5,920810,2,1,1,Fagus sylvatica
56,5,920557,2,2,2,Corylus avellana
56,5,920810,3,2,1,Fagus sylvatica
56,5,920810,4,2,1,Fagus sylvatica
56,5,920810,5,1,1,Fagus sylvatica
56,5,920810,6,1,1,Fagus sylvatica
56,5,9204445,6,1,2,Betula seedling/sp
56,5,920810,7,2,1,Fagus sylvatica
56,5,920810,8,2,1,Fagus sylvatica
56,5,920810,10,1,1,Fagus sylvatica
56,5,920810,11,1,1,Fagus sylvatica
56,5,920810,12,1,1,Fagus sylvatica
56,5,920810,12,1,2,Fagus sylvatica
56,5,920810,14,1,2,Fagus sylvatica
56,6,920841,1,1,1,Fraxinus excelsior (c)
56,6,9204445,1,1,1,Betula seedling/sp
56,6,9204446,1,1,1,Quercus seedling/sp
56,6,920810,1,2,1,Fagus sylvatica
56,6,9201960,1,4,1,Sorbus aucuparia
56,6,920569,1,4,2,Crataegus monogyna
56,6,920841,1,4,2,Fraxinus excelsior (c)
56,6,920841,1,6,2,Fraxinus excelsior (c)
56,6,920841,1,18,1,Fraxinus excelsior (c)
56,6,9204445,2,1,1,Betula seedling/sp
56,6,9201960,2,1,2,Sorbus aucuparia
56,6,920569,2,2,2,Crataegus monogyna
56,6,920841,2,2,2,Fraxinus excelsior (c)
56,6,920841,2,3,1,Fraxinus excelsior (c)
56,6,9201960,2,4,1,Sorbus aucuparia
56,6,9201788,2,7,1,Salix caprea
56,6,920841,3,1,1,Fraxinus excelsior (c)
56,6,9201960,3,1,1,Sorbus aucuparia
56,6,9204445,3,1,1,Betula seedling/sp
56,6,920569,3,1,2,Crataegus monogyna
56,6,9201788,3,2,1,Salix caprea
56,6,920841,3,2,2,Fraxinus excelsior (c)
56,6,9201960,3,4,2,Sorbus aucuparia
56,6,920841,4,1,1,Fraxinus excelsior (c)
56,6,9204446,4,1,1,Quercus seedling/sp
56,6,920841,4,1,2,Fraxinus excelsior (c)
56,6,9204445,4,4,1,Betula seedling/sp
56,6,920841,5,1,2,Fraxinus excelsior (c)
56,6,9201788,5,2,1,Salix caprea
56,6,920841,6,1,2,Fraxinus excelsior (c)
56,6,9204445,7,1,1,Betula seedling/sp
56,6,920841,8,1,2,Fraxinus excelsior (c)
56,7,920841,1,1,1,Fraxinus excelsior (c)
56,7,920841,1,2,1,Fraxinus excelsior (c)
56,7,9201960,1,2,1,Sorbus aucuparia
56,7,9201960,1,3,1,Sorbus aucuparia
56,7,920841,1,8,2,Fraxinus excelsior (c)
56,7,920557,1,40,2,Corylus avellana
56,7,920569,2,2,1,Crataegus monogyna
56,7,920841,2,2,1,Fraxinus excelsior (c)
56,7,9201960,2,2,1,Sorbus aucuparia
56,7,9204445,2,2,1,Betula seedling/sp
56,7,9201788,2,4,1,Salix caprea
56,7,9204445,3,1,2,Betula seedling/sp
56,7,920841,3,2,1,Fraxinus excelsior (c)
56,7,9201788,3,2,1,Salix caprea
56,7,920569,3,3,1,Crataegus monogyna
56,7,9204445,3,3,1,Betula seedling/sp
56,7,920841,4,1,1,Fraxinus excelsior (c)
56,7,9205,4,2,2,Acer pseudoplatanus
56,7,9204445,4,2,2,Betula seedling/sp
56,7,9204445,4,4,1,Betula seedling/sp
56,7,9201788,5,1,1,Salix caprea
56,7,9204445,5,1,2,Betula seedling/sp
56,7,9205,7,1,2,Acer pseudoplatanus
56,7,9204445,8,1,2,Betula seedling/sp
56,7,9205,10,1,2,Acer pseudoplatanus
56,8,920810,1,1,1,Fagus sylvatica
56,8,920841,1,1,1,Fraxinus excelsior (c)
56,8,9205,1,2,2,Acer pseudoplatanus
56,8,920841,1,2,2,Fraxinus excelsior (c)
56,8,9201960,1,19,1,Sorbus aucuparia
56,8,9205,2,1,1,Acer pseudoplatanus
56,8,9204445,2,1,1,Betula seedling/sp
56,8,9205,2,3,2,Acer pseudoplatanus
56,8,9201960,2,14,1,Sorbus aucuparia
56,8,9201960,3,1,1,Sorbus aucuparia
56,8,920841,4,1,1,Fraxinus excelsior (c)
56,8,9204445,4,1,1,Betula seedling/sp
56,8,9204445,4,1,2,Betula seedling/sp
56,8,920810,4,2,1,Fagus sylvatica
56,8,920810,5,1,1,Fagus sylvatica
56,8,9204445,5,1,1,Betula seedling/sp
56,8,9205,6,1,2,Acer pseudoplatanus
56,8,9205178,6,1,2,Pseudotsuga spp.
56,8,920810,7,1,1,Fagus sylvatica
56,8,9204445,7,1,1,Betula seedling/sp
56,8,9205,7,1,2,Acer pseudoplatanus
56,8,9204445,8,1,2,Betula seedling/sp
56,9,920841,1,1,1,Fraxinus excelsior (c)
56,9,9204445,1,1,2,Betula seedling/sp
56,9,920841,1,2,1,Fraxinus excelsior (c)
56,9,9204445,1,2,1,Betula seedling/sp
56,9,920810,1,4,1,Fagus sylvatica
56,9,9201960,1,4,1,Sorbus aucuparia
56,9,9201815,1,6,1,Sambucus nigra
56,9,920841,2,1,1,Fraxinus excelsior (c)
56,9,9201788,2,1,1,Salix caprea
56,9,9201960,2,1,1,Sorbus aucuparia
56,9,9204445,2,1,2,Betula seedling/sp
56,9,9204445,2,2,1,Betula seedling/sp
56,9,9204446,2,2,1,Quercus seedling/sp
56,9,9201960,2,2,2,Sorbus aucuparia
56,9,9201788,3,1,1,Salix caprea
56,9,9201960,3,2,2,Sorbus aucuparia
56,9,920841,3,3,1,Fraxinus excelsior (c)
56,9,9204445,3,3,2,Betula seedling/sp
56,9,9204445,3,4,1,Betula seedling/sp
56,9,9201788,4,2,1,Salix caprea
56,9,9204445,4,4,2,Betula seedling/sp
56,9,9201788,5,1,1,Salix caprea
56,9,9204445,5,2,1,Betula seedling/sp
56,9,9204445,5,3,2,Betula seedling/sp
56,9,9204445,6,1,2,Betula seedling/sp
56,9,9204446,8,1,2,Quercus seedling/sp
56,10,9204445,1,2,2,Betula seedling/sp
56,10,9201960,1,4,1,Sorbus aucuparia
56,10,9204446,1,4,1,Quercus seedling/sp
56,10,9201816,1,4,2,Sambucus racemosa
56,10,9204445,1,8,2,Betula seedling/sp
56,10,9205,1,9,1,Acer pseudoplatanus
56,10,9201815,1,14,1,Sambucus nigra
56,10,9205,2,2,2,Acer pseudoplatanus
56,10,9201816,2,2,2,Sambucus racemosa
56,10,9204446,2,3,1,Quercus seedling/sp
56,10,9205,2,4,1,Acer pseudoplatanus
56,10,9204445,2,4,2,Betula seedling/sp
56,10,9204445,2,6,1,Betula seedling/sp
56,10,9205,3,1,1,Acer pseudoplatanus
56,10,9204445,3,1,1,Betula seedling/sp
56,10,9204446,3,1,1,Quercus seedling/sp
56,10,9205,3,1,2,Acer pseudoplatanus
56,10,9204445,3,2,2,Betula seedling/sp
56,10,9204446,4,1,1,Quercus seedling/sp
56,10,9204445,4,3,2,Betula seedling/sp
56,10,9204445,4,5,1,Betula seedling/sp
56,10,9205,5,1,1,Acer pseudoplatanus
56,10,9204445,5,1,2,Betula seedling/sp
56,10,9204446,6,1,1,Quercus seedling/sp
56,10,9205,8,1,1,Acer pseudoplatanus
56,10,9205,9,1,1,Acer pseudoplatanus
56,10,9205,9,1,2,Acer pseudoplatanus
56,11,920810,1,2,1,Fagus sylvatica
56,11,9201960,1,2,1,Sorbus aucuparia
56,11,9204446,1,2,1,Quercus seedling/sp
56,11,920810,1,2,2,Fagus sylvatica
56,11,9204445,2,1,1,Betula seedling/sp
56,11,920810,2,3,1,Fagus sylvatica
56,11,920810,2,4,2,Fagus sylvatica
56,11,9204445,3,1,2,Betula seedling/sp
56,11,9201788,3,2,1,Salix caprea
56,11,9204445,3,3,1,Betula seedling/sp
56,11,920810,3,6,2,Fagus sylvatica
56,11,920810,4,1,1,Fagus sylvatica
56,11,9201788,4,1,1,Salix caprea
56,11,9204445,4,1,1,Betula seedling/sp
56,11,9205,4,1,2,Acer pseudoplatanus
56,11,920810,4,2,2,Fagus sylvatica
56,11,9204445,4,5,2,Betula seedling/sp
56,11,920810,5,1,1,Fagus sylvatica
56,11,9204445,5,1,2,Betula seedling/sp
56,11,920810,5,2,2,Fagus sylvatica
56,11,9204445,5,4,1,Betula seedling/sp
56,11,920810,6,1,1,Fagus sylvatica
56,11,9204445,6,3,2,Betula seedling/sp
56,11,9205,7,1,2,Acer pseudoplatanus
56,11,9204445,8,1,1,Betula seedling/sp
56,11,9205,9,1,2,Acer pseudoplatanus
56,11,920810,9,1,2,Fagus sylvatica
56,12,9204445,1,1,1,Betula seedling/sp
56,12,9204445,1,2,1,Betula seedling/sp
56,12,9201816,1,15,2,Sambucus racemosa
56,12,9201816,1,46,2,Sambucus racemosa
56,12,9204446,2,4,1,Quercus seedling/sp
56,12,9204445,2,11,1,Betula seedling/sp
56,12,9204446,3,1,1,Quercus seedling/sp
56,12,9204445,3,1,2,Betula seedling/sp
56,12,9204445,3,12,1,Betula seedling/sp
56,12,9204446,4,2,1,Quercus seedling/sp
56,12,9204445,4,7,1,Betula seedling/sp
56,12,9204445,5,1,1,Betula seedling/sp
56,12,9204446,5,2,1,Quercus seedling/sp
56,12,9205,6,1,2,Acer pseudoplatanus
56,12,9204445,6,2,2,Betula seedling/sp
56,12,9205,7,1,2,Acer pseudoplatanus
56,13,9204314,1,1,1,Ulmus sp.
56,13,9201960,1,4,1,Sorbus aucuparia
56,13,9201816,1,5,2,Sambucus racemosa
56,13,920557,1,6,1,Corylus avellana
56,13,9204314,1,6,2,Ulmus sp.
56,13,920841,1,12,1,Fraxinus excelsior (c)
56,13,9205,2,1,2,Acer pseudoplatanus
56,13,9204314,2,1,2,Ulmus sp.
56,13,9201960,2,6,1,Sorbus aucuparia
56,13,9201960,3,4,1,Sorbus aucuparia
56,13,9205,4,1,1,Acer pseudoplatanus
56,13,9205,5,1,2,Acer pseudoplatanus
56,13,9205,6,1,2,Acer pseudoplatanus
56,13,9205,7,1,1,Acer pseudoplatanus
56,13,920841,8,1,2,Fraxinus excelsior (c)
56,13,9205,10,1,2,Acer pseudoplatanus
56,13,9205,11,1,2,Acer pseudoplatanus
56,14,920841,1,2,2,Fraxinus excelsior (c)
56,14,9204314,1,2,2,Ulmus sp.
56,14,9201816,1,4,2,Sambucus racemosa
56,14,9204314,1,8,1,Ulmus sp.
56,14,9201960,1,22,1,Sorbus aucuparia
56,14,9201815,1,36,1,Sambucus nigra
56,14,920841,2,1,1,Fraxinus excelsior (c)
56,14,9205,2,1,2,Acer pseudoplatanus
56,14,9201815,2,2,1,Sambucus nigra
56,14,920841,2,2,2,Fraxinus excelsior (c)
56,14,9201960,2,11,1,Sorbus aucuparia
56,14,9201960,3,1,1,Sorbus aucuparia
56,14,9201960,4,1,2,Sorbus aucuparia
56,14,920841,5,1,2,Fraxinus excelsior (c)
56,14,9204314,5,2,1,Ulmus sp.
56,14,9204314,7,1,1,Ulmus sp.
56,14,920841,7,1,2,Fraxinus excelsior (c)
56,14,9205,8,2,2,Acer pseudoplatanus
56,14,9204314,9,1,1,Ulmus sp.
56,15,9201816,1,3,2,Sambucus racemosa
56,15,920557,1,6,2,Corylus avellana
56,15,9201815,1,40,1,Sambucus nigra
56,15,9201815,2,2,1,Sambucus nigra
56,15,920557,2,10,2,Corylus avellana
56,15,9204445,4,1,2,Betula seedling/sp
56,15,9204445,5,1,2,Betula seedling/sp
56,15,9204446,7,1,1,Quercus seedling/sp
56,15,9204445,7,2,2,Betula seedling/sp
56,15,9204446,9,1,2,Quercus seedling/sp
56,15,9204446,15,1,2,Quercus seedling/sp
56,15,9204446,16,1,1,Quercus seedling/sp
56,16,9204314,1,2,1,Ulmus sp.
56,16,9204445,1,2,1,Betula seedling/sp
56,16,920557,1,14,2,Corylus avellana
56,16,920557,1,86,1,Corylus avellana
56,16,9204314,2,2,1,Ulmus sp.
56,16,9204445,2,2,1,Betula seedling/sp
56,16,9201816,2,2,2,Sambucus racemosa
56,16,920557,2,10,2,Corylus avellana
56,16,920557,2,22,1,Corylus avellana
56,16,920841,3,1,1,Fraxinus excelsior (c)
56,16,9204445,3,2,1,Betula seedling/sp
56,16,9204314,4,2,1,Ulmus sp.
56,16,920841,5,2,1,Fraxinus excelsior (c)
56,16,920841,6,1,1,Fraxinus excelsior (c)
56,16,9204445,6,2,2,Betula seedling/sp
56,16,9204445,7,1,2,Betula seedling/sp
57,1,9204558,1,1,1,Salix seedling/sp
57,1,920841,1,1,2,Fraxinus excelsior (c)
57,1,9201555,1,1,2,Populus tremula
57,1,920841,1,2,1,Fraxinus excelsior (c)
57,1,9201023,1,2,2,Ilex aquifolium
57,1,9204445,1,3,1,Betula seedling/sp
57,1,9204446,1,3,1,Quercus seedling/sp
57,1,9201960,1,3,2,Sorbus aucuparia
57,1,9201705,1,4,1,Rosa seedling/sp
57,1,9201960,1,4,1,Sorbus aucuparia
57,1,9201815,1,4,2,Sambucus nigra
57,1,9204445,1,6,1,Betula seedling/sp
57,1,9201960,1,6,2,Sorbus aucuparia
57,1,920841,1,8,2,Fraxinus excelsior (c)
57,1,9202185,1,20,1,Viburnum opulus
57,1,9201617,1,22,1,Prunus spinosa
57,1,920557,1,60,2,Corylus avellana
57,1,920557,1,242,1,Corylus avellana
57,1,920569,2,1,1,Crataegus monogyna
57,1,920569,2,1,2,Crataegus monogyna
57,1,920841,2,1,2,Fraxinus excelsior (c)
57,1,9201617,2,2,1,Prunus spinosa
57,1,9204445,2,2,1,Betula seedling/sp
57,1,9201960,2,2,2,Sorbus aucuparia
57,1,920841,2,3,1,Fraxinus excelsior (c)
57,1,9201960,2,3,1,Sorbus aucuparia
57,1,9204558,2,3,1,Salix seedling/sp
57,1,9204445,2,3,2,Betula seedling/sp
57,1,9204446,2,8,1,Quercus seedling/sp
57,1,920557,2,16,1,Corylus avellana
57,1,9201555,3,1,2,Populus tremula
57,1,9204446,3,1,2,Quercus seedling/sp
57,1,920569,3,2,1,Crataegus monogyna
57,1,9204446,3,3,1,Quercus seedling/sp
57,1,9204558,3,4,1,Salix seedling/sp
57,1,9204445,3,5,1,Betula seedling/sp
57,1,9204445,3,8,2,Betula seedling/sp
57,1,9204445,4,1,1,Betula seedling/sp
57,1,9204558,4,1,1,Salix seedling/sp
57,1,920841,4,1,2,Fraxinus excelsior (c)
57,1,9201555,4,1,2,Populus tremula
57,1,9201960,4,1,2,Sorbus aucuparia
57,1,9204446,4,2,1,Quercus seedling/sp
57,1,9204445,4,7,2,Betula seedling/sp
57,1,92077,5,1,2,Alnus glutinosa
57,1,9204445,5,3,2,Betula seedling/sp
57,1,9204446,5,3,2,Quercus seedling/sp
57,1,9204445,6,2,2,Betula seedling/sp
57,1,9204445,7,1,2,Betula seedling/sp
57,1,9204446,7,1,2,Quercus seedling/sp
57,2,9201023,1,7,2,Ilex aquifolium
57,2,9201023,1,14,2,Ilex aquifolium
57,2,920557,1,144,2,Corylus avellana
57,2,920557,2,34,2,Corylus avellana
57,2,920557,3,8,2,Corylus avellana
57,2,920569,4,1,2,Crataegus monogyna
57,2,920569,5,1,2,Crataegus monogyna
57,2,9204445,5,3,2,Betula seedling/sp
57,2,9204446,13,1,1,Quercus seedling/sp
57,3,9204314,1,1,1,Ulmus sp.
57,3,9204446,1,1,1,Quercus seedling/sp
57,3,9201788,1,1,2,Salix caprea
57,3,9201960,1,1,2,Sorbus aucuparia
57,3,9205,1,2,1,Acer pseudoplatanus
57,3,920569,1,2,1,Crataegus monogyna
57,3,920569,1,2,2,Crataegus monogyna
57,3,920841,1,2,2,Fraxinus excelsior (c)
57,3,9202185,1,2,2,Viburnum opulus
57,3,9205,1,4,1,Acer pseudoplatanus
57,3,9201705,1,4,1,Rosa seedling/sp
57,3,92077,1,4,2,Alnus glutinosa
57,3,9201960,1,7,1,Sorbus aucuparia
57,3,92077,1,8,2,Alnus glutinosa
57,3,9201960,1,10,1,Sorbus aucuparia
57,3,920810,1,14,1,Fagus sylvatica
57,3,920557,1,56,2,Corylus avellana
57,3,9201555,2,1,2,Populus tremula
57,3,9204445,2,4,1,Betula seedling/sp
57,3,9201960,2,4,2,Sorbus aucuparia
57,3,920841,2,5,1,Fraxinus excelsior (c)
57,3,9204446,2,5,1,Quercus seedling/sp
57,3,9201960,2,6,1,Sorbus aucuparia
57,3,9205,2,8,1,Acer pseudoplatanus
57,3,920810,3,2,1,Fagus sylvatica
57,3,920841,3,2,1,Fraxinus excelsior (c)
57,3,9204445,3,2,1,Betula seedling/sp
57,3,9201960,3,2,2,Sorbus aucuparia
57,3,9205,3,6,1,Acer pseudoplatanus
57,3,920810,4,1,1,Fagus sylvatica
57,3,9201555,4,1,2,Populus tremula
57,3,9204446,4,1,2,Quercus seedling/sp
57,3,9204445,4,3,1,Betula seedling/sp
57,3,9205,4,6,1,Acer pseudoplatanus
57,3,9204314,5,1,1,Ulmus sp.
57,3,9204445,5,1,1,Betula seedling/sp
57,3,9201555,5,1,2,Populus tremula
57,3,9201788,5,1,2,Salix caprea
57,3,9204446,5,1,2,Quercus seedling/sp
57,3,9204445,6,1,2,Betula seedling/sp
57,3,9204446,6,1,2,Quercus seedling/sp
57,3,9204446,9,1,2,Quercus seedling/sp
57,4,920841,1,1,1,Fraxinus excelsior (c)
57,4,9201617,1,1,1,Prunus spinosa
57,4,9204445,1,1,1,Betula seedling/sp
57,4,9204558,1,1,1,Salix seedling/sp
57,4,9203,1,2,2,Acer campestre
57,4,920569,1,2,2,Crataegus monogyna
57,4,920841,1,2,2,Fraxinus excelsior (c)
57,4,920569,1,4,2,Crataegus monogyna
57,4,9201023,1,4,2,Ilex aquifolium
57,4,9201705,1,26,1,Rosa seedling/sp
57,4,920557,1,46,2,Corylus avellana
57,4,920557,1,336,1,Corylus avellana
57,4,9204446,2,1,1,Quercus seedling/sp
57,4,92077,2,1,2,Alnus glutinosa
57,4,920557,2,4,2,Corylus avellana
57,4,9204445,2,4,2,Betula seedling/sp
57,4,9204445,2,6,1,Betula seedling/sp
57,4,920557,2,12,1,Corylus avellana
57,4,9204446,3,1,1,Quercus seedling/sp
57,4,9204558,3,1,1,Salix seedling/sp
57,4,9203,3,1,2,Acer campestre
57,4,9201960,3,1,2,Sorbus aucuparia
57,4,9204446,3,1,2,Quercus seedling/sp
57,4,9204445,3,3,2,Betula seedling/sp
57,4,9204445,3,4,1,Betula seedling/sp
57,4,9204445,4,1,1,Betula seedling/sp
57,4,9203,4,1,2,Acer campestre
57,4,92077,4,1,2,Alnus glutinosa
57,4,9201960,4,1,2,Sorbus aucuparia
57,4,9204445,4,1,2,Betula seedling/sp
57,4,9204446,4,3,2,Quercus seedling/sp
57,4,9204445,5,5,2,Betula seedling/sp
57,4,9204446,8,1,1,Quercus seedling/sp
57,4,9204445,8,1,2,Betula seedling/sp
57,4,920810,12,1,2,Fagus sylvatica
57,4,920810,14,1,2,Fagus sylvatica
