Site,Plot,Nest,cover,Amalgams,Yr
94,10,1,50.0,9201296.0,2
94,10,1,5.0,9201728.0,2
94,10,3,50.0,9205.0,2
94,10,3,50.0,92064.0,2
94,10,3,50.0,920873.0,2
94,10,3,50.0,920925.0,2
94,10,5,50.0,820184.0,2
94,10,5,50.0,920841.0,2
94,10,5,50.0,9201413.0,2
94,10,5,50.0,9201960.0,2
94,10,5,50.0,9202180.0,2
94,11,4,50.0,820184.0,2
94,11,4,50.0,920421.0,2
94,11,4,50.0,9201023.0,2
94,11,4,50.0,9201207.0,2
94,11,5,50.0,920183.0,2
94,11,5,50.0,920513.0,2
94,11,5,50.0,9201611.0,2
94,11,5,50.0,9201748.0,2
94,11,5,50.0,200001595.0,2
94,11,3,50.0,920640.0,2
94,11,3,50.0,920810.0,2
94,11,3,100.0,8201214.0,2
94,11,2,50.0,820382.0,2
94,11,2,50.0,910665.0,2
94,11,2,100.0,920628.0,2
94,11,2,50.0,9201263.0,2
94,11,2,50.0,9201305.0,2
94,11,2,50.0,9202012.0,2
94,11,2,100.0,9202126.0,2
94,11,2,5.0,200001593.0,2
94,11,1,50.0,820351.0,2
94,11,1,100.0,920627.0,2
94,11,1,50.0,920873.0,2
94,11,1,50.0,920983.0,2
94,11,1,50.0,8201103.0,2
94,11,1,50.0,8201146.0,2
94,11,1,50.0,9201067.0,2
94,11,1,50.0,9201296.0,2
94,11,1,5.0,9201413.0,2
94,11,1,50.0,9201728.0,2
94,11,1,50.0,200001583.0,2
94,12,3,50.0,920764.0,2
94,12,3,50.0,9201440.0,2
94,12,3,50.0,9201607.0,2
94,12,3,50.0,9201867.0,2
94,12,5,50.0,820382.0,2
94,12,5,50.0,920176.0,2
94,12,5,50.0,920183.0,2
94,12,5,50.0,920627.0,2
94,12,5,50.0,8201214.0,2
94,12,5,50.0,200001583.0,2
94,12,5,50.0,200001595.0,2
94,12,2,100.0,92046.0,2
94,12,2,50.0,920231.0,2
94,12,2,50.0,920240.0,2
94,12,2,100.0,920250.0,2
94,12,2,50.0,920838.0,2
94,12,2,50.0,920873.0,2
94,12,2,50.0,920925.0,2
94,12,2,50.0,8201103.0,2
94,12,2,50.0,8201146.0,2
94,12,2,50.0,9201020.0,2
94,12,2,100.0,9201291.0,2
94,12,2,50.0,9201317.0,2
94,12,2,50.0,9201487.0,2
94,12,2,100.0,9201495.0,2
94,12,2,100.0,9201728.0,2
94,12,2,50.0,9202005.0,2
94,12,2,50.0,9202034.0,2
94,12,2,100.0,9202126.0,2
94,12,2,50.0,9202173.0,2
94,12,2,5.0,200001593.0,2
94,12,1,50.0,9205.0,2
94,12,1,5.0,92039.0,2
94,12,1,100.0,920421.0,2
94,12,1,50.0,920467.0,2
94,12,1,50.0,920513.0,2
94,12,1,100.0,920515.0,2
94,12,1,50.0,920522.0,2
94,12,1,20.0,920983.0,2
94,12,1,50.0,9201488.0,2
94,12,1,100.0,9201506.0,2
94,12,1,50.0,9201610.0,2
94,12,1,50.0,9201660.0,2
94,12,1,50.0,9201753.0,2
94,12,1,50.0,9201899.0,2
94,12,1,100.0,9202092.0,2
94,12,1,50.0,9202168.0,2
94,12,1,50.0,9204527.0,2
94,12,4,50.0,8204.0,2
94,12,4,50.0,92022.0,2
94,12,4,50.0,820507.0,2
94,12,4,50.0,920520.0,2
94,12,4,50.0,920607.0,2
94,12,4,50.0,9201605.0,2
94,13,5,50.0,910665.0,2
94,13,5,50.0,920421.0,2
94,13,5,50.0,920918.0,2
94,13,5,50.0,9202092.0,2
94,13,1,50.0,920513.0,2
94,13,1,100.0,920515.0,2
94,13,1,100.0,920520.0,2
94,13,1,50.0,920873.0,2
94,13,1,100.0,8201146.0,2
94,13,1,50.0,9201209.0,2
94,13,1,50.0,9201317.0,2
94,13,1,50.0,9201660.0,2
94,13,1,50.0,9201728.0,2
94,13,1,50.0,9201867.0,2
94,13,1,50.0,9201899.0,2
94,13,1,50.0,9202012.0,2
94,13,1,100.0,9202126.0,2
94,13,1,100.0,200001593.0,2
94,13,1,50.0,200001595.0,2
94,13,2,50.0,920467.0,2
94,13,2,50.0,920983.0,2
94,13,2,50.0,200001537.0,2
94,13,2,50.0,200001583.0,2
94,13,4,50.0,9201191.0,2
94,13,4,50.0,9201610.0,2
94,13,4,50.0,9204528.0,2
94,13,4,50.0,9204530.0,2
94,13,3,50.0,820382.0,2
94,13,3,50.0,8201214.0,2
94,13,3,100.0,9201753.0,2
94,14,2,50.0,9201023.0,2
94,14,3,50.0,8201214.0,2
94,14,3,50.0,9201728.0,2
94,14,3,50.0,200001593.0,2
94,14,1,50.0,820382.0,2
94,14,1,50.0,920810.0,2
94,15,2,100.0,920983.0,2
94,15,2,100.0,8201214.0,2
94,15,2,50.0,9201067.0,2
94,15,5,50.0,92039.0,2
94,15,5,50.0,92040.0,2
94,15,5,50.0,920405.0,2
94,15,5,50.0,920421.0,2
94,15,5,50.0,920627.0,2
94,15,5,50.0,920810.0,2
94,15,5,50.0,8201147.0,2
94,15,5,50.0,9201506.0,2
94,15,5,50.0,9201960.0,2
94,15,5,50.0,200001583.0,2
94,15,1,100.0,820206.0,2
94,15,1,100.0,8201146.0,2
94,15,1,75.0,9201728.0,2
94,15,1,50.0,9204752.0,2
94,15,4,50.0,820382.0,2
94,15,4,50.0,9201207.0,2
94,16,2,50.0,920810.0,2
94,16,2,50.0,9202012.0,2
94,16,2,50.0,200001593.0,2
94,16,3,50.0,820362.0,2
94,16,3,50.0,9201023.0,2
94,16,5,50.0,820382.0,2
95,1,3,100.0,920640.0,2
95,1,3,100.0,920841.0,2
95,1,3,50.0,9201207.0,2
95,1,3,50.0,9201960.0,2
95,1,5,50.0,92046.0,2
95,1,5,50.0,920237.0,2
95,1,5,50.0,9201067.0,2
95,1,5,50.0,9204446.0,2
95,1,5,50.0,200001595.0,2
95,1,4,50.0,9205.0,2
95,1,4,50.0,920432.0,2
95,1,4,50.0,9202010.0,2
95,1,2,15.0,820374.0,2
95,1,2,50.0,920477.0,2
95,1,2,100.0,920983.0,2
95,1,2,100.0,9201188.0,2
95,1,1,100.0,92040.0,2
95,1,1,100.0,820184.0,2
95,1,1,50.0,920569.0,2
95,1,1,5.0,920627.0,2
95,1,1,20.0,920984.0,2
95,1,1,100.0,8201146.0,2
95,1,1,100.0,9201413.0,2
95,1,1,55.0,9201728.0,2
95,1,1,10.0,9201729.0,2
95,1,1,50.0,9204445.0,2
95,1,1,10.0,200001583.0,2
95,2,5,50.0,9201305.0,2
95,2,5,50.0,9201748.0,2
95,2,2,100.0,92040.0,2
95,2,2,50.0,820382.0,2
95,2,2,50.0,920557.0,2
95,2,2,100.0,920640.0,2
95,2,2,50.0,9201218.0,2
95,2,2,10.0,9201296.0,2
95,2,2,100.0,9201413.0,2
95,2,2,100.0,9201728.0,2
95,2,2,100.0,9201729.0,2
95,2,2,10.0,9202126.0,2
95,2,2,100.0,200001593.0,2
95,2,3,100.0,920432.0,2
95,2,3,50.0,920627.0,2
95,2,3,50.0,920695.0,2
95,2,3,100.0,920918.0,2
95,2,3,100.0,920925.0,2
95,2,1,50.0,92064.0,2
95,2,1,20.0,910665.0,2
95,2,1,50.0,920810.0,2
95,2,1,100.0,8201146.0,2
95,2,1,100.0,9101619.0,2
95,2,1,10.0,9201291.0,2
95,2,1,100.0,200001583.0,2
95,2,4,100.0,920873.0,2
95,2,4,100.0,920984.0,2
95,2,4,100.0,9201221.0,2
95,2,4,50.0,9201815.0,2
95,2,4,50.0,9204542.0,2
95,3,2,50.0,920627.0,2
95,3,2,50.0,9201729.0,2
95,3,2,50.0,9204446.0,2
95,3,1,100.0,92040.0,2
95,3,1,100.0,920873.0,2
95,3,1,55.0,920984.0,2
95,3,1,55.0,9101619.0,2
95,3,1,50.0,9201611.0,2
95,3,1,5.0,9201728.0,2
95,3,1,100.0,9202010.0,2
95,3,1,10.0,9202126.0,2
95,3,4,50.0,920557.0,2
95,3,4,50.0,9201413.0,2
95,3,4,50.0,200001583.0,2
95,3,5,50.0,920640.0,2
95,3,5,50.0,920810.0,2
95,3,5,50.0,920968.0,2
95,3,5,50.0,9201188.0,2
95,3,5,50.0,9201291.0,2
95,3,5,50.0,9201660.0,2
95,3,5,50.0,200001593.0,2
95,3,3,50.0,820346.0,2
95,3,3,50.0,820382.0,2
95,3,3,100.0,910665.0,2
95,3,3,50.0,9201296.0,2
95,4,2,50.0,920607.0,2
95,4,2,100.0,9201188.0,2
95,4,2,50.0,9201207.0,2
95,4,2,50.0,9201296.0,2
95,4,2,50.0,9201660.0,2
95,4,3,50.0,920918.0,2
95,4,4,50.0,910211.0,2
95,4,4,50.0,910665.0,2
95,4,4,50.0,920272.0,2
95,4,4,50.0,920557.0,2
95,4,4,50.0,9201611.0,2
95,4,4,50.0,9201729.0,2
95,4,4,50.0,9201867.0,2
95,4,4,50.0,9202172.0,2
95,4,4,100.0,200001595.0,2
95,4,1,100.0,92040.0,2
95,4,1,100.0,820184.0,2
95,4,1,20.0,920627.0,2
95,4,1,50.0,920640.0,2
95,4,1,50.0,920841.0,2
95,4,1,80.0,920984.0,2
95,4,1,100.0,8201146.0,2
95,4,1,5.0,9101619.0,2
95,4,1,100.0,9201413.0,2
95,4,1,100.0,9201728.0,2
95,4,1,100.0,9202010.0,2
95,4,1,100.0,9204445.0,2
95,4,1,50.0,200001583.0,2
95,4,5,50.0,920183.0,2
95,4,5,50.0,920240.0,2
95,4,5,50.0,920873.0,2
95,4,5,50.0,920925.0,2
95,4,5,50.0,9201023.0,2
95,4,5,50.0,9201291.0,2
95,4,5,50.0,9201815.0,2
95,4,5,50.0,9202005.0,2
95,4,5,50.0,9204446.0,2
95,5,5,50.0,820382.0,2
95,5,5,50.0,920477.0,2
95,5,5,50.0,9201188.0,2
95,5,5,50.0,9201207.0,2
95,5,5,50.0,9201960.0,2
95,5,5,50.0,9202185.0,2
95,5,5,50.0,9204583.0,2
95,5,4,50.0,920237.0,2
95,5,4,50.0,920640.0,2
95,5,4,50.0,920873.0,2
95,5,4,100.0,9201413.0,2
95,5,4,50.0,9202005.0,2
95,5,4,50.0,9202010.0,2
95,5,1,5.0,92040.0,2
95,5,1,30.0,920627.0,2
95,5,1,5.0,920984.0,2
95,5,1,100.0,8201146.0,2
95,5,1,50.0,9201067.0,2
95,5,1,100.0,9201182.0,2
95,5,1,55.0,9201728.0,2
95,5,1,30.0,9201729.0,2
95,5,1,10.0,200001583.0,2
95,5,3,50.0,910665.0,2
95,5,3,50.0,920515.0,2
95,5,2,50.0,9201015.0,2
95,5,2,100.0,9204445.0,2
95,6,4,50.0,910211.0,2
95,6,4,100.0,920627.0,2
95,6,4,10.0,9101619.0,2
95,6,4,50.0,9201188.0,2
95,6,5,50.0,8201103.0,2
95,6,5,50.0,9201729.0,2
95,6,1,100.0,820382.0,2
95,6,1,50.0,920984.0,2
95,6,1,100.0,8201146.0,2
95,6,1,100.0,9201296.0,2
95,6,1,20.0,9201413.0,2
95,6,1,100.0,9202010.0,2
95,6,1,15.0,200001583.0,2
95,6,3,50.0,200001537.0,2
95,6,2,5.0,910665.0,2
95,6,2,100.0,9201728.0,2
95,7,1,15.0,910665.0,2
95,7,1,100.0,8201146.0,2
95,7,1,100.0,9201188.0,2
95,7,1,100.0,9201296.0,2
95,7,1,100.0,9201413.0,2
95,7,1,5.0,200001583.0,2
95,7,2,100.0,820382.0,2
95,7,2,100.0,920557.0,2
95,7,2,50.0,920569.0,2
95,7,2,50.0,920627.0,2
95,7,4,50.0,920841.0,2
95,7,4,50.0,9201023.0,2
95,7,4,50.0,9201728.0,2
95,7,4,50.0,9201815.0,2
95,7,4,50.0,9202010.0,2
95,7,5,50.0,920687.0,2
95,7,5,50.0,9201296.0,2
95,7,3,100.0,920810.0,2
95,7,3,50.0,920984.0,2
95,8,4,50.0,9201296.0,2
95,8,1,10.0,910665.0,2
95,8,1,100.0,9201188.0,2
95,8,1,100.0,200001583.0,2
95,8,2,50.0,920272.0,2
95,8,2,50.0,9201023.0,2
95,8,2,100.0,9201413.0,2
95,8,2,50.0,9201728.0,2
95,8,2,100.0,9202010.0,2
95,8,5,50.0,920557.0,2
95,8,5,50.0,920569.0,2
95,8,5,50.0,920657.0,2
95,8,5,50.0,920687.0,2
95,8,5,50.0,920841.0,2
95,8,5,50.0,9201259.0,2
95,8,5,50.0,9201960.0,2
95,8,3,50.0,820382.0,2
95,8,3,50.0,920627.0,2
95,8,3,50.0,8201146.0,2
95,9,1,15.0,910665.0,2
95,9,1,100.0,920841.0,2
95,9,1,100.0,920918.0,2
95,9,1,35.0,9201413.0,2
95,9,1,100.0,9201728.0,2
95,9,1,100.0,200001583.0,2
95,9,2,100.0,92040.0,2
95,9,2,50.0,920272.0,2
95,9,2,100.0,9201188.0,2
95,9,4,50.0,920557.0,2
95,9,4,50.0,920627.0,2
95,9,4,50.0,920925.0,2
95,9,4,50.0,8201146.0,2
95,9,4,50.0,9201263.0,2
95,9,4,50.0,9202136.0,2
95,9,5,50.0,820382.0,2
95,9,5,50.0,8201146.0,2
95,9,5,50.0,9201296.0,2
95,9,5,50.0,9202010.0,2
95,9,5,50.0,9202126.0,2
95,9,5,50.0,200001537.0,2
95,10,5,50.0,200001537.0,2
95,10,4,100.0,820382.0,2
95,10,4,50.0,8201214.0,2
95,10,4,100.0,9201209.0,2
95,10,3,50.0,920121.0,2
95,10,3,50.0,9202010.0,2
95,10,1,15.0,9201188.0,2
95,10,1,100.0,9201207.0,2
95,10,1,100.0,9201413.0,2
95,10,1,50.0,9201960.0,2
95,10,1,15.0,200001583.0,2
95,10,2,5.0,92040.0,2
95,10,2,50.0,920557.0,2
95,10,2,50.0,920841.0,2
95,10,2,100.0,8201146.0,2
95,10,2,50.0,9201023.0,2
95,10,2,100.0,9201728.0,2
95,11,2,10.0,910665.0,2
95,11,2,50.0,920432.0,2
95,11,2,50.0,9202172.0,2
95,11,4,100.0,92046.0,2
95,11,4,50.0,920918.0,2
95,11,4,50.0,9201263.0,2
95,11,1,50.0,820382.0,2
95,11,1,100.0,820395.0,2
95,11,1,100.0,920925.0,2
95,11,1,100.0,8201146.0,2
95,11,1,100.0,9201188.0,2
95,11,1,100.0,9201207.0,2
95,11,1,25.0,9201413.0,2
95,11,1,100.0,9201470.0,2
95,11,1,100.0,200001583.0,2
95,11,3,5.0,9201291.0,2
95,11,5,50.0,920183.0,2
95,11,5,50.0,920841.0,2
95,11,5,50.0,9201819.0,2
95,11,5,50.0,9202010.0,2
95,11,5,50.0,9202126.0,2
95,11,5,50.0,9202185.0,2
95,11,5,50.0,200001595.0,2
95,11,5,50.0,200001596.0,2
95,12,4,50.0,910244.0,2
95,12,4,50.0,9201728.0,2
95,12,1,100.0,820382.0,2
95,12,1,50.0,910211.0,2
95,12,1,100.0,8201146.0,2
95,12,1,10.0,200001583.0,2
95,12,2,100.0,920239.0,2
95,12,5,50.0,920952.0,2
95,12,5,50.0,8101323.0,2
95,12,5,50.0,9201023.0,2
95,12,3,50.0,9101619.0,2
95,13,5,50.0,92040.0,2
95,13,1,100.0,820382.0,2
95,13,1,50.0,920841.0,2
95,13,1,50.0,920918.0,2
95,13,1,100.0,8201146.0,2
95,13,1,100.0,8201214.0,2
95,13,1,100.0,9201188.0,2
95,13,1,100.0,9201207.0,2
95,13,1,50.0,9201728.0,2
95,13,1,100.0,9205178.0,2
95,13,2,100.0,910665.0,2
95,13,2,50.0,920557.0,2
95,13,2,50.0,920925.0,2
95,13,2,50.0,920984.0,2
95,13,2,50.0,9201023.0,2
95,13,2,100.0,9201413.0,2
95,13,2,5.0,200001583.0,2
95,13,4,50.0,920810.0,2
95,13,3,50.0,9201960.0,2
95,14,3,100.0,820382.0,2
95,14,3,100.0,8201146.0,2
95,14,3,50.0,9204446.0,2
95,14,2,100.0,9101619.0,2
95,14,2,100.0,9201188.0,2
95,14,2,100.0,9201728.0,2
95,14,1,100.0,920984.0,2
95,14,1,50.0,9201209.0,2
95,14,1,100.0,9201413.0,2
95,14,4,50.0,910211.0,2
95,14,4,50.0,920628.0,2
95,14,4,50.0,920810.0,2
95,14,4,100.0,9201256.0,2
95,14,4,100.0,9202136.0,2
95,14,4,50.0,9202560.0,2
95,14,5,50.0,92040.0,2
95,14,5,50.0,920169.0,2
95,14,5,50.0,920841.0,2
95,14,5,50.0,920952.0,2
95,14,5,50.0,9201023.0,2
95,14,5,50.0,9201263.0,2
95,14,5,50.0,9201515.0,2
95,14,5,100.0,200001583.0,2
95,15,3,50.0,9205.0,2
95,15,3,50.0,9201207.0,2
95,15,3,100.0,9201413.0,2
95,15,4,50.0,820382.0,2
95,15,4,50.0,920183.0,2
95,15,4,50.0,9201023.0,2
95,15,4,50.0,9201263.0,2
95,15,4,50.0,9201296.0,2
95,15,1,5.0,9201188.0,2
95,15,1,5.0,200001583.0,2
95,15,2,50.0,920810.0,2
95,15,5,50.0,9201728.0,2
95,15,5,50.0,200001596.0,2
95,16,1,100.0,820382.0,2
95,16,1,100.0,9201023.0,2
95,16,1,50.0,9201188.0,2
95,16,1,5.0,9201209.0,2
95,16,1,50.0,9201728.0,2
95,16,1,5.0,200001583.0,2
95,16,1,100.0,200001596.0,2
95,16,4,50.0,920841.0,2
95,16,4,50.0,9201296.0,2
95,16,4,100.0,9201413.0,2
96,1,2,50.0,820599.0,2
96,1,1,100.0,820395.0,2
96,1,1,50.0,910662.0,2
96,1,1,5.0,920687.0,2
96,1,1,100.0,920841.0,2
96,1,1,50.0,920868.0,2
96,1,1,50.0,200001537.0,2
96,1,1,100.0,200001583.0,2
96,1,4,100.0,910665.0,2
96,1,4,50.0,9101544.0,2
96,1,4,50.0,9101546.0,2
96,1,3,100.0,920952.0,2
96,1,3,50.0,9202172.0,2
96,1,5,50.0,920810.0,2
96,2,3,50.0,9101546.0,2
96,2,3,50.0,9202172.0,2
96,2,1,5.0,820382.0,2
96,2,1,10.0,820599.0,2
96,2,1,5.0,920687.0,2
96,2,1,100.0,920841.0,2
96,2,1,100.0,200001537.0,2
96,2,2,100.0,910244.0,2
96,2,2,100.0,910662.0,2
96,2,2,100.0,200001583.0,2
96,3,3,100.0,910244.0,2
96,3,3,100.0,910662.0,2
96,3,1,5.0,920687.0,2
96,3,1,100.0,920841.0,2
96,3,1,5.0,8201214.0,2
96,3,2,50.0,92077.0,2
96,3,2,5.0,820382.0,2
96,3,2,100.0,8201146.0,2
96,3,2,100.0,200001537.0,2
96,3,5,50.0,920412.0,2
96,3,5,50.0,920506.0,2
96,3,5,50.0,920918.0,2
96,3,5,50.0,9101466.0,2
96,3,5,50.0,9201413.0,2
96,3,5,50.0,9201728.0,2
96,3,4,50.0,920513.0,2
96,3,4,100.0,200001583.0,2
96,4,1,100.0,92040.0,2
96,4,1,50.0,910662.0,2
96,4,1,5.0,920687.0,2
96,4,1,5.0,920841.0,2
96,4,1,100.0,920918.0,2
96,4,1,5.0,8201146.0,2
96,4,1,5.0,8201214.0,2
96,4,1,50.0,9201023.0,2
96,4,1,100.0,9201728.0,2
96,4,1,100.0,9202172.0,2
96,4,1,100.0,200001583.0,2
96,4,3,100.0,920513.0,2
96,4,2,100.0,910244.0,2
96,4,2,100.0,920952.0,2
96,4,4,5.0,820382.0,2
96,4,4,50.0,910211.0,2
96,4,4,50.0,920931.0,2
96,4,4,50.0,9201222.0,2
96,4,4,100.0,200001537.0,2
96,4,5,50.0,820459.0,2
96,4,5,100.0,9201413.0,2
96,5,1,5.0,920984.0,2
96,5,2,5.0,92040.0,2
96,5,2,50.0,820533.0,2
96,5,2,5.0,920513.0,2
96,5,2,100.0,920687.0,2
96,5,2,100.0,9101546.0,2
96,5,2,5.0,9201728.0,2
96,5,2,5.0,9202172.0,2
96,5,3,50.0,920569.0,2
96,5,3,50.0,9201023.0,2
96,5,3,5.0,9201413.0,2
96,5,3,50.0,200001583.0,2
96,5,4,50.0,820599.0,2
96,5,4,50.0,910211.0,2
96,5,4,50.0,920506.0,2
96,5,4,50.0,920607.0,2
96,5,4,50.0,920868.0,2
96,5,4,100.0,920918.0,2
96,5,4,50.0,9101619.0,2
96,5,4,100.0,9201221.0,2
96,5,4,50.0,9201593.0,2
96,5,4,50.0,9201753.0,2
96,5,5,50.0,8101323.0,2
96,5,5,50.0,9201705.0,2
96,5,5,50.0,9202010.0,2
96,6,5,50.0,9101544.0,2
96,6,1,100.0,820351.0,2
96,6,1,5.0,820382.0,2
96,6,1,10.0,820532.0,2
96,6,1,15.0,820599.0,2
96,6,1,10.0,8101323.0,2
96,6,1,5.0,8201214.0,2
96,6,1,5.0,9101546.0,2
96,6,1,50.0,200001141.0,2
96,6,1,10.0,200001537.0,2
96,6,1,100.0,200001583.0,2
96,6,3,50.0,810747.0,2
96,6,3,50.0,820206.0,2
96,6,3,50.0,820459.0,2
96,6,3,50.0,9201023.0,2
96,6,3,50.0,9202172.0,2
96,6,2,50.0,920627.0,2
96,6,4,50.0,820389.0,2
96,6,4,100.0,920687.0,2
96,7,4,100.0,92040.0,2
96,7,4,50.0,920513.0,2
96,7,4,100.0,8201146.0,2
96,7,4,5.0,8201214.0,2
96,7,4,50.0,9201188.0,2
96,7,4,50.0,9202172.0,2
96,7,2,5.0,820532.0,2
96,7,2,5.0,9201413.0,2
96,7,2,100.0,200001583.0,2
96,7,2,100.0,200001595.0,2
96,7,1,30.0,820599.0,2
96,7,1,10.0,920627.0,2
96,7,1,100.0,920687.0,2
96,7,1,5.0,920841.0,2
96,7,1,100.0,920952.0,2
96,7,1,100.0,200001537.0,2
96,7,5,100.0,920984.0,2
96,7,3,100.0,820351.0,2
96,7,3,50.0,910665.0,2
96,8,1,35.0,820532.0,2
96,8,1,5.0,820599.0,2
96,8,1,10.0,920627.0,2
96,8,1,30.0,920816.0,2
96,8,1,100.0,920833.0,2
96,8,1,5.0,920841.0,2
96,8,1,50.0,920924.0,2
96,8,1,5.0,920925.0,2
96,8,1,100.0,8201146.0,2
96,8,1,100.0,8201214.0,2
96,8,1,50.0,9201596.0,2
96,8,1,100.0,9202172.0,2
96,8,1,100.0,200001537.0,2
96,8,3,100.0,820382.0,2
96,8,3,50.0,9101546.0,2
96,8,3,50.0,9201222.0,2
96,8,4,5.0,92040.0,2
96,8,4,50.0,8101323.0,2
96,8,4,50.0,9201413.0,2
96,8,4,50.0,200001595.0,2
96,8,2,15.0,920412.0,2
96,8,2,50.0,920569.0,2
96,8,5,50.0,9201728.0,2
96,9,1,100.0,820599.0,2
96,9,1,5.0,920841.0,2
96,9,2,5.0,92040.0,2
96,9,2,100.0,820382.0,2
96,9,2,5.0,820532.0,2
96,9,2,100.0,820534.0,2
96,9,2,100.0,8201214.0,2
96,9,2,100.0,200001537.0,2
96,9,4,50.0,9201023.0,2
96,9,4,50.0,9201413.0,2
96,9,5,100.0,920627.0,2
96,9,3,50.0,820206.0,2
96,9,3,100.0,910665.0,2
96,9,3,100.0,920412.0,2
96,9,3,50.0,8101323.0,2
96,9,3,5.0,8201146.0,2
96,9,3,50.0,9101546.0,2
96,9,3,50.0,9201188.0,2
96,9,3,100.0,9202172.0,2
96,10,2,5.0,920687.0,2
96,10,2,5.0,8201214.0,2
96,10,1,100.0,820382.0,2
96,10,1,50.0,820532.0,2
96,10,1,100.0,820599.0,2
96,10,1,50.0,920984.0,2
96,10,1,5.0,9201413.0,2
96,10,1,50.0,200001583.0,2
96,10,3,5.0,920627.0,2
96,10,3,50.0,9201023.0,2
96,10,4,100.0,92040.0,2
96,10,4,50.0,200001537.0,2
96,11,2,100.0,820206.0,2
96,11,2,5.0,820382.0,2
96,11,2,5.0,920412.0,2
96,11,2,100.0,920513.0,2
96,11,2,100.0,920687.0,2
96,11,2,50.0,920925.0,2
96,11,2,10.0,9201413.0,2
96,11,5,100.0,920816.0,2
96,11,5,50.0,9201222.0,2
96,11,5,50.0,9201728.0,2
96,11,1,10.0,820599.0,2
96,11,1,100.0,920841.0,2
96,11,1,100.0,920918.0,2
96,11,1,10.0,8201146.0,2
96,11,1,5.0,8201214.0,2
96,11,1,50.0,9201023.0,2
96,11,1,50.0,200001537.0,2
96,11,1,100.0,200001595.0,2
96,11,4,5.0,920506.0,2
96,11,4,50.0,920705.0,2
96,11,4,50.0,920918.0,2
96,11,4,50.0,9201188.0,2
96,11,4,50.0,9202172.0,2
96,11,4,50.0,200001583.0,2
96,11,3,100.0,820389.0,2
96,11,3,50.0,910244.0,2
96,11,3,50.0,920105.0,2
96,11,3,100.0,920627.0,2
96,11,3,50.0,9201596.0,2
96,12,1,100.0,820389.0,2
96,12,1,15.0,920506.0,2
96,12,1,100.0,920513.0,2
96,12,1,5.0,920918.0,2
96,12,1,100.0,920918.0,2
96,12,1,5.0,8101323.0,2
96,12,1,100.0,9202140.0,2
96,12,1,100.0,9202172.0,2
96,12,5,50.0,910211.0,2
96,12,5,50.0,920109.0,2
96,12,5,100.0,920862.0,2
96,12,5,50.0,9201188.0,2
96,12,5,50.0,9202010.0,2
96,12,2,5.0,920833.0,2
96,12,2,10.0,8201146.0,2
96,12,2,100.0,8201214.0,2
96,12,2,5.0,9201660.0,2
96,12,2,50.0,200001583.0,2
96,12,3,100.0,820534.0,2
96,12,3,50.0,910244.0,2
96,12,3,50.0,920105.0,2
96,12,3,50.0,920952.0,2
96,12,3,5.0,9201413.0,2
96,12,3,100.0,9201728.0,2
96,12,3,100.0,9202172.0,2
96,12,3,100.0,200001595.0,2
96,12,4,100.0,92040.0,2
96,12,4,100.0,820382.0,2
96,12,4,100.0,920841.0,2
96,12,4,50.0,920887.0,2
96,12,4,100.0,200001537.0,2
96,13,1,5.0,92040.0,2
96,13,1,5.0,820382.0,2
96,13,1,5.0,820599.0,2
96,13,1,15.0,920412.0,2
96,13,1,100.0,920841.0,2
96,13,5,50.0,910211.0,2
96,13,5,50.0,920121.0,2
96,13,5,100.0,920506.0,2
96,13,5,100.0,9201067.0,2
96,13,5,100.0,9201222.0,2
96,13,5,100.0,9201660.0,2
96,13,2,50.0,8201214.0,2
96,13,2,50.0,9201307.0,2
96,13,2,50.0,9201728.0,2
96,13,4,100.0,820532.0,2
96,13,4,100.0,920513.0,2
96,13,4,100.0,920627.0,2
96,13,4,5.0,920933.0,2
96,13,4,50.0,920983.0,2
96,13,4,100.0,9201413.0,2
96,14,2,50.0,910244.0,2
96,14,2,100.0,920412.0,2
96,14,2,50.0,920952.0,2
96,14,2,100.0,8101323.0,2
96,14,2,5.0,8201214.0,2
96,14,2,50.0,200001583.0,2
96,14,4,100.0,920984.0,2
96,14,4,50.0,9201728.0,2
96,14,1,10.0,820382.0,2
96,14,1,35.0,820599.0,2
96,14,1,5.0,920687.0,2
96,14,1,5.0,920841.0,2
96,14,1,5.0,8201146.0,2
96,14,1,100.0,200001537.0,2
96,14,3,50.0,9201023.0,2
96,15,4,50.0,910211.0,2
96,15,4,50.0,200001583.0,2
96,15,1,45.0,820532.0,2
96,15,1,5.0,820599.0,2
96,15,1,5.0,920269.0,2
96,15,1,5.0,920841.0,2
96,15,1,100.0,8201146.0,2
96,15,1,5.0,8201214.0,2
96,15,1,100.0,200001537.0,2
96,15,2,10.0,820382.0,2
96,15,2,5.0,920412.0,2
96,15,2,100.0,9201413.0,2
96,15,3,50.0,820206.0,2
96,15,3,100.0,910244.0,2
96,15,3,100.0,920513.0,2
96,15,3,100.0,920687.0,2
96,15,3,100.0,920918.0,2
96,16,4,50.0,920687.0,2
96,16,4,100.0,8101323.0,2
96,16,4,50.0,9201728.0,2
96,16,2,50.0,820382.0,2
96,16,2,50.0,8201146.0,2
96,16,2,100.0,8201214.0,2
96,16,1,25.0,820599.0,2
96,16,1,100.0,920627.0,2
96,16,1,50.0,920841.0,2
96,16,1,20.0,9201413.0,2
96,16,3,50.0,820533.0,2
96,16,3,100.0,920984.0,2
