Site,Plot,Nest,cover,Amalgams,Yr,species,flag
23,14,5,1.0,92040.0,2,Agrostis capillaris,0.0
26,1,4,1.0,92040.0,2,Agrostis capillaris,0.0
26,7,1,5.0,92040.0,2,Agrostis capillaris,0.0
26,8,5,1.0,92040.0,2,Agrostis capillaris,0.0
26,15,3,1.0,92040.0,2,Agrostis capillaris,0.0
30,4,2,1.0,92040.0,2,Agrostis capillaris,0.0
30,7,2,0.5,92040.0,2,Agrostis capillaris,0.0
30,10,5,0.5,92040.0,2,Agrostis capillaris,0.0
32,7,1,0.5,92040.0,2,Agrostis capillaris,0.0
32,10,5,1.0,92040.0,2,Agrostis capillaris,0.0
34,9,5,1.0,92040.0,2,Agrostis capillaris,0.0
35,1,1,0.5,92040.0,2,Agrostis capillaris,0.0
36,3,1,5.0,92040.0,2,Agrostis capillaris,0.0
36,4,1,10.0,92040.0,2,Agrostis capillaris,0.0
36,8,2,5.0,92040.0,2,Agrostis capillaris,0.0
36,12,1,50.0,92040.0,2,Agrostis capillaris,0.0
37,6,2,30.0,92040.0,2,Agrostis capillaris,0.0
37,7,2,1.0,92040.0,2,Agrostis capillaris,0.0
37,8,1,10.0,92040.0,2,Agrostis capillaris,0.0
37,10,1,10.0,92040.0,2,Agrostis capillaris,0.0
38,2,4,0.5,92040.0,2,Agrostis capillaris,0.0
38,5,4,0.5,92040.0,2,Agrostis capillaris,0.0
38,7,3,1.0,92040.0,2,Agrostis capillaris,0.0
38,10,2,1.0,92040.0,2,Agrostis capillaris,0.0
38,12,2,5.0,92040.0,2,Agrostis capillaris,0.0
38,13,4,1.0,92040.0,2,Agrostis capillaris,0.0
38,15,4,1.0,92040.0,2,Agrostis capillaris,0.0
39,2,1,5.0,92040.0,2,Agrostis capillaris,0.0
39,3,1,5.0,92040.0,2,Agrostis capillaris,0.0
39,8,1,1.0,92040.0,2,Agrostis capillaris,0.0
39,10,1,1.0,92040.0,2,Agrostis capillaris,0.0
40,2,3,1.0,92040.0,2,Agrostis capillaris,0.0
40,3,2,5.0,92040.0,2,Agrostis capillaris,0.0
40,4,1,10.0,92040.0,2,Agrostis capillaris,0.0
40,5,1,5.0,92040.0,2,Agrostis capillaris,0.0
40,7,1,0.5,92040.0,2,Agrostis capillaris,0.0
40,9,1,1.0,92040.0,2,Agrostis capillaris,0.0
40,10,1,5.0,92040.0,2,Agrostis capillaris,0.0
40,11,5,0.5,92040.0,2,Agrostis capillaris,0.0
40,12,1,10.0,92040.0,2,Agrostis capillaris,0.0
40,16,1,10.0,92040.0,2,Agrostis capillaris,0.0
41,1,1,5.0,92040.0,2,Agrostis capillaris,0.0
41,4,1,10.0,92040.0,2,Agrostis capillaris,0.0
41,5,1,5.0,92040.0,2,Agrostis capillaris,0.0
41,6,1,1.0,92040.0,2,Agrostis capillaris,0.0
41,7,1,5.0,92040.0,2,Agrostis capillaris,0.0
41,8,1,1.0,92040.0,2,Agrostis capillaris,0.0
41,11,1,1.0,92040.0,2,Agrostis capillaris,0.0
41,12,1,10.0,92040.0,2,Agrostis capillaris,0.0
41,13,1,5.0,92040.0,2,Agrostis capillaris,0.0
41,14,1,5.0,92040.0,2,Agrostis capillaris,0.0
41,15,1,10.0,92040.0,2,Agrostis capillaris,0.0
42,2,1,1.0,92040.0,2,Agrostis capillaris,0.0
42,3,3,0.5,92040.0,2,Agrostis capillaris,0.0
42,4,2,0.5,92040.0,2,Agrostis capillaris,0.0
42,5,1,5.0,92040.0,2,Agrostis capillaris,0.0
42,6,2,0.5,92040.0,2,Agrostis capillaris,0.0
42,9,1,1.0,92040.0,2,Agrostis capillaris,0.0
42,10,3,1.0,92040.0,2,Agrostis capillaris,0.0
43,1,3,1.0,92040.0,2,Agrostis capillaris,0.0
43,2,1,60.0,92040.0,2,Agrostis capillaris,0.0
43,3,1,60.0,92040.0,2,Agrostis capillaris,0.0
43,4,2,10.0,92040.0,2,Agrostis capillaris,0.0
43,5,1,40.0,92040.0,2,Agrostis capillaris,0.0
43,7,1,30.0,92040.0,2,Agrostis capillaris,0.0
43,8,2,25.0,92040.0,2,Agrostis capillaris,0.0
43,9,1,60.0,92040.0,2,Agrostis capillaris,0.0
43,10,2,15.0,92040.0,2,Agrostis capillaris,0.0
43,11,2,15.0,92040.0,2,Agrostis capillaris,0.0
43,12,1,40.0,92040.0,2,Agrostis capillaris,0.0
43,13,3,5.0,92040.0,2,Agrostis capillaris,0.0
43,14,1,25.0,92040.0,2,Agrostis capillaris,0.0
43,15,1,20.0,92040.0,2,Agrostis capillaris,0.0
43,16,2,5.0,92040.0,2,Agrostis capillaris,0.0
44,1,1,15.0,92040.0,2,Agrostis capillaris,0.0
44,3,2,10.0,92040.0,2,Agrostis capillaris,0.0
44,5,1,10.0,92040.0,2,Agrostis capillaris,0.0
44,6,1,5.0,92040.0,2,Agrostis capillaris,0.0
44,7,1,10.0,92040.0,2,Agrostis capillaris,0.0
44,8,2,0.5,92040.0,2,Agrostis capillaris,0.0
44,9,2,15.0,92040.0,2,Agrostis capillaris,0.0
44,11,1,5.0,92040.0,2,Agrostis capillaris,0.0
44,13,1,5.0,92040.0,2,Agrostis capillaris,0.0
44,14,1,5.0,92040.0,2,Agrostis capillaris,0.0
44,15,1,10.0,92040.0,2,Agrostis capillaris,0.0
44,16,1,5.0,92040.0,2,Agrostis capillaris,0.0
46,6,3,10.0,92040.0,2,Agrostis capillaris,0.0
47,2,1,5.0,92040.0,2,Agrostis capillaris,0.0
47,3,1,5.0,92040.0,2,Agrostis capillaris,0.0
47,5,5,0.5,92040.0,2,Agrostis capillaris,0.0
47,6,1,5.0,92040.0,2,Agrostis capillaris,0.0
47,9,2,5.0,92040.0,2,Agrostis capillaris,0.0
47,10,1,5.0,92040.0,2,Agrostis capillaris,0.0
47,11,1,1.0,92040.0,2,Agrostis capillaris,0.0
47,12,4,1.0,92040.0,2,Agrostis capillaris,0.0
47,13,1,15.0,92040.0,2,Agrostis capillaris,0.0
47,14,1,10.0,92040.0,2,Agrostis capillaris,0.0
47,15,1,5.0,92040.0,2,Agrostis capillaris,0.0
47,16,1,1.0,92040.0,2,Agrostis capillaris,0.0
50,2,4,1.0,92040.0,2,Agrostis capillaris,0.0
50,4,2,1.0,92040.0,2,Agrostis capillaris,0.0
50,5,3,1.0,92040.0,2,Agrostis capillaris,0.0
50,11,4,0.5,92040.0,2,Agrostis capillaris,0.0
50,12,1,1.0,92040.0,2,Agrostis capillaris,0.0
50,13,1,1.0,92040.0,2,Agrostis capillaris,0.0
50,14,4,1.0,92040.0,2,Agrostis capillaris,0.0
50,15,2,1.0,92040.0,2,Agrostis capillaris,0.0
50,16,1,1.0,92040.0,2,Agrostis capillaris,0.0
51,1,4,0.5,92040.0,2,Agrostis capillaris,0.0
52,9,2,0.5,92040.0,2,Agrostis capillaris,0.0
54,1,1,40.0,92040.0,2,Agrostis capillaris,0.0
54,3,1,5.0,92040.0,2,Agrostis capillaris,0.0
54,7,2,20.0,92040.0,2,Agrostis capillaris,0.0
57,7,1,20.0,92040.0,2,Agrostis capillaris,0.0
57,9,1,10.0,92040.0,2,Agrostis capillaris,0.0
57,11,1,25.0,92040.0,2,Agrostis capillaris,0.0
58,1,1,10.0,92040.0,2,Agrostis capillaris,0.0
58,2,1,10.0,92040.0,2,Agrostis capillaris,0.0
58,4,1,20.0,92040.0,2,Agrostis capillaris,0.0
58,5,2,10.0,92040.0,2,Agrostis capillaris,0.0
58,6,1,25.0,92040.0,2,Agrostis capillaris,0.0
58,8,1,25.0,92040.0,2,Agrostis capillaris,0.0
58,9,1,50.0,92040.0,2,Agrostis capillaris,0.0
58,10,1,1.0,92040.0,2,Agrostis capillaris,0.0
58,11,1,70.0,92040.0,2,Agrostis capillaris,0.0
58,12,1,10.0,92040.0,2,Agrostis capillaris,0.0
58,13,1,5.0,92040.0,2,Agrostis capillaris,0.0
58,14,1,1.0,92040.0,2,Agrostis capillaris,0.0
58,15,1,0.5,92040.0,2,Agrostis capillaris,0.0
58,16,1,1.0,92040.0,2,Agrostis capillaris,0.0
59,2,1,5.0,92040.0,2,Agrostis capillaris,0.0
59,3,1,15.0,92040.0,2,Agrostis capillaris,0.0
59,4,4,1.0,92040.0,2,Agrostis capillaris,0.0
59,11,1,10.0,92040.0,2,Agrostis capillaris,0.0
60,9,5,0.5,92040.0,2,Agrostis capillaris,0.0
60,10,1,0.5,92040.0,2,Agrostis capillaris,0.0
60,11,2,1.0,92040.0,2,Agrostis capillaris,0.0
60,14,5,0.5,92040.0,2,Agrostis capillaris,0.0
61,1,4,25.0,92040.0,2,Agrostis capillaris,0.0
61,9,1,5.0,92040.0,2,Agrostis capillaris,0.0
61,11,1,50.0,92040.0,2,Agrostis capillaris,0.0
61,12,3,15.0,92040.0,2,Agrostis capillaris,0.0
61,15,1,10.0,92040.0,2,Agrostis capillaris,0.0
61,16,4,20.0,92040.0,2,Agrostis capillaris,0.0
62,1,2,5.0,92040.0,2,Agrostis capillaris,0.0
62,2,4,25.0,92040.0,2,Agrostis capillaris,0.0
62,3,1,40.0,92040.0,2,Agrostis capillaris,0.0
62,4,1,10.0,92040.0,2,Agrostis capillaris,0.0
62,5,1,20.0,92040.0,2,Agrostis capillaris,0.0
62,7,1,10.0,92040.0,2,Agrostis capillaris,0.0
62,8,1,40.0,92040.0,2,Agrostis capillaris,0.0
62,9,1,0.5,92040.0,2,Agrostis capillaris,0.0
62,11,1,20.0,92040.0,2,Agrostis capillaris,0.0
62,12,1,25.0,92040.0,2,Agrostis capillaris,0.0
62,13,1,5.0,92040.0,2,Agrostis capillaris,0.0
62,14,1,15.0,92040.0,2,Agrostis capillaris,0.0
62,15,1,10.0,92040.0,2,Agrostis capillaris,0.0
62,16,1,25.0,92040.0,2,Agrostis capillaris,0.0
63,1,4,1.0,92040.0,2,Agrostis capillaris,0.0
63,12,1,10.0,92040.0,2,Agrostis capillaris,0.0
64,3,1,5.0,92040.0,2,Agrostis capillaris,0.0
64,16,2,1.0,92040.0,2,Agrostis capillaris,0.0
66,2,1,60.0,92040.0,2,Agrostis capillaris,0.0
66,3,1,5.0,92040.0,2,Agrostis capillaris,0.0
66,4,1,20.0,92040.0,2,Agrostis capillaris,0.0
66,5,3,1.0,92040.0,2,Agrostis capillaris,0.0
66,6,2,1.0,92040.0,2,Agrostis capillaris,0.0
66,8,1,20.0,92040.0,2,Agrostis capillaris,0.0
66,9,1,1.0,92040.0,2,Agrostis capillaris,0.0
66,10,1,10.0,92040.0,2,Agrostis capillaris,0.0
66,11,3,1.0,92040.0,2,Agrostis capillaris,0.0
66,12,1,60.0,92040.0,2,Agrostis capillaris,0.0
66,14,1,5.0,92040.0,2,Agrostis capillaris,0.0
66,15,4,0.5,92040.0,2,Agrostis capillaris,0.0
66,16,1,0.5,92040.0,2,Agrostis capillaris,0.0
67,4,1,25.0,92040.0,2,Agrostis capillaris,0.0
67,7,2,0.5,92040.0,2,Agrostis capillaris,0.0
67,8,3,0.5,92040.0,2,Agrostis capillaris,0.0
67,9,2,0.5,92040.0,2,Agrostis capillaris,0.0
67,11,1,30.0,92040.0,2,Agrostis capillaris,0.0
67,16,2,1.0,92040.0,2,Agrostis capillaris,0.0
68,1,1,0.5,92040.0,2,Agrostis capillaris,0.0
68,13,2,5.0,92040.0,2,Agrostis capillaris,0.0
69,8,1,5.0,92040.0,2,Agrostis capillaris,0.0
72,1,1,80.0,92040.0,2,Agrostis capillaris,0.0
72,2,1,0.5,92040.0,2,Agrostis capillaris,0.0
72,3,1,5.0,92040.0,2,Agrostis capillaris,0.0
72,4,1,1.0,92040.0,2,Agrostis capillaris,0.0
72,6,3,0.5,92040.0,2,Agrostis capillaris,0.0
72,7,1,50.0,92040.0,2,Agrostis capillaris,0.0
72,8,1,5.0,92040.0,2,Agrostis capillaris,0.0
72,9,1,60.0,92040.0,2,Agrostis capillaris,0.0
72,10,1,15.0,92040.0,2,Agrostis capillaris,0.0
72,11,1,5.0,92040.0,2,Agrostis capillaris,0.0
72,12,2,15.0,92040.0,2,Agrostis capillaris,0.0
72,13,3,5.0,92040.0,2,Agrostis capillaris,0.0
72,15,1,1.0,92040.0,2,Agrostis capillaris,0.0
72,16,4,1.0,92040.0,2,Agrostis capillaris,0.0
73,1,1,5.0,92040.0,2,Agrostis capillaris,0.0
73,2,1,50.0,92040.0,2,Agrostis capillaris,0.0
73,3,1,10.0,92040.0,2,Agrostis capillaris,0.0
73,4,1,1.0,92040.0,2,Agrostis capillaris,0.0
73,5,1,0.5,92040.0,2,Agrostis capillaris,0.0
73,6,1,45.0,92040.0,2,Agrostis capillaris,0.0
73,7,1,30.0,92040.0,2,Agrostis capillaris,0.0
73,8,1,1.0,92040.0,2,Agrostis capillaris,0.0
73,10,4,15.0,92040.0,2,Agrostis capillaris,0.0
73,11,1,35.0,92040.0,2,Agrostis capillaris,0.0
73,12,1,0.5,92040.0,2,Agrostis capillaris,0.0
73,14,1,5.0,92040.0,2,Agrostis capillaris,0.0
73,15,1,10.0,92040.0,2,Agrostis capillaris,0.0
74,1,1,1.0,92040.0,2,Agrostis capillaris,0.0
74,2,1,5.0,92040.0,2,Agrostis capillaris,0.0
74,5,3,5.0,92040.0,2,Agrostis capillaris,0.0
74,6,1,5.0,92040.0,2,Agrostis capillaris,0.0
74,8,2,1.0,92040.0,2,Agrostis capillaris,0.0
74,11,1,20.0,92040.0,2,Agrostis capillaris,0.0
74,12,1,0.0,92040.0,2,Agrostis capillaris,0.0
74,15,5,0.5,92040.0,2,Agrostis capillaris,0.0
75,1,1,0.5,92040.0,2,Agrostis capillaris,0.0
75,7,1,50.0,92040.0,2,Agrostis capillaris,0.0
75,11,2,1.0,92040.0,2,Agrostis capillaris,0.0
76,2,4,1.0,92040.0,2,Agrostis capillaris,0.0
76,8,5,0.5,92040.0,2,Agrostis capillaris,0.0
76,15,1,5.0,92040.0,2,Agrostis capillaris,0.0
77,2,2,1.0,92040.0,2,Agrostis capillaris,0.0
77,3,1,1.0,92040.0,2,Agrostis capillaris,0.0
77,4,3,5.0,92040.0,2,Agrostis capillaris,0.0
77,6,3,5.0,92040.0,2,Agrostis capillaris,0.0
77,9,2,0.5,92040.0,2,Agrostis capillaris,0.0
77,10,1,5.0,92040.0,2,Agrostis capillaris,0.0
77,11,5,1.0,92040.0,2,Agrostis capillaris,0.0
77,12,1,1.0,92040.0,2,Agrostis capillaris,0.0
77,15,2,1.0,92040.0,2,Agrostis capillaris,0.0
78,9,4,1.0,92040.0,2,Agrostis capillaris,0.0
78,10,5,1.0,92040.0,2,Agrostis capillaris,0.0
78,11,1,1.0,92040.0,2,Agrostis capillaris,0.0
78,15,2,1.0,92040.0,2,Agrostis capillaris,0.0
79,5,1,1.0,92040.0,2,Agrostis capillaris,0.0
79,9,1,10.0,92040.0,2,Agrostis capillaris,0.0
79,10,1,1.0,92040.0,2,Agrostis capillaris,0.0
79,11,5,1.0,92040.0,2,Agrostis capillaris,0.0
79,12,1,40.0,92040.0,2,Agrostis capillaris,0.0
79,13,4,5.0,92040.0,2,Agrostis capillaris,0.0
79,14,1,1.0,92040.0,2,Agrostis capillaris,0.0
79,15,1,20.0,92040.0,2,Agrostis capillaris,0.0
80,9,1,5.0,92040.0,2,Agrostis capillaris,0.0
80,11,1,35.0,92040.0,2,Agrostis capillaris,0.0
80,12,1,10.0,92040.0,2,Agrostis capillaris,0.0
80,14,5,1.0,92040.0,2,Agrostis capillaris,0.0
81,8,3,1.0,92040.0,2,Agrostis capillaris,0.0
81,9,1,0.5,92040.0,2,Agrostis capillaris,0.0
81,11,1,0.5,92040.0,2,Agrostis capillaris,0.0
81,12,5,10.0,92040.0,2,Agrostis capillaris,0.0
81,13,5,0.5,92040.0,2,Agrostis capillaris,0.0
81,14,1,10.0,92040.0,2,Agrostis capillaris,0.0
81,15,1,10.0,92040.0,2,Agrostis capillaris,0.0
81,16,2,1.0,92040.0,2,Agrostis capillaris,0.0
82,1,1,15.0,92040.0,2,Agrostis capillaris,0.0
82,2,4,1.0,92040.0,2,Agrostis capillaris,0.0
82,3,2,1.0,92040.0,2,Agrostis capillaris,0.0
82,4,5,1.0,92040.0,2,Agrostis capillaris,0.0
82,5,1,1.0,92040.0,2,Agrostis capillaris,0.0
82,6,3,1.0,92040.0,2,Agrostis capillaris,0.0
82,8,5,1.0,92040.0,2,Agrostis capillaris,0.0
82,11,5,1.0,92040.0,2,Agrostis capillaris,0.0
82,12,2,1.0,92040.0,2,Agrostis capillaris,0.0
82,13,3,1.0,92040.0,2,Agrostis capillaris,0.0
82,14,1,5.0,92040.0,2,Agrostis capillaris,0.0
82,16,1,1.0,92040.0,2,Agrostis capillaris,0.0
83,1,1,1.0,92040.0,2,Agrostis capillaris,0.0
83,2,1,30.0,92040.0,2,Agrostis capillaris,0.0
83,3,3,5.0,92040.0,2,Agrostis capillaris,0.0
83,4,3,1.0,92040.0,2,Agrostis capillaris,0.0
83,5,1,5.0,92040.0,2,Agrostis capillaris,0.0
83,6,1,10.0,92040.0,2,Agrostis capillaris,0.0
83,7,1,10.0,92040.0,2,Agrostis capillaris,0.0
83,8,1,5.0,92040.0,2,Agrostis capillaris,0.0
83,9,1,15.0,92040.0,2,Agrostis capillaris,0.0
83,10,1,15.0,92040.0,2,Agrostis capillaris,0.0
83,11,3,15.0,92040.0,2,Agrostis capillaris,0.0
83,13,2,1.0,92040.0,2,Agrostis capillaris,0.0
83,14,3,15.0,92040.0,2,Agrostis capillaris,0.0
83,15,1,5.0,92040.0,2,Agrostis capillaris,0.0
85,1,1,25.0,92040.0,2,Agrostis capillaris,0.0
85,3,1,40.0,92040.0,2,Agrostis capillaris,0.0
85,4,1,30.0,92040.0,2,Agrostis capillaris,0.0
85,5,1,30.0,92040.0,2,Agrostis capillaris,0.0
85,6,1,5.0,92040.0,2,Agrostis capillaris,0.0
85,7,1,50.0,92040.0,2,Agrostis capillaris,0.0
85,8,1,30.0,92040.0,2,Agrostis capillaris,0.0
85,9,1,5.0,92040.0,2,Agrostis capillaris,0.0
85,10,3,10.0,92040.0,2,Agrostis capillaris,0.0
85,11,1,10.0,92040.0,2,Agrostis capillaris,0.0
85,12,1,15.0,92040.0,2,Agrostis capillaris,0.0
85,13,1,1.0,92040.0,2,Agrostis capillaris,0.0
85,14,4,0.5,92040.0,2,Agrostis capillaris,0.0
85,15,3,1.0,92040.0,2,Agrostis capillaris,0.0
85,16,1,15.0,92040.0,2,Agrostis capillaris,0.0
86,1,1,20.0,92040.0,2,Agrostis capillaris,0.0
86,2,1,1.0,92040.0,2,Agrostis capillaris,0.0
86,5,1,5.0,92040.0,2,Agrostis capillaris,0.0
86,7,1,1.0,92040.0,2,Agrostis capillaris,0.0
86,7,1,25.0,92040.0,2,Agrostis capillaris,0.0
86,8,1,5.0,92040.0,2,Agrostis capillaris,0.0
86,9,1,15.0,92040.0,2,Agrostis capillaris,0.0
86,10,1,1.0,92040.0,2,Agrostis capillaris,0.0
86,11,2,5.0,92040.0,2,Agrostis capillaris,0.0
86,14,2,10.0,92040.0,2,Agrostis capillaris,0.0
86,15,1,20.0,92040.0,2,Agrostis capillaris,0.0
86,16,3,0.5,92040.0,2,Agrostis capillaris,0.0
87,1,1,10.0,92040.0,2,Agrostis capillaris,0.0
87,2,1,15.0,92040.0,2,Agrostis capillaris,0.0
87,3,2,10.0,92040.0,2,Agrostis capillaris,0.0
87,4,2,15.0,92040.0,2,Agrostis capillaris,0.0
87,5,1,10.0,92040.0,2,Agrostis capillaris,0.0
87,8,1,10.0,92040.0,2,Agrostis capillaris,0.0
87,9,1,20.0,92040.0,2,Agrostis capillaris,0.0
87,10,1,1.0,92040.0,2,Agrostis capillaris,0.0
87,11,1,15.0,92040.0,2,Agrostis capillaris,0.0
87,12,2,40.0,92040.0,2,Agrostis capillaris,0.0
87,13,2,1.0,92040.0,2,Agrostis capillaris,0.0
87,15,1,5.0,92040.0,2,Agrostis capillaris,0.0
87,16,1,35.0,92040.0,2,Agrostis capillaris,0.0
88,3,5,0.5,92040.0,2,Agrostis capillaris,0.0
91,2,1,40.0,92040.0,2,Agrostis capillaris,0.0
91,6,1,20.0,92040.0,2,Agrostis capillaris,0.0
91,7,1,30.0,92040.0,2,Agrostis capillaris,0.0
91,12,1,25.0,92040.0,2,Agrostis capillaris,0.0
92,6,1,0.5,92040.0,2,Agrostis capillaris,0.0
92,11,1,1.0,92040.0,2,Agrostis capillaris,0.0
92,12,1,15.0,92040.0,2,Agrostis capillaris,0.0
92,15,4,10.0,92040.0,2,Agrostis capillaris,0.0
93,10,1,1.0,92040.0,2,Agrostis capillaris,0.0
94,15,5,0.5,92040.0,2,Agrostis capillaris,0.0
95,1,1,1.0,92040.0,2,Agrostis capillaris,0.0
95,2,2,1.0,92040.0,2,Agrostis capillaris,0.0
95,3,1,1.0,92040.0,2,Agrostis capillaris,0.0
95,4,1,1.0,92040.0,2,Agrostis capillaris,0.0
95,5,1,5.0,92040.0,2,Agrostis capillaris,0.0
95,9,2,1.0,92040.0,2,Agrostis capillaris,0.0
95,10,2,5.0,92040.0,2,Agrostis capillaris,0.0
95,13,5,0.5,92040.0,2,Agrostis capillaris,0.0
95,14,5,0.5,92040.0,2,Agrostis capillaris,0.0
96,4,1,1.0,92040.0,2,Agrostis capillaris,0.0
96,5,2,5.0,92040.0,2,Agrostis capillaris,0.0
96,7,4,1.0,92040.0,2,Agrostis capillaris,0.0
96,8,4,5.0,92040.0,2,Agrostis capillaris,0.0
96,9,2,5.0,92040.0,2,Agrostis capillaris,0.0
96,10,4,1.0,92040.0,2,Agrostis capillaris,0.0
96,12,4,1.0,92040.0,2,Agrostis capillaris,0.0
96,13,1,5.0,92040.0,2,Agrostis capillaris,0.0
97,15,4,0.5,92040.0,2,Agrostis capillaris,0.0
98,1,5,0.5,92040.0,2,Agrostis capillaris,0.0
98,6,5,0.5,92040.0,2,Agrostis capillaris,0.0
98,9,2,1.0,92040.0,2,Agrostis capillaris,0.0
98,10,3,1.0,92040.0,2,Agrostis capillaris,0.0
98,14,1,5.0,92040.0,2,Agrostis capillaris,0.0
98,15,1,1.0,92040.0,2,Agrostis capillaris,0.0
101,6,1,1.0,92040.0,2,Agrostis capillaris,0.0
101,12,3,0.5,92040.0,2,Agrostis capillaris,0.0
101,13,1,1.0,92040.0,2,Agrostis capillaris,0.0
101,14,4,0.5,92040.0,2,Agrostis capillaris,0.0
101,16,4,0.5,92040.0,2,Agrostis capillaris,0.0
102,3,1,0.5,92040.0,2,Agrostis capillaris,0.0
102,4,5,0.5,92040.0,2,Agrostis capillaris,0.0
102,6,1,0.5,92040.0,2,Agrostis capillaris,0.0
102,9,2,0.5,92040.0,2,Agrostis capillaris,0.0
1,4,1,0.5,920250.0,1,Brachypodium sylvaticum,0.0
1,14,5,1.0,920250.0,1,Brachypodium sylvaticum,0.0
3,9,5,0.5,920250.0,1,Brachypodium sylvaticum,0.0
4,1,1,5.0,920250.0,1,Brachypodium sylvaticum,0.0
4,2,1,5.0,920250.0,1,Brachypodium sylvaticum,0.0
4,3,1,5.0,920250.0,1,Brachypodium sylvaticum,0.0
4,4,2,5.0,920250.0,1,Brachypodium sylvaticum,0.0
4,5,1,1.0,920250.0,1,Brachypodium sylvaticum,0.0
4,6,1,1.0,920250.0,1,Brachypodium sylvaticum,0.0
4,7,2,1.0,920250.0,1,Brachypodium sylvaticum,0.0
4,8,1,1.0,920250.0,1,Brachypodium sylvaticum,0.0
4,10,1,1.0,920250.0,1,Brachypodium sylvaticum,0.0
4,11,2,1.0,920250.0,1,Brachypodium sylvaticum,0.0
4,12,1,1.0,920250.0,1,Brachypodium sylvaticum,0.0
4,13,1,1.0,920250.0,1,Brachypodium sylvaticum,0.0
4,14,1,1.0,920250.0,1,Brachypodium sylvaticum,0.0
4,15,2,1.0,920250.0,1,Brachypodium sylvaticum,0.0
4,16,3,1.0,920250.0,1,Brachypodium sylvaticum,0.0
5,1,2,0.5,920250.0,1,Brachypodium sylvaticum,0.0
5,2,3,1.0,920250.0,1,Brachypodium sylvaticum,0.0
5,6,2,0.5,920250.0,1,Brachypodium sylvaticum,0.0
5,10,2,1.0,920250.0,1,Brachypodium sylvaticum,0.0
5,11,1,1.0,920250.0,1,Brachypodium sylvaticum,0.0
5,12,4,0.5,920250.0,1,Brachypodium sylvaticum,0.0
5,13,1,0.5,920250.0,1,Brachypodium sylvaticum,0.0
5,15,2,1.0,920250.0,1,Brachypodium sylvaticum,0.0
6,2,2,0.5,920250.0,1,Brachypodium sylvaticum,0.0
6,16,4,0.5,920250.0,1,Brachypodium sylvaticum,0.0
7,2,3,1.0,920250.0,1,Brachypodium sylvaticum,0.0
7,3,2,0.5,920250.0,1,Brachypodium sylvaticum,0.0
7,4,4,0.5,920250.0,1,Brachypodium sylvaticum,0.0
7,8,3,1.0,920250.0,1,Brachypodium sylvaticum,0.0
7,9,1,0.5,920250.0,1,Brachypodium sylvaticum,0.0
7,16,2,0.5,920250.0,1,Brachypodium sylvaticum,0.0
8,1,1,15.0,920250.0,1,Brachypodium sylvaticum,0.0
8,2,1,5.0,920250.0,1,Brachypodium sylvaticum,0.0
8,3,3,1.0,920250.0,1,Brachypodium sylvaticum,0.0
8,4,4,0.5,920250.0,1,Brachypodium sylvaticum,0.0
8,5,2,1.0,920250.0,1,Brachypodium sylvaticum,0.0
8,6,1,5.0,920250.0,1,Brachypodium sylvaticum,0.0
8,7,1,10.0,920250.0,1,Brachypodium sylvaticum,0.0
8,8,1,5.0,920250.0,1,Brachypodium sylvaticum,0.0
8,9,4,1.0,920250.0,1,Brachypodium sylvaticum,0.0
8,10,2,1.0,920250.0,1,Brachypodium sylvaticum,0.0
8,13,4,0.5,920250.0,1,Brachypodium sylvaticum,0.0
8,14,4,1.0,920250.0,1,Brachypodium sylvaticum,0.0
8,16,4,0.5,920250.0,1,Brachypodium sylvaticum,0.0
9,1,1,1.0,920250.0,1,Brachypodium sylvaticum,0.0
9,3,5,0.5,920250.0,1,Brachypodium sylvaticum,0.0
9,5,2,1.0,920250.0,1,Brachypodium sylvaticum,0.0
9,6,4,0.5,920250.0,1,Brachypodium sylvaticum,0.0
9,7,1,0.5,920250.0,1,Brachypodium sylvaticum,0.0
9,8,5,0.5,920250.0,1,Brachypodium sylvaticum,0.0
9,11,1,10.0,920250.0,1,Brachypodium sylvaticum,0.0
9,12,4,0.5,920250.0,1,Brachypodium sylvaticum,0.0
9,13,4,0.5,920250.0,1,Brachypodium sylvaticum,0.0
9,14,1,20.0,920250.0,1,Brachypodium sylvaticum,0.0
9,15,1,0.5,920250.0,1,Brachypodium sylvaticum,0.0
10,2,1,5.0,920250.0,1,Brachypodium sylvaticum,0.0
10,3,4,0.5,920250.0,1,Brachypodium sylvaticum,0.0
10,8,2,1.0,920250.0,1,Brachypodium sylvaticum,0.0
10,10,5,0.5,920250.0,1,Brachypodium sylvaticum,0.0
10,11,3,1.0,920250.0,1,Brachypodium sylvaticum,0.0
10,12,1,1.0,920250.0,1,Brachypodium sylvaticum,0.0
10,13,1,1.0,920250.0,1,Brachypodium sylvaticum,0.0
10,14,2,0.5,920250.0,1,Brachypodium sylvaticum,0.0
10,15,1,15.0,920250.0,1,Brachypodium sylvaticum,0.0
10,16,1,5.0,920250.0,1,Brachypodium sylvaticum,0.0
11,1,2,1.0,920250.0,1,Brachypodium sylvaticum,0.0
11,16,5,0.5,920250.0,1,Brachypodium sylvaticum,0.0
12,3,3,0.5,920250.0,1,Brachypodium sylvaticum,0.0
12,6,5,0.5,920250.0,1,Brachypodium sylvaticum,0.0
12,8,5,0.5,920250.0,1,Brachypodium sylvaticum,0.0
12,10,4,0.5,920250.0,1,Brachypodium sylvaticum,0.0
12,14,1,1.0,920250.0,1,Brachypodium sylvaticum,0.0
