,species,mycorrhiza
23515,Oxytropis sericea,nm
23516,Oxytropis sordida,AM
23517,Oxytropis sordida,nm
23518,Oxytropis splendens,AM
23519,Oxytropis strobilacea,AM
23520,Oxytropis viscida,AM
23521,Oziroe biflora,AM
23522,Ozothamnus,ErM
23523,Ozothamnus cordatus,AM
23524,Ozothamnus cuneifolius,AM
23525,Ozothamnus diosmifolius,AM
23526,Ozothamnus diotophyllus,AM
23527,Ozothamnus hookeri,AM
23528,Ozothamnus rogersianus,AM
23529,Ozothamnus turbinatus,AM
23530,Pachira aquatica,AM
23531,Pachira aquatica,AM
23532,Pachira glabra,AM
23533,Pachira humilis,AM
23534,Pachira humilis,AM
23535,Pachira sordida,AM
23536,Pachira sordida,AM
23537,Pachycereus pecten-aboriginum,AM
23538,Pachycereus pringlei,AM
23539,Pachycereus pringlei,AM
23540,Pachycereus pringlei,AM
23541,Pachycormus discolor,nm
23542,Pachyelasma tessmannii,AM
23543,Pachygone ovata,non-AM
23544,Pachygone ovata,AM
23545,Pachypodium lamerei,AM
23546,Pachypterygium brevipes,nm
23547,Pachypterygium multicaule,nm
23548,Pachyrhizus erosus,AM
23549,Pachyrhizus tuberosus,AM
23550,Pachysandra terminalis,AM
23551,Pachystachys coccinea,nm
23552,Pachystachys coccinea,AM
23553,Packera aurea,AM
23554,Packera aurea,AM
23555,Packera aurea,AM
23556,Packera cana,AM
23557,Packera cana,AM
23558,Packera cana,AM
23559,Packera cana,AM
23560,Packera heterophylla,AM
23561,Packera subnuda,AM
23562,Padus avium,nm
23563,Paederia foetida,AM
23564,Paederia foetida,AM
23565,Paederia foetida,AM
23566,Paeonia anomala,AM
23567,Paeonia anomala,AM
23568,Paeonia emodi,AM
23569,Paeonia lactiflora,AM
23570,Paeonia obovata,non-AM
23571,Paeonia obovata,AM
23572,Paeonia suffruticosa,AM
23573,Paepalanthus bromelioides,AM
23574,Paepalanthus pedunculatus,AM
23575,Paepalanthus pedunculatus,AM
23576,Paepalanthus reflexus,nm
23577,Paesia scaberula,AM
23578,Pagamea coriacea,nm
23579,Pakaraimaea dipterocarpacea,EcM
23580,Palafoxia lindenii,AM
23581,Palaquium,AM
23582,Palaquium,AM
23583,Palaquium,AM
23584,Palaquium,AM
23585,Palaquium beccarianum,AM
23586,Palaquium grande,AM
23587,Palaquium grande,AM
23588,Palaquium gutta,AM
23589,Palaquium obovatum,AM
23590,Palaquium pauciflorum,AM
23591,Palaquium pauciflorum,AM
23592,Palaquium rostratum,AM
23593,Palaquium rubiginosum,nm
23594,Palaquium rubiginosum,nm
23595,Palaquium thwaitesii,nm
23596,Palaquium thwaitesii,nm
23597,Palicourea croceoides,AM
23598,Palicourea rigida,AM
23599,Palicourea rigida,AM
23600,Paliurus ramosissimus,AM
23601,Palura,AM
23602,Panax ginseng,AM
23603,Panax japonicus,AM
23604,Panax quinquefolius,AM
23605,Pancratium maritimum,nm
23606,Pancratium maritimum,nm
23607,Pancratium maritimum,AM
23608,Pancratium maritimum,AM
23609,Panda oleosa,AM
23610,Panda oleosa,AM
23611,Pandanus,nm
23612,Pandanus furcatus,nm
23613,Pandanus spiralis,AM
23614,Pandanus spiralis,AM
23615,Pandanus tectorius,nm
23616,Pandanus tectorius,AM
23617,Panicum ,AM
23618,Panicum ,AM
23619,Panicum acuminatum,AM
23620,Panicum amarum,AM
23621,Panicum antidotale,AM
23622,Panicum antidotale,AM
23623,Panicum bisulcatum,AM
23624,Panicum bisulcatum,AM
23625,Panicum bisulcatum,AM
23626,Panicum brevifolium,AM
23627,Panicum brevifolium,AM
23628,Panicum capillare,AM
23629,Panicum clandestinum,AM
23630,Panicum clandestinum,AM
23631,Panicum clandestinum,AM
23632,Panicum crusgalli,AM
23633,Panicum curviflorum,non-AM
23634,Panicum curviflorum,AM
23635,Panicum cynodon,AM
23636,Panicum dichotomum,AM
23637,Panicum fluviicola,AM
23638,Panicum hemitomon,AM
23639,Panicum linearifolium,AM
23640,Panicum maximum,AM
23641,Panicum maximum,AM
23642,Panicum maximum,AM
23643,Panicum maximum,AM
23644,Panicum maximum,AM
23645,Panicum maximum,AM
23646,Panicum maximum,AM
23647,Panicum maximum,AM
23648,Panicum maximum,AM
23649,Panicum micranthum,AM
23650,Panicum miliaceum,AM
23651,Panicum miliaceum,AM
23652,Panicum nephelophilum,AM
23653,Panicum paludosum,nm
23654,Panicum repens,AM
23655,Panicum repens,AM
23656,Panicum repens,non-AM
23657,Panicum scabriusculum,AM
23658,Panicum sumatrense,AM
23659,Panicum sumatrense,AM
23660,Panicum sumatrense,AM
23661,Panicum sumatrense,AM
23662,Panicum trichoides,AM
23663,Panicum turgidum,AM
23664,Panicum turgidum,AM
23665,Panicum virgatum,AM
23666,Panicum virgatum,AM
23667,Panicum virgatum,AM
23668,Panicum virgatum,AM
23669,Panicum virgatum,AM
23670,Panicum virgatum,AM
23671,Panicum virgatum,AM
23672,Panicum virgatum,AM
23673,Panzerina lanata,AM
23674,Papaver,AM
23675,Papaver fugax,nm
23676,Papaver fugax,nm
23677,Papaver lapponicum,AM
23678,Papaver lapponicum,nm
23679,Papaver lapponicum,nm
23680,Papaver nudicaule,AM
23681,Papaver pavoninum,nm
23682,Papaver pavoninum,nm
23683,Papaver pavoninum,nm
23684,Papaver pavoninum,nm
23685,Papaver pavoninum,nm
23686,Papaver pavoninum,nm
23687,Papaver radicatum,nm
23688,Papaver rhoeas,nm
23689,Papaver rhoeas,AM
23690,Papaver rhoeas,AM
23691,Papaver rhoeas,nm
23692,Papaver rhoeas,nm
23693,Papaver rhoeas,nm
23694,Papaver rhoeas,AM
23695,Papaver somniferum,nm
23696,Papaver somniferum,nm
23697,Papaver somniferum,nm
23698,Papaver somniferum,AM
23699,Pappophorum,AM
23700,Paracalyx scariosus,AM
23701,Paracaryum,AM
23702,Paraceterach bipinnata,AM
23703,Paraceterach vestita,AM
23704,Paracroton pendulus,AM
23705,Paracroton pendulus,AM
23706,Paracroton pendulus subzeylanicus,AM
23707,Paracroton pendulus subzeylanicus,AM
23708,Paractaenum novae-hollandiae,nm
23709,Paradrymonia decurrens,nm
23710,Parahemionitis cordata,AM
23711,Parahemionitis cordata,AM
23712,Parakmeria x lotungensis,AM
23713,Parakmeria x yunnanensis,AM
23714,Paramacrolobium coeruleum,EcM
23715,Paramacrolobium coeruleum,EcM
23716,Paramacrolobium coeruleum,EcM
23717,Paramichelia x baillonii,AM
23718,Paramignya,AM
23719,Paramignya ,AM
23720,Paranephelium longifoliolatum,AM
23721,Paranephelium longifoliolatum,AM
23722,Paraphlomis javanica,AM
23723,Paraphlomis lancidentata,AM
23724,Parapholis incurva,AM
23725,Parapholis incurva,AM
23726,Parapholis incurva,AM
23727,Parapiptadenia rigida,AM
23728,Parapiptadenia rigida,AM
23729,Parapiptadenia rigida,AM
23730,Parapiptadenia rigida,AM
23731,Parapiptadenia rigida,AM
23732,Paraquilegia anemonoides,AM
23733,Parasenecio hastatus,AM
23734,Parasenecio hastatus,AM
23735,Parasenecio hastatus,AM
23736,Parasenecio hastatus,AM
23737,Parasenecio hastatus,AM
23738,Parashorea,EcM
23739,Parasitaxus ustus,nm
23740,Parathelypteris beddomei,AM
23741,Parathelypteris cystopteroides,AM
23742,Parathelypteris glanduligera,AM
23743,Parathelypteris hirsutipes,AM
23744,Parietaria judaica,nm
23745,Parietaria judaica,AM
23746,Parinari,AM
23747,Parinari,AM
23748,Parinari anamensis,AM
23749,Parinari anamensis,AM
23750,Parinari anamensis,AM
23751,Parinari curatellifolia,nm
23752,Parinari excelsa,AM
23753,Paris incompleta,AM
23754,Paris incompleta,AM
23755,Paris japonica,AM
23756,Paris quadrifolia,AM
23757,Paris quadrifolia,AM
23758,Paris quadrifolia,AM
23759,Paris quadrifolia,AM
23760,Paris quadrifolia,AM
23761,Paris quadrifolia,AM
23762,Paris quadrifolia,AM
23763,Paris quadrifolia,AM
23764,Paris quadrifolia,AM
23765,Paris quadrifolia,AM
23766,Paris quadrifolia,AM
23767,Paris quadrifolia,AM
23768,Paris quadrifolia,AM
23769,Paris quadrifolia,nm
23770,Paris quadrifolia,nm
23771,Paris quadrifolia,AM
23772,Paris quadrifolia,AM
23773,Paris quadrifolia,nm
23774,Paris quadrifolia,AM
23775,Paris quadrifolia,nm
23776,Paris quadrifolia,AM
23777,Paris quadrifolia,AM
23778,Paris quadrifolia,AM
23779,Paris quadrifolia,AM
23780,Paris quadrifolia,AM
23781,Paris quadrifolia,AM
23782,Paris quadrifolia,AM
23783,Paris quadrifolia,AM
23784,Paris quadrifolia,AM
23785,Paris quadrifolia,nm
23786,Paris quadrifolia,AM
23787,Paris quadrifolia,AM
23788,Pariti tiliifolium,AM
23789,Parkia ,EcM
23790,Parkia bicolor,AM
23791,parkia bicolor,AM
23792,Parkia biglobosa,AM
23793,Parkia biglobosa,AM
23794,Parkia nitida,AM
23795,Parkia pendula,AM
23796,Parkia pendula,AM
23797,Parkia speciosa,AM
23798,Parkia sumatrana,AM
23799,Parkia sumatrana,AM
23800,Parkia velutina,EcM
23801,Parkinsonia aculeata,AM
23802,Parkinsonia aculeata,AM
23803,Parkinsonia aculeata,AM
23804,Parkinsonia aculeata,AM
23805,Parkinsonia scioana,AM
23806,Parkinsonia scioana,AM
23807,Parkinsonia scioana,AM
23808,Parmentiera cereifera,AM
23809,Parmentiera cereifera,AM
23810,Parmentiera cereifera,AM
23811,Parmentiera cereifera,AM
23812,Parnassia alpicola,AM
23813,Parnassia laxmannii,AM
23814,Parnassia palustris,AM
23815,Parnassia palustris,AM
23816,Parnassia palustris,AM
23817,Parnassia palustris,AM
23818,Parnassia palustris,nm
23819,Parnassia palustris,non-AM
23820,Parnassia palustris,AM
23821,Parnassia palustris,AM
23822,Parnassia palustris,AM
23823,Parnassia palustris,AM
23824,Parnassia palustris,AM
23825,Parnassia palustris,AM
23826,Parnassia palustris,nm
23827,Parnassia palustris,AM
23828,Parnassia palustris,nm
23829,Parnassia palustris,nm
23830,Parnassia palustris,AM
23831,Parnassia palustris,AM
23832,Parnassia palustris,AM
23833,Paronychia argentea,EcM
23834,Paronychia argentea,EcM
23835,Paronychia pulvinata,nm
23836,Paronychia sessiliflora,AM
23837,Parrya nudicaulis,AM
23838,Parrya nudicaulis,nm
23839,Parsonsia heterophylla,AM
23840,Parthenium argentatum,AM
23841,Parthenium hysterophorus,AM
23842,Parthenium hysterophorus,AM
23843,Parthenium hysterophorus,AM
23844,Parthenium hysterophorus,AM
23845,Parthenium hysterophorus,AM
23846,Parthenium hysterophorus,AM
23847,Parthenium hysterophorus,AM
23848,Parthenium hysterophorus,AM
23849,Parthenium hysterophorus,AM
23850,Parthenium hysterophorus,AM
23851,Parthenium hysterophorus,AM
23852,Parthenium hysterophorus,AM
23853,Parthenium hysterophorus,AM
23854,Parthenium hysterophorus,AM
23855,Parthenocissus inserta,AM
23856,Parthenocissus inserta,AM
23857,Parthenocissus quinquefolia,AM
23858,Parthenocissus quinquefolia,AM
23859,Parthenocissus quinquefolia,AM
23860,Parthenocissus tricuspidata,AM
23861,Parthenocissus tricuspidata,AM
23862,Pasania rhombocarpa,EcM
23863,Paspalidium flavidum,AM
23864,Paspalidium flavidum,non-AM
23865,Paspalidium flavidum,AM
23866,Paspalidium geminatum,non-AM
23867,Paspalidium geminatum,AM
23868,Paspalidium geminatum,nm
23869,Paspalidium punctatum,non-AM
23870,Paspalum ,AM
23871,Paspalum carinatum,AM
23872,Paspalum conjugatum,AM
23873,Paspalum dilatatum,AM
23874,Paspalum dilatatum,AM
23875,Paspalum dilatatum,AM
23876,Paspalum dilatatum,AM
23877,Paspalum dilatatum,AM
23878,Paspalum distichum,AM
23879,Paspalum distichum,AM
23880,Paspalum distichum,non-AM
23881,Paspalum distichum,non-AM
23882,Paspalum distichum,AM
23883,Paspalum indecorum,AM
23884,Paspalum notatum,AM
23885,Paspalum notatum,AM
23886,Paspalum notatum,AM
23887,Paspalum notatum,AM
23888,Paspalum notatum,AM
23889,Paspalum notatum,AM
23890,Paspalum notatum,AM
23891,Paspalum notatum,AM
23892,Paspalum notatum,AM
23893,Paspalum paspaloides,AM
23894,Paspalum repens,AM
23895,Paspalum scrobiculatum,AM
23896,Paspalum scrobiculatum,non-AM
23897,Paspalum scrobiculatum,AM
23898,Paspalum scrobiculatum,AM
23899,Paspalum scrobiculatum,AM
23900,Paspalum scrobiculatum,AM
23901,Paspalum scrobiculatum,AM
23902,Paspalum thunbergii,AM
23903,Paspalum thunbergii,AM
23904,Paspalum thunbergii,AM
23905,Paspalum vaginatum,AM
23906,Paspalum virgatum,AM
23907,Passerina corymbosa,AM
23908,Passerina paleacea,AM
23909,Passerina paleacea,AM
23910,Passiflora caerulea,AM
23911,Passiflora caerulea,AM
23912,Passiflora caerulea,AM
23913,Passiflora caerulea,AM
23914,Passiflora calcarata,AM
23915,Passiflora coerulea,AM
23916,Passiflora foetida,AM
23917,Passiflora foetida,AM
23918,Passiflora foetida,AM
23919,Passiflora foetida,AM
23920,Pastinaca sativa,AM
23921,Pastinaca sativa,AM
23922,Pastinaca sativa,AM
23923,Pastinaca sativa,AM
23924,Pastinaca sativa,AM
23925,Pastinaca sativa,AM
23926,Pastinaca sativa,AM
23927,Pastinaca sativa,AM
23928,Pastinaca sativa,AM
23929,Pastinaca sativa,AM
23930,Pastinaca sativa,AM
23931,Patersonia macrantha,AM
23932,Patersonia occidentalis,AM
23933,Patersonia occidentalis,AM
23934,Patersonia occidentalis,AM
23935,Patrinia heterophylla,AM
23936,Patrinia scabiosifolia,AM
23937,Patrinia sibirica,AM
23938,Patrinia sibirica,AM
23939,Patrinia sibirica,AM
23940,Patrinia sibirica,AM
23941,Patrinia villosa,AM
23942,Paullinia cupana,AM
23943,Paullinia cupana,AM
23944,Paullinia cupana,AM
23945,Paulownia fortunei,AM
23946,Paulownia fortunei,AM
23947,Paulownia tomentosa,AM
23948,Paulownia tomentosa,non-EcM
23949,Pauridiantha afzelii,AM
23950,Pauridiantha floribunda,AM
23951,Pausinystalia johimbe,AM
23952,Pausinystalia johimbe,AM
23953,Pausinystalia macroceras,AM
23954,Pavetta ,AM
23955,Pavetta hongkongensis,AM
23956,Pavetta hongkongensis,nm
23957,Pavetta indica,AM
23958,Pavetta indica,non-AM
23959,Pavonia viscosa,AM
23960,Pavonia zeylanica,AM
23961,Pavonia zeylanica,non-AM
23962,Pavonia zeylanica,AM
23963,Payena acuminata,AM
23964,Payena lucida,AM
23965,Payena obscura,AM
23966,Paysonia densipila,nm
23967,Pecluma dispersa,nm
23968,Pecluma pectinata,nm
23969,Pectis angustifolia,AM
23970,Pectis saturejoides,AM
23971,Pedalium murex,AM
23972,Pedalium murex,AM
23973,Pedalium murex,nm
23974,Pedalium murex,AM
23975,Pedalium murex,nm
23976,Pedicularis,AM
23977,Pedicularis,AM
23978,Pedicularis anthemifolia,nm
23979,Pedicularis anthemifolia,nm
23980,Pedicularis axillaris,AM
23981,Pedicularis bietii,AM
23982,Pedicularis capitata,EcM
23983,Pedicularis capitata,nm
23984,Pedicularis capitata,nm
23985,Pedicularis capitata,nm
23986,Pedicularis caucasica,AM
23987,Pedicularis cephalantha,AM
23988,Pedicularis cephalantha,AM
23989,Pedicularis comosa,nm
23990,Pedicularis comosa,nm
23991,Pedicularis comosa,nm
23992,Pedicularis comosa,nm
23993,Pedicularis comosa,nm
23994,Pedicularis comosa,nm
23995,Pedicularis condensata,AM
23996,Pedicularis condensata,AM
23997,Pedicularis condensata,AM
23998,Pedicularis condensata,AM
23999,Pedicularis condensata,AM
24000,Pedicularis condensata,AM
24001,Pedicularis condensata,nm
24002,Pedicularis condensata,nm
24003,Pedicularis condensata,AM
24004,Pedicularis crassirostris,nm
24005,Pedicularis crassirostris,nm
24006,Pedicularis crassirostris,nm
24007,Pedicularis crassirostris,AM
24008,Pedicularis cymbalaria,AM
24009,Pedicularis deltoidea,AM
24010,Pedicularis densispica,AM
24011,Pedicularis dichotoma,AM
24012,Pedicularis dolichorrhiza,AM
24013,Pedicularis dolichorrhiza,AM
24014,Pedicularis dolichorrhiza,AM
24015,Pedicularis dolichorrhiza,AM
24016,Pedicularis dolichorrhiza,nm
24017,Pedicularis dolichorrhiza,nm
24018,Pedicularis dolichorrhiza,nm
24019,Pedicularis flammea,nm
24020,Pedicularis gracilis,AM
24021,Pedicularis groenlandica,nm
24022,Pedicularis groenlandica,AM
24023,Pedicularis groenlandica,AM
24024,Pedicularis groenlandica,AM
24025,Pedicularis groenlandica,nm
24026,Pedicularis gruina,nm
24027,Pedicularis hirsuta,nm
24028,Pedicularis hirsuta,AM
24029,Pedicularis hirsuta,nm
24030,Pedicularis hirsuta,nm
24031,Pedicularis hirsuta,nm
24032,Pedicularis hirsuta,nm
24033,Pedicularis hirsuta,nm
24034,Pedicularis hirsuta,nm
24035,Pedicularis hirsuta,EcM
24036,Pedicularis labradorica,AM
24037,Pedicularis lanata,AM
24038,Pedicularis lanata,nm
24039,Pedicularis lanata,EcM
24040,Pedicularis lanata,nm
24041,Pedicularis langsdorffii,nm
24042,Pedicularis lapponica,AM
24043,Pedicularis lapponica,nm
24044,Pedicularis lapponica,AM
24045,Pedicularis likiangensis,nm
24046,Pedicularis longiflora,AM
24047,Pedicularis longipes,AM
24048,Pedicularis lutescens,AM
24049,Pedicularis lutescens,AM
24050,Pedicularis nordmanniana,nm
24051,Pedicularis nordmanniana,nm
24052,Pedicularis nordmanniana,nm
24053,Pedicularis nordmanniana,nm
24054,Pedicularis nordmanniana,nm
24055,Pedicularis oederi,AM
24056,Pedicularis oederi,nm
24057,Pedicularis oederi,nm
24058,Pedicularis oederi,nm
24059,Pedicularis oederi,nm
24060,Pedicularis oederi,nm
24061,Pedicularis oxycarpa,AM
24062,Pedicularis palustris,AM
24063,Pedicularis palustris,AM
24064,Pedicularis palustris,nm
24065,Pedicularis palustris,nm
24066,Pedicularis parryi,AM
24067,Pedicularis pseudomelampyriflora,AM
24068,Pedicularis racemosa,nm
24069,Pedicularis ramosissima,nm
24070,Pedicularis refracta,AM
24071,Pedicularis rex,AM
24072,Pedicularis rhinanthoides,AM
24073,Pedicularis rhinanthoides,AM
24074,Pedicularis rhodotricha,AM
24075,Pedicularis salviiflora,AM
24076,Pedicularis sceptrum-carolinum,AM
24077,Pedicularis sibirica,nm
24078,Pedicularis sigmoidea,AM
24079,Pedicularis siphonantha,AM
24080,Pedicularis spicata,non-AM
24081,Pedicularis stadlmanniana,AM
24082,Pedicularis sudetica,AM
24083,Pedicularis sudetica,AM
24084,Pedicularis sudetica,nm
24085,Pedicularis sylvatica,AM
24086,Pedicularis sylvatica,nm
24087,Pedicularis tapaoensis,AM
24088,Pedicularis tenuisecta,AM
24089,Pedicularis tricolor,AM
24090,Pedicularis uralensis,nm
24091,Pedicularis uralensis,nm
24092,Pedicularis uralensis,nm
24093,Pedicularis verticillata,non-AM
24094,Pedicularis verticillata,nm
24095,Pedicularis yui,AM
24096,Peganum harmala,AM
24097,Peganum harmala,AM
24098,Peganum harmala,non-AM
24099,Peganum harmala,AM
24100,Peganum harmala,AM
24101,Peganum harmala,AM
24102,Peganum harmala,AM
24103,Pelargonium elongatum,AM
24104,Pelargonium hortorum,AM
24105,Pelargonium ovale,AM
24106,Pelargonium senecioides,AM
24107,Pelargonium triste,AM
24108,Pelargonium zonale,AM
24109,Pelexia bonariensis,OM
24110,Pellaea,nm
24111,Pellaea calomelanos,nm
24112,Pellaea falcata,AM
24113,Pellaea mairei,AM
24114,Pellaea nitidula,AM
24115,Pellaea rotundifolia,AM
24116,Pellia epiphylla,AM
24117,Pellionia brevifolia,nm
24118,Peltandra virginica,non-AM
24119,Peltaria alliacea,AM
24120,Peltogyne paniculata,AM
24121,Peltogyne paniculata,AM
24122,Peltogyne venosa,AM
24123,Peltophorum dubium,AM
24124,Peltophorum dubium,AM
24125,Peltophorum dubium,nm
24126,Peltophorum dubium,nm
24127,Peltophorum dubium,nm
24128,Peltophorum dubium,nm
24129,Peltophorum dubium,nm
24130,Peltophorum pterocarpum,AM
24131,Peltophorum pterocarpum,nm
24132,Peltophorum pterocarpum,AM
24133,Peltophorum pterocarpum,AM
24134,Peltophorum pterocarpum,nm
24135,Peltophyllum luteum,AM
24136,Pennellia longifolia,nm
24137,Pennellia patens,nm
24138,Pennellianthus frutescens,AM
24139,Pennisetum,AM
24140,Pennisetum alopecuroides,AM
24141,Pennisetum alopecuroides,AM
24142,Pennisetum alopecuroides,AM
24143,Pennisetum centrasiaticum,AM
24144,Pennisetum glaucum,AM
24145,Pennisetum glaucum,AM
24146,Pennisetum glaucum,AM
24147,Pennisetum glaucum,AM
24148,Pennisetum glaucum,AM
24149,Pennisetum glaucum,AM
24150,Pennisetum glaucum,AM
24151,Pennisetum glaucum,AM
24152,Pennisetum glaucum,AM
24153,Pennisetum glaucum,AM
24154,Pennisetum glaucum,AM
24155,Pennisetum hohenackeri,AM
24156,Pennisetum mezianum,AM
24157,Pennisetum pedicellatum,AM
24158,Pennisetum polystachion,AM
24159,Pennisetum polystachion,AM
24160,Pennisetum polystachyon,AM
24161,Pennisetum purpureum,AM
24162,Pennisetum purpureum,AM
24163,Pennisetum purpureum,AM
24164,Pennisetum purpureum,AM
24165,Pennisetum purpureum,AM
24166,Pennisetum setaceum,AM
24167,Pennisetum setaceum,AM
24168,Pennisetum setaceum,AM
24169,Pennisetum setaceum,AM
24170,Pennisetum setaceum,AM
24171,Pennisetum sphacelatum,nm
24172,Pennisetum villosum,AM
24173,Pennisetum villosum,nm
24174,Penstemon,AM
24175,Penstemon cardwellii,AM
24176,Penstemon cardwellii,AM
24177,Penstemon nitidus,AM
24178,Penstemon procerus,AM
24179,Penstemon secundiflorus,AM
24180,Penstemon virens,nm
24181,Pentace,EcM
24182,Pentachondra pumila,ErM
24183,Pentaclathra macrophylla,AM
24184,Pentaclathra macrophylla,AM
24185,Pentaclethra macroloba,AM
24186,Pentaclethra macroloba,AM
24187,Pentaclethra macroloba,AM
24188,Pentaclethra macroloba,AM
24189,Pentaclethra macrophylla,AM
24190,Pentaclethra macrophylla,AM
24191,Pentacme siamensis,EcM
24192,Pentacme siamensis,EcM
24193,Pentacoelium bontioides,nm
24194,Pentadesma grandifolia,AM
24195,Pentanema,AM
24196,Pentanema indicum,AM
24197,Pentanema indicum,AM
24198,Pentanema indicum,nm
24199,Pentapetes phoenicea,non-AM
24200,Pentaphylax euryoides,AM
24201,Pentaphylla x euripides,AM
24202,Pentaschistis tortuosa,AM
24203,Pentatropis capensis,non-AM
24204,Pentatropis capensis,non-AM
24205,Pentatropis nivalis,AM
24206,Peperomia,AM
24207,Peperomia alata,nm
24208,Peperomia dendrophila,AM
24209,Peperomia hernandiifolia,AM
24210,Peperomia hernandiifolia,nm
24211,Peperomia hesperomannii,AM
24212,Peperomia hirta,AM
24213,Peperomia hirta,nm
24214,Peperomia hylophila,AM
24215,Peperomia hylophila,nm
24216,Peperomia lancifolia,AM
24217,Peperomia martiana,AM
24218,Peperomia membranacea,AM
24219,Peperomia montium,nm
24220,Peperomia palmana,nm
24221,Peperomia pellucida,AM
24222,Peperomia pellucida,nm
24223,Peperomia peltilimba,AM
24224,Peperomia peltilimba,nm
24225,Peperomia pernambucensis,nm
24226,Peperomia pittieri,non-AM
24227,Peperomia poasana,non-AM
24228,Peperomia pseudoalpina,AM
24229,Peperomia rhombea,AM
24230,Peperomia rotundifolia,AM
24231,Peperomia serpens,AM
24232,Peperomia serpens,nm
24233,Peperomia tenella,AM
24234,Peperomia ternata,non-AM
24235,Peperomia tetraphylla,AM
24236,Peperomia thomsonii,AM
24237,Peplidium maritimum,non-AM
24238,Peplidium maritimum,nm
24239,Peranema cyatheoides,AM
24240,Pereskia aculeata,nm
24241,Perezia carthamoides,nm
24242,Perezia pedicularidifolia,AM
24243,Pergularia daemia,non-AM
24244,Pergularia daemia,AM
24245,Pergularia daemia,non-AM
24246,Pergularia daemia,AM
24247,Pericalymma ellipticum,AM
24248,Pericalymma ellipticum,dual
24249,Pericopsis angolensis,AM
24250,Pericopsis angolensis,EcM
24251,Pericopsis angolensis,EcM
24252,Pericopsis angolensis,AM
24253,Pericopsis elata,AM
24254,Perilla frutescens,AM
