year,Plot,Nest,Site,Cove,BRC,BRC names,Woody
1,15,1,2,0.5,9201023.0,Ilex aquifolium,w
1,15,1,2,1.0,9201188.0,Lonicera periclymenum,w
1,15,1,2,1.0,9201221.0,Lysimachia nemorum,
1,15,1,2,5.0,9201728.0,Rubus fruticosus agg.,
1,15,1,2,1.0,9201951.0,Solidago virgaurea,
1,15,1,2,5.0,9204445.0,Betula seedling/sp,w
1,15,2,2,1.0,920421.0,Carex sylvatica,
1,15,2,2,1.0,920952.0,Hedera helix,
1,15,3,2,0.5,920412.0,Carex remota,
1,15,3,2,1.0,920627.0,Deschampsia cespitosa,
1,15,3,2,0.5,9101619.0,Pteridium aquilinum,
1,15,3,2,1.0,9201067.0,Juncus effusus,
1,15,3,2,0.5,9201748.0,Rumex obtusifolius,
1,15,4,2,1.0,920404.0,Carex pendula,
1,15,4,2,1.0,920477.0,Chamerion angustifolium,
1,15,4,2,0.5,9202126.0,Urtica dioica,
1,15,5,2,0.5,920432.0,Castanea sativa,w
1,15,5,2,0.5,9202039.0,Taxus baccata,w
1,16,1,2,1.0,920952.0,Hedera helix,
1,16,1,2,1.0,9101619.0,Pteridium aquilinum,
1,16,1,2,1.0,9201728.0,Rubus fruticosus agg.,
1,16,4,2,0.5,9201188.0,Lonicera periclymenum,w
1,16,4,2,0.5,9204446.0,Quercus seedling/sp,w
1,1,1,3,5.0,920477.0,Chamerion angustifolium,
1,1,1,3,1.0,920640.0,Digitalis purpurea,
1,1,1,3,0.5,920983.0,Holcus lanatus,
1,1,1,3,80.0,9101619.0,Pteridium aquilinum,
1,1,1,3,0.5,9201705.0,Rosa seedling/sp,w
1,1,1,3,10.0,9201728.0,Rubus fruticosus agg.,
1,1,1,3,0.5,9201815.0,Sambucus nigra,w
1,1,1,3,0.5,9201954.0,Sonchus oleraceus,
1,1,1,3,1.0,9202046.0,Teucrium scorodonia,
1,1,1,3,1.0,200001595.0,Viola riviniana/reichenbiana,
1,1,1,3,1.0,200001670.0,Ulex sp.,w
1,1,2,3,0.5,92035.0,Agrostis canina sens.lat.,
1,1,2,3,0.5,920100.0,Anagallis tenella,
1,1,2,3,0.5,920328.0,Cardamine flexuosa,
1,1,2,3,0.5,920520.0,Cirsium palustre,
1,1,2,3,0.5,2000070.0,Cardamine hirsuta/flexuosa,
1,1,2,3,0.5,9202012.0,Stellaria media,
1,1,3,3,0.5,920984.0,Holcus mollis,
1,1,3,3,0.5,200001583.0,Dryopteris dilatata/carthusiana,
1,1,4,3,0.5,9205.0,Acer pseudoplatanus,w
1,1,5,3,0.5,920607.0,Dactylis glomerata,
1,2,1,3,0.5,9205.0,Acer pseudoplatanus,w
1,2,1,3,1.0,92039.0,Agrostis stolonifera,
1,2,1,3,1.0,920695.0,Epilobium montanum,
1,2,1,3,1.0,920873.0,Galium aparine,
1,2,1,3,1.0,920983.0,Holcus lanatus,
1,2,1,3,1.0,920984.0,Holcus mollis,
1,2,1,3,0.5,9201487.0,Plantago lanceolata,
1,2,1,3,1.0,9201504.0,Poa nemoralis,
1,2,1,3,1.0,9201507.0,Poa trivialis,
1,2,1,3,1.0,9201660.0,Ranunculus repens,
1,2,1,3,70.0,9201728.0,Rubus fruticosus agg.,
1,2,1,3,0.5,9201748.0,Rumex obtusifolius,
1,2,1,3,0.5,9202005.0,Stachys sylvatica,
1,2,1,3,10.0,9202126.0,Urtica dioica,
1,2,2,3,0.5,920169.0,Arrhenatherum elatius,
1,2,2,3,0.5,920477.0,Chamerion angustifolium,
1,2,2,3,0.5,920503.0,Tanacetum parthenium,
1,2,2,3,1.0,920515.0,Cirsium arvense,
1,2,2,3,0.5,920572.0,Crepis capillaris,
1,2,2,3,0.5,920918.0,Geranium robertianum,
1,2,2,3,1.0,920931.0,Glechoma hederacea,
1,2,2,3,5.0,9101619.0,Pteridium aquilinum,
1,2,2,3,0.5,9201104.0,Lapsana communis,
1,2,2,3,1.0,9201194.0,Lotus pedunculatus,
1,2,2,3,0.5,9201259.0,Silene dioica,
1,2,2,3,0.5,9201867.0,Scrophularia nodosa,
1,2,3,3,0.5,920150.0,Arctium agg.,
1,2,3,3,0.5,920607.0,Dactylis glomerata,
1,2,3,3,0.5,9202168.0,Veronica chamaedrys,
1,2,4,3,0.5,920522.0,Cirsium vulgare,
1,2,4,3,0.5,920640.0,Digitalis purpurea,
1,2,4,3,0.5,920692.0,Epilobium hirsutum,
1,2,4,3,0.5,920968.0,Heracleum sphondylium,
1,2,4,3,0.5,9201735.0,Rumex acetosella,
1,2,4,3,0.5,9201954.0,Sonchus oleraceus,
1,2,5,3,0.5,92036.0,Agrostis gigantea,
1,2,5,3,0.5,920272.0,Bromopsis ramosa,
1,3,1,3,100.0,9101619.0,Pteridium aquilinum,
1,3,1,3,1.0,9201728.0,Rubus fruticosus agg.,
1,3,1,3,1.0,200001583.0,Dryopteris dilatata/carthusiana,
1,3,2,3,0.5,920628.0,Deschampsia flexuosa,
1,3,3,3,0.5,9205.0,Acer pseudoplatanus,w
1,3,3,3,0.5,920952.0,Hedera helix,
1,3,3,3,0.5,9201207.0,Luzula pilosa,
1,3,4,3,0.5,920477.0,Chamerion angustifolium,
1,3,4,3,0.5,920983.0,Holcus lanatus,
1,3,4,3,0.5,9201188.0,Lonicera periclymenum,w
1,3,4,3,0.5,9202046.0,Teucrium scorodonia,
1,3,4,3,0.5,9202136.0,Vaccinium myrtillus,
1,3,4,3,0.5,9202560.0,Hieracium 'indeterminate',
1,4,1,3,1.0,920477.0,Chamerion angustifolium,
1,4,1,3,1.0,920628.0,Deschampsia flexuosa,
1,4,1,3,95.0,9101619.0,Pteridium aquilinum,
1,4,1,3,0.5,9201687.0,Rhododendron ponticum,w
1,4,1,3,1.0,9201728.0,Rubus fruticosus agg.,
1,4,1,3,5.0,200001583.0,Dryopteris dilatata/carthusiana,
1,4,2,3,0.5,92035.0,Agrostis canina sens.lat.,
1,4,2,3,0.5,9201637.0,Quercus ilex,w
1,4,2,3,1.0,9202136.0,Vaccinium myrtillus,
1,4,2,3,0.5,9204445.0,Betula seedling/sp,w
1,4,4,3,0.5,9205.0,Acer pseudoplatanus,w
1,4,4,3,0.5,920878.0,Galium saxatile,
1,4,4,3,0.5,9201015.0,Hypericum pulchrum,
1,4,4,3,0.5,200001670.0,Ulex sp.,w
1,4,5,3,0.5,910211.0,Athyrium filix-femina,
1,4,5,3,0.5,910665.0,Dryopteris filix-mas,
1,4,5,3,0.5,920309.0,Calluna vulgaris,
1,4,5,3,0.5,920726.0,Erica cinerea,
1,4,5,3,0.5,920983.0,Holcus lanatus,
1,4,5,3,0.5,9101544.0,Polypodium vulgare sens.lat.,
1,5,1,3,1.0,92040.0,Agrostis capillaris,
1,5,1,3,0.5,910665.0,Dryopteris filix-mas,
1,5,1,3,0.5,920607.0,Dactylis glomerata,
1,5,1,3,0.5,920640.0,Digitalis purpurea,
1,5,1,3,1.0,920695.0,Epilobium montanum,
1,5,1,3,1.0,920873.0,Galium aparine,
1,5,1,3,1.0,920924.0,Geum rivale,
1,5,1,3,0.5,920968.0,Heracleum sphondylium,
1,5,1,3,0.5,920983.0,Holcus lanatus,
1,5,1,3,1.0,920984.0,Holcus mollis,
1,5,1,3,50.0,9101619.0,Pteridium aquilinum,
1,5,1,3,0.5,9201504.0,Poa nemoralis,
1,5,1,3,0.5,9201507.0,Poa trivialis,
1,5,1,3,50.0,9201728.0,Rubus fruticosus agg.,
1,5,1,3,0.5,9201735.0,Rumex acetosella,
1,5,1,3,0.5,9201748.0,Rumex obtusifolius,
1,5,1,3,1.0,9202046.0,Teucrium scorodonia,
1,5,2,3,0.5,920150.0,Arctium agg.,
1,5,2,3,0.5,920169.0,Arrhenatherum elatius,
1,5,2,3,5.0,920952.0,Hedera helix,
1,5,2,3,0.5,9201741.0,Rumex conglomeratus,
1,5,2,3,0.5,9201899.0,Senecio jacobaea,
1,5,2,3,0.5,9201954.0,Sonchus oleraceus,
1,5,2,3,1.0,9202126.0,Urtica dioica,
1,5,2,3,0.5,200001583.0,Dryopteris dilatata/carthusiana,
1,5,3,3,0.5,9205.0,Acer pseudoplatanus,w
1,5,3,3,0.5,920513.0,Circaea lutetiana,
1,5,3,3,0.5,920520.0,Cirsium palustre,
1,5,3,3,0.5,920763.0,Eupatorium cannabinum,
1,5,3,3,0.5,9202010.0,Stellaria holostea,
1,5,3,3,0.5,200001595.0,Viola riviniana/reichenbiana,
1,5,4,3,0.5,920515.0,Cirsium arvense,
1,5,4,3,0.5,9201867.0,Scrophularia nodosa,
1,5,4,3,0.5,9202005.0,Stachys sylvatica,
1,5,5,3,0.5,920522.0,Cirsium vulgare,
1,5,5,3,0.5,9201815.0,Sambucus nigra,w
1,6,1,3,60.0,9101619.0,Pteridium aquilinum,
1,6,1,3,1.0,9201687.0,Rhododendron ponticum,w
1,6,1,3,1.0,9201728.0,Rubus fruticosus agg.,
1,6,1,3,1.0,200001583.0,Dryopteris dilatata/carthusiana,
1,6,2,3,1.0,920628.0,Deschampsia flexuosa,
1,6,3,3,0.5,910211.0,Athyrium filix-femina,
1,6,3,3,0.5,920983.0,Holcus lanatus,
1,6,4,3,0.5,920477.0,Chamerion angustifolium,
1,6,4,3,0.5,9201637.0,Quercus ilex,w
1,6,4,3,0.5,9204445.0,Betula seedling/sp,w
1,6,5,3,0.5,9202136.0,Vaccinium myrtillus,
1,7,1,3,5.0,910665.0,Dryopteris filix-mas,
1,7,1,3,5.0,920477.0,Chamerion angustifolium,
1,7,1,3,1.0,920628.0,Deschampsia flexuosa,
1,7,1,3,1.0,920726.0,Erica cinerea,
1,7,1,3,1.0,920952.0,Hedera helix,
1,7,1,3,1.0,920983.0,Holcus lanatus,
1,7,1,3,55.0,9101619.0,Pteridium aquilinum,
1,7,1,3,5.0,9201728.0,Rubus fruticosus agg.,
1,7,1,3,1.0,9202046.0,Teucrium scorodonia,
1,7,2,3,1.0,9101544.0,Polypodium vulgare sens.lat.,
1,7,2,3,0.5,9201637.0,Quercus ilex,w
1,7,2,3,0.5,9201687.0,Rhododendron ponticum,w
1,7,3,3,0.5,92035.0,Agrostis canina sens.lat.,
1,7,3,3,0.5,920640.0,Digitalis purpurea,
1,8,1,3,1.0,910665.0,Dryopteris filix-mas,
1,8,1,3,0.5,920695.0,Epilobium montanum,
1,8,1,3,80.0,920952.0,Hedera helix,
1,8,1,3,0.5,9201705.0,Rosa seedling/sp,w
1,8,1,3,5.0,9201728.0,Rubus fruticosus agg.,
1,8,1,3,1.0,9202126.0,Urtica dioica,
1,8,1,3,10.0,200001583.0,Dryopteris dilatata/carthusiana,
1,8,2,3,0.5,920984.0,Holcus mollis,
1,8,2,3,0.5,9202046.0,Teucrium scorodonia,
1,8,3,3,0.5,920513.0,Circaea lutetiana,
1,8,3,3,0.5,9201504.0,Poa nemoralis,
1,8,3,3,0.5,9201507.0,Poa trivialis,
1,8,4,3,0.5,920477.0,Chamerion angustifolium,
1,8,4,3,0.5,920983.0,Holcus lanatus,
1,8,5,3,0.5,920873.0,Galium aparine,
1,8,5,3,0.5,920918.0,Geranium robertianum,
1,8,5,3,0.5,9101619.0,Pteridium aquilinum,
1,9,1,3,5.0,920477.0,Chamerion angustifolium,
1,9,1,3,1.0,920873.0,Galium aparine,
1,9,1,3,1.0,920918.0,Geranium robertianum,
1,9,1,3,1.0,920931.0,Glechoma hederacea,
1,9,1,3,70.0,920952.0,Hedera helix,
1,9,1,3,1.0,920984.0,Holcus mollis,
1,9,1,3,40.0,9101619.0,Pteridium aquilinum,
1,9,1,3,25.0,9201728.0,Rubus fruticosus agg.,
1,9,1,3,1.0,9202046.0,Teucrium scorodonia,
1,9,2,3,1.0,910665.0,Dryopteris filix-mas,
1,9,2,3,0.5,920169.0,Arrhenatherum elatius,
1,9,2,3,1.0,920695.0,Epilobium montanum,
1,9,2,3,5.0,9202126.0,Urtica dioica,
1,9,2,3,1.0,200001583.0,Dryopteris dilatata/carthusiana,
1,9,3,3,0.5,9201504.0,Poa nemoralis,
1,9,3,3,0.5,9201507.0,Poa trivialis,
1,9,3,3,0.5,9202032.0,Tamus communis,
1,9,4,3,0.5,9201617.0,Prunus spinosa,w
1,9,4,3,0.5,200001595.0,Viola riviniana/reichenbiana,
1,9,4,3,0.5,200001670.0,Ulex sp.,w
1,9,5,3,0.5,920250.0,Brachypodium sylvaticum,
1,9,5,3,0.5,920569.0,Crataegus monogyna,w
1,9,5,3,0.5,920607.0,Dactylis glomerata,
1,9,5,3,0.5,920925.0,Geum urbanum,
1,9,5,3,0.5,9201188.0,Lonicera periclymenum,w
1,9,5,3,0.5,9201741.0,Rumex conglomeratus,
1,9,5,3,0.5,9202010.0,Stellaria holostea,
1,9,5,3,0.5,9204446.0,Quercus seedling/sp,w
1,10,1,3,1.0,92035.0,Agrostis canina sens.lat.,
1,10,1,3,1.0,920628.0,Deschampsia flexuosa,
1,10,1,3,1.0,920983.0,Holcus lanatus,
1,10,1,3,95.0,9101619.0,Pteridium aquilinum,
1,10,1,3,1.0,9201728.0,Rubus fruticosus agg.,
1,10,1,3,1.0,9202136.0,Vaccinium myrtillus,
1,10,1,3,1.0,200001583.0,Dryopteris dilatata/carthusiana,
1,10,2,3,1.0,920477.0,Chamerion angustifolium,
1,10,2,3,0.5,920640.0,Digitalis purpurea,
1,10,2,3,0.5,920821.0,Festuca ovina agg.,
1,10,2,3,0.5,9201687.0,Rhododendron ponticum,w
1,10,2,3,0.5,9204445.0,Betula seedling/sp,w
1,10,5,3,0.5,910211.0,Athyrium filix-femina,
1,10,5,3,0.5,920878.0,Galium saxatile,
1,11,1,3,0.5,92040.0,Agrostis capillaris,
1,11,1,3,0.5,920169.0,Arrhenatherum elatius,
1,11,1,3,0.5,920231.0,Bellis perennis,
1,11,1,3,0.5,920607.0,Dactylis glomerata,
1,11,1,3,5.0,920983.0,Holcus lanatus,
1,11,1,3,0.5,9201067.0,Juncus effusus,
1,11,1,3,0.5,9201487.0,Plantago lanceolata,
1,11,1,3,0.5,9201488.0,Plantago major,
1,11,1,3,0.5,9201495.0,Poa annua,
1,11,1,3,40.0,9201728.0,Rubus fruticosus agg.,
1,11,1,3,0.5,9205207.0,Sagina sp.,
1,11,1,3,1.0,200001583.0,Dryopteris dilatata/carthusiana,
1,11,2,3,1.0,910665.0,Dryopteris filix-mas,
1,11,2,3,0.5,920121.0,Anthoxanthum odoratum,
1,11,2,3,0.5,920520.0,Cirsium palustre,
1,11,2,3,0.5,920640.0,Digitalis purpurea,
1,11,2,3,0.5,920918.0,Geranium robertianum,
1,11,2,3,40.0,9101619.0,Pteridium aquilinum,
1,11,2,3,0.5,9201413.0,Oxalis acetosella,
1,11,2,3,0.5,9201734.0,Rumex acetosa,
1,11,2,3,0.5,9202092.0,Trifolium repens,
1,11,2,3,0.5,9204445.0,Betula seedling/sp,w
1,11,2,3,0.5,200001595.0,Viola riviniana/reichenbiana,
1,11,3,3,0.5,9202046.0,Teucrium scorodonia,
1,11,4,3,0.5,92036.0,Agrostis gigantea,
1,11,4,3,0.5,9201057.0,Juncus bufonius sens.lat.,
1,11,4,3,0.5,9201741.0,Rumex conglomeratus,
1,12,1,3,5.0,920477.0,Chamerion angustifolium,
1,12,1,3,0.5,920695.0,Epilobium montanum,
1,12,1,3,25.0,920952.0,Hedera helix,
1,12,1,3,1.0,920983.0,Holcus lanatus,
1,12,1,3,60.0,9101619.0,Pteridium aquilinum,
1,12,1,3,5.0,9201728.0,Rubus fruticosus agg.,
1,12,1,3,0.5,9201960.0,Sorbus aucuparia,w
1,12,2,3,0.5,910665.0,Dryopteris filix-mas,
1,12,2,3,0.5,920873.0,Galium aparine,
1,12,2,3,0.5,9202126.0,Urtica dioica,
1,12,3,3,0.5,9201188.0,Lonicera periclymenum,w
1,12,3,3,0.5,9201705.0,Rosa seedling/sp,w
1,12,3,3,0.5,9201725.0,Rubia peregrina,
1,12,5,3,0.5,200001583.0,Dryopteris dilatata/carthusiana,
1,13,1,3,1.0,920477.0,Chamerion angustifolium,
1,13,1,3,95.0,9101619.0,Pteridium aquilinum,
1,13,1,3,0.5,9201728.0,Rubus fruticosus agg.,
1,13,1,3,1.0,200001583.0,Dryopteris dilatata/carthusiana,
1,13,2,3,0.5,920952.0,Hedera helix,
1,13,2,3,0.5,920983.0,Holcus lanatus,
1,13,2,3,0.5,9204445.0,Betula seedling/sp,w
1,13,3,3,0.5,9201687.0,Rhododendron ponticum,w
1,13,3,3,0.5,9205155.0,Picea sp,w
1,13,4,3,1.0,9202136.0,Vaccinium myrtillus,
1,13,5,3,0.5,920628.0,Deschampsia flexuosa,
1,14,1,3,0.5,910665.0,Dryopteris filix-mas,
1,14,1,3,0.5,920477.0,Chamerion angustifolium,
1,14,1,3,95.0,9101619.0,Pteridium aquilinum,
1,14,1,3,1.0,9201188.0,Lonicera periclymenum,w
1,14,1,3,1.0,200001583.0,Dryopteris dilatata/carthusiana,
1,14,2,3,0.5,920628.0,Deschampsia flexuosa,
1,14,2,3,1.0,920983.0,Holcus lanatus,
1,14,2,3,1.0,9201728.0,Rubus fruticosus agg.,
1,14,2,3,1.0,9202136.0,Vaccinium myrtillus,
1,14,3,3,0.5,9205.0,Acer pseudoplatanus,w
1,14,3,3,0.5,9201687.0,Rhododendron ponticum,w
1,15,1,3,5.0,920477.0,Chamerion angustifolium,
1,15,1,3,1.0,920640.0,Digitalis purpurea,
1,15,1,3,50.0,920983.0,Holcus lanatus,
1,15,1,3,100.0,9101619.0,Pteridium aquilinum,
1,15,1,3,5.0,9201728.0,Rubus fruticosus agg.,
1,15,2,3,1.0,200001583.0,Dryopteris dilatata/carthusiana,
1,16,1,3,0.5,920477.0,Chamerion angustifolium,
1,16,1,3,95.0,9101619.0,Pteridium aquilinum,
1,16,1,3,1.0,9201728.0,Rubus fruticosus agg.,
1,16,1,3,1.0,9204445.0,Betula seedling/sp,w
1,16,1,3,1.0,200001670.0,Ulex sp.,w
1,16,2,3,1.0,920628.0,Deschampsia flexuosa,
1,16,2,3,1.0,920640.0,Digitalis purpurea,
1,16,2,3,1.0,920983.0,Holcus lanatus,
1,16,3,3,0.5,200001583.0,Dryopteris dilatata/carthusiana,
1,16,5,3,0.5,92035.0,Agrostis canina sens.lat.,
1,16,5,3,0.5,920121.0,Anthoxanthum odoratum,
1,16,5,3,0.5,920726.0,Erica cinerea,
1,16,5,3,0.5,920878.0,Galium saxatile,
1,16,5,3,0.5,9202136.0,Vaccinium myrtillus,
1,1,1,4,0.5,9205.0,Acer pseudoplatanus,w
1,1,1,4,5.0,910665.0,Dryopteris filix-mas,
1,1,1,4,5.0,920250.0,Brachypodium sylvaticum,
1,1,1,4,1.0,920838.0,Fragaria vesca,
1,1,1,4,1.0,920925.0,Geum urbanum,
1,1,1,4,0.5,9101548.0,Polystichum setiferum,
1,1,1,4,1.0,9201221.0,Lysimachia nemorum,
1,1,1,4,1.0,9201291.0,Mercurialis perennis,
1,1,1,4,1.0,9201413.0,Oxalis acetosella,
1,1,1,4,1.0,9201607.0,Primula vulgaris,
1,1,1,4,5.0,200001595.0,Viola riviniana/reichenbiana,
1,1,2,4,0.5,920105.0,Anemone nemorosa,
1,1,2,4,1.0,920421.0,Carex sylvatica,
1,1,2,4,0.5,920513.0,Circaea lutetiana,
1,1,2,4,1.0,920569.0,Crataegus monogyna,w
1,1,2,4,0.5,920627.0,Deschampsia cespitosa,
1,1,2,4,0.5,920841.0,Fraxinus excelsior (c),w
1,1,2,4,0.5,9201705.0,Rosa seedling/sp,w
1,1,2,4,0.5,9201728.0,Rubus fruticosus agg.,
1,1,2,4,0.5,9201729.0,Rubus idaeus,
1,1,2,4,1.0,9202005.0,Stachys sylvatica,
1,1,2,4,1.0,9202168.0,Veronica chamaedrys,
1,1,2,4,0.5,9202185.0,Viburnum opulus,w
1,1,3,4,0.5,92075.0,Allium ursinum,
1,1,3,4,0.5,920150.0,Arctium agg.,
1,1,3,4,1.0,920607.0,Dactylis glomerata,
1,1,3,4,1.0,9201263.0,Melica uniflora,
1,1,3,4,0.5,9201596.0,Potentilla sterilis,
1,1,4,4,1.0,9201010.0,Hypericum hirsutum,
1,1,4,4,0.5,9201023.0,Ilex aquifolium,w
1,1,4,4,0.5,9201819.0,Sanicula europaea,
1,1,4,4,0.5,9202034.0,Taraxacum agg.,
1,1,4,4,0.5,9204446.0,Quercus seedling/sp,w
1,1,5,4,0.5,920176.0,Arum maculatum,
1,1,5,4,1.0,920557.0,Corylus avellana,w
1,1,5,4,1.0,920918.0,Geranium robertianum,
1,1,5,4,0.5,9202032.0,Tamus communis,
1,2,1,4,10.0,910665.0,Dryopteris filix-mas,
1,2,1,4,1.0,920105.0,Anemone nemorosa,
1,2,1,4,5.0,920250.0,Brachypodium sylvaticum,
1,2,1,4,0.5,920569.0,Crataegus monogyna,w
1,2,1,4,1.0,920627.0,Deschampsia cespitosa,
1,2,1,4,1.0,920838.0,Fragaria vesca,
1,2,1,4,1.0,920925.0,Geum urbanum,
1,2,1,4,1.0,9201291.0,Mercurialis perennis,
1,2,1,4,1.0,9201413.0,Oxalis acetosella,
1,2,1,4,0.5,9201596.0,Potentilla sterilis,
1,2,1,4,1.0,200001595.0,Viola riviniana/reichenbiana,
1,2,2,4,0.5,910211.0,Athyrium filix-femina,
1,2,2,4,0.5,920841.0,Fraxinus excelsior (c),w
1,2,2,4,1.0,9201221.0,Lysimachia nemorum,
1,2,2,4,1.0,9201607.0,Primula vulgaris,
1,2,2,4,1.0,9201728.0,Rubus fruticosus agg.,
1,2,3,4,0.5,9203.0,Acer campestre,w
1,2,3,4,0.5,92075.0,Allium ursinum,
1,2,3,4,1.0,920918.0,Geranium robertianum,
1,2,4,4,0.5,92046.0,Ajuga reptans,
1,2,4,4,1.0,920421.0,Carex sylvatica,
1,2,4,4,0.5,920541.0,Conopodium majus,
1,2,4,4,1.0,920607.0,Dactylis glomerata,
1,2,4,4,0.5,920687.0,Hyacinthoides non-scripta,
1,2,4,4,0.5,920824.0,Festuca rubra agg.,
1,2,4,4,0.5,920968.0,Heracleum sphondylium,
1,2,4,4,0.5,9202168.0,Veronica chamaedrys,
1,2,4,4,0.5,9204446.0,Quercus seedling/sp,w
1,2,5,4,0.5,920557.0,Corylus avellana,w
1,2,5,4,0.5,9201263.0,Melica uniflora,
1,2,5,4,0.5,9201705.0,Rosa seedling/sp,w
1,2,5,4,0.5,9201960.0,Sorbus aucuparia,w
1,2,5,4,0.5,9202005.0,Stachys sylvatica,
1,3,1,4,1.0,910211.0,Athyrium filix-femina,
1,3,1,4,1.0,910665.0,Dryopteris filix-mas,
1,3,1,4,1.0,920105.0,Anemone nemorosa,
1,3,1,4,0.5,920176.0,Arum maculatum,
1,3,1,4,5.0,920250.0,Brachypodium sylvaticum,
1,3,1,4,5.0,920421.0,Carex sylvatica,
1,3,1,4,1.0,920925.0,Geum urbanum,
1,3,1,4,1.0,9101619.0,Pteridium aquilinum,
1,3,1,4,1.0,9201291.0,Mercurialis perennis,
1,3,1,4,1.0,9201413.0,Oxalis acetosella,
1,3,1,4,1.0,9201705.0,Rosa seedling/sp,w
1,3,1,4,1.0,9201728.0,Rubus fruticosus agg.,
1,3,1,4,1.0,200001595.0,Viola riviniana/reichenbiana,
1,3,2,4,1.0,920607.0,Dactylis glomerata,
1,3,2,4,1.0,920627.0,Deschampsia cespitosa,
1,3,2,4,1.0,920687.0,Hyacinthoides non-scripta,
1,3,2,4,1.0,9201221.0,Lysimachia nemorum,
1,3,2,4,1.0,9201607.0,Primula vulgaris,
1,3,3,4,1.0,920183.0,Galium odoratum,
1,3,3,4,1.0,920838.0,Fragaria vesca,
1,3,3,4,0.5,9201596.0,Potentilla sterilis,
1,3,3,4,1.0,9201960.0,Sorbus aucuparia,w
1,3,4,4,0.5,9205.0,Acer pseudoplatanus,w
1,3,4,4,0.5,9201188.0,Lonicera periclymenum,w
1,3,4,4,0.5,9201263.0,Melica uniflora,
1,3,5,4,0.5,92046.0,Ajuga reptans,
1,3,5,4,0.5,920569.0,Crataegus monogyna,w
1,4,1,4,1.0,910244.0,Blechnum spicant,
1,4,1,4,1.0,920687.0,Hyacinthoides non-scripta,
1,4,1,4,1.0,9201188.0,Lonicera periclymenum,w
1,4,1,4,1.0,9201413.0,Oxalis acetosella,
1,4,1,4,1.0,9201728.0,Rubus fruticosus agg.,
1,4,1,4,10.0,200001583.0,Dryopteris dilatata/carthusiana,
1,4,2,4,1.0,910211.0,Athyrium filix-femina,
1,4,2,4,1.0,910665.0,Dryopteris filix-mas,
1,4,2,4,5.0,920250.0,Brachypodium sylvaticum,
1,4,2,4,0.5,920841.0,Fraxinus excelsior (c),w
1,4,2,4,0.5,9201960.0,Sorbus aucuparia,w
1,4,3,4,0.5,920569.0,Crataegus monogyna,w
1,4,3,4,1.0,9201729.0,Rubus idaeus,
1,4,4,4,1.0,9201207.0,Luzula pilosa,
1,4,5,4,0.5,920105.0,Anemone nemorosa,
1,4,5,4,0.5,9201819.0,Sanicula europaea,
1,5,1,4,10.0,910665.0,Dryopteris filix-mas,
1,5,1,4,1.0,920250.0,Brachypodium sylvaticum,
1,5,1,4,1.0,920513.0,Circaea lutetiana,
1,5,1,4,1.0,920569.0,Crataegus monogyna,w
1,5,1,4,1.0,920838.0,Fragaria vesca,
1,5,1,4,1.0,920918.0,Geranium robertianum,
1,5,1,4,1.0,920925.0,Geum urbanum,
1,5,1,4,1.0,9201291.0,Mercurialis perennis,
1,5,1,4,1.0,9201413.0,Oxalis acetosella,
1,5,1,4,0.5,9201607.0,Primula vulgaris,
1,5,2,4,0.5,920105.0,Anemone nemorosa,
1,5,2,4,1.0,920169.0,Arrhenatherum elatius,
1,5,2,4,1.0,920627.0,Deschampsia cespitosa,
1,5,2,4,0.5,920841.0,Fraxinus excelsior (c),w
1,5,2,4,1.0,9201221.0,Lysimachia nemorum,
1,5,2,4,1.0,9202168.0,Veronica chamaedrys,
1,5,2,4,0.5,9202198.0,Vicia sepium,
1,5,2,4,1.0,200001593.0,Poa nemoralis/trivialis,
1,5,2,4,1.0,200001595.0,Viola riviniana/reichenbiana,
1,5,3,4,0.5,920541.0,Conopodium majus,
1,5,3,4,1.0,9101619.0,Pteridium aquilinum,
1,5,3,4,1.0,9201596.0,Potentilla sterilis,
1,5,3,4,1.0,9201728.0,Rubus fruticosus agg.,
1,5,4,4,0.5,920150.0,Arctium agg.,
1,5,4,4,0.5,920176.0,Arum maculatum,
1,5,4,4,1.0,920873.0,Galium aparine,
1,5,4,4,0.5,9201010.0,Hypericum hirsutum,
1,5,4,4,1.0,9201819.0,Sanicula europaea,
1,5,4,4,0.5,9202122.0,Ulmus procera,w
1,5,5,4,0.5,920432.0,Castanea sativa,w
1,5,5,4,0.5,920695.0,Epilobium montanum,
1,5,5,4,0.5,920924.0,Geum rivale,
1,5,5,4,0.5,920983.0,Holcus lanatus,
1,5,5,4,0.5,9201705.0,Rosa seedling/sp,w
1,5,5,4,0.5,9201960.0,Sorbus aucuparia,w
1,5,5,4,0.5,9202126.0,Urtica dioica,
1,6,1,4,5.0,910665.0,Dryopteris filix-mas,
1,6,1,4,1.0,920183.0,Galium odoratum,
1,6,1,4,1.0,920250.0,Brachypodium sylvaticum,
1,6,1,4,5.0,920513.0,Circaea lutetiana,
1,6,1,4,0.5,920569.0,Crataegus monogyna,w
1,6,1,4,1.0,920918.0,Geranium robertianum,
1,6,1,4,10.0,9201291.0,Mercurialis perennis,
1,6,1,4,0.5,9201960.0,Sorbus aucuparia,w
1,6,1,4,1.0,200001595.0,Viola riviniana/reichenbiana,
1,6,2,4,0.5,920109.0,Angelica sylvestris,
1,6,2,4,1.0,920169.0,Arrhenatherum elatius,
1,6,2,4,0.5,920557.0,Corylus avellana,w
