,SITE,PLOT,BRC,DBH_class,Count,Yr,BRC names,Woody
13810,48,9,9204445,1,4,1,Betula seedling/sp,w
13811,48,9,9201230,1,6,1,Malus sylvestris,
13812,48,9,9204445,1,6,1,Betula seedling/sp,w
13813,48,9,920841,1,7,1,Fraxinus excelsior (c),w
13814,48,9,9204314,1,7,1,Ulmus sp.,w
13815,48,9,92077,1,11,1,Alnus glutinosa,w
13816,48,9,920841,1,16,2,Fraxinus excelsior (c),w
13817,48,9,9204314,1,18,1,Ulmus sp.,w
13818,48,9,9202185,1,20,1,Viburnum opulus,w
13819,48,9,9204558,1,34,1,Salix seedling/sp,w
13820,48,9,920557,1,38,1,Corylus avellana,w
13821,48,9,920841,2,2,1,Fraxinus excelsior (c),w
13822,48,9,9204558,2,2,1,Salix seedling/sp,w
13823,48,9,9204314,2,3,1,Ulmus sp.,w
13824,48,9,92077,2,3,2,Alnus glutinosa,w
13825,48,9,9204445,2,4,1,Betula seedling/sp,w
13826,48,9,92077,2,20,1,Alnus glutinosa,w
13827,48,9,9204445,3,2,2,Betula seedling/sp,w
13828,48,9,92077,3,9,2,Alnus glutinosa,w
13829,48,9,9204314,4,1,1,Ulmus sp.,w
13830,48,9,9204445,4,1,2,Betula seedling/sp,w
13831,48,9,92077,4,4,2,Alnus glutinosa,w
13832,48,9,92077,5,1,2,Alnus glutinosa,w
13833,48,9,200001651,7,1,2,Populus sp.,w
13834,48,9,200001651,8,2,2,Populus sp.,w
13835,48,9,200001651,9,1,2,Populus sp.,w
13836,48,10,9204445,1,6,1,Betula seedling/sp,w
13837,48,10,9204558,1,10,1,Salix seedling/sp,w
13838,48,10,9204558,1,22,1,Salix seedling/sp,w
13839,48,10,92077,1,32,1,Alnus glutinosa,w
13840,48,10,92077,1,40,1,Alnus glutinosa,w
13841,48,10,920557,1,70,1,Corylus avellana,w
13842,48,10,9204445,1,82,1,Betula seedling/sp,w
13843,48,10,9204446,2,1,1,Quercus seedling/sp,w
13844,48,10,9204442,2,3,1,Larix sp.,w
13845,48,10,9204445,2,3,1,Betula seedling/sp,w
13846,48,10,9204558,2,6,1,Salix seedling/sp,w
13847,48,10,92077,2,38,1,Alnus glutinosa,w
13848,48,10,9204442,3,3,1,Larix sp.,w
13849,48,11,92077,1,1,2,Alnus glutinosa,w
13850,48,11,920810,1,1,2,Fagus sylvatica,w
13851,48,11,9205,1,2,1,Acer pseudoplatanus,w
13852,48,11,9204314,1,2,1,Ulmus sp.,w
13853,48,11,9201960,1,2,2,Sorbus aucuparia,w
13854,48,11,92077,1,3,1,Alnus glutinosa,w
13855,48,11,9204446,1,4,1,Quercus seedling/sp,w
13856,48,11,9204445,1,5,2,Betula seedling/sp,w
13857,48,11,9202185,1,8,1,Viburnum opulus,w
13858,48,11,920810,1,12,2,Fagus sylvatica,w
13859,48,11,9204446,1,20,1,Quercus seedling/sp,w
13860,48,11,9204558,1,25,1,Salix seedling/sp,w
13861,48,11,9201960,1,34,1,Sorbus aucuparia,w
13862,48,11,920569,1,36,1,Crataegus monogyna,w
13863,48,11,9204558,1,36,1,Salix seedling/sp,w
13864,48,11,9201675,1,38,1,Rhamnus cathartica,w
13865,48,11,9204445,1,54,1,Betula seedling/sp,w
13866,48,11,920557,1,80,2,Corylus avellana,w
13867,48,11,920557,1,138,1,Corylus avellana,w
13868,48,11,9204445,1,146,1,Betula seedling/sp,w
13869,48,11,920557,2,2,2,Corylus avellana,w
13870,48,11,9204445,2,3,1,Betula seedling/sp,w
13871,48,11,92077,2,5,2,Alnus glutinosa,w
13872,48,11,9204445,2,7,2,Betula seedling/sp,w
13873,48,11,920810,3,1,1,Fagus sylvatica,w
13874,48,11,920557,3,2,2,Corylus avellana,w
13875,48,11,920810,3,2,2,Fagus sylvatica,w
13876,48,11,92077,3,7,2,Alnus glutinosa,w
13877,48,11,9204445,3,8,2,Betula seedling/sp,w
13878,48,11,92077,4,1,2,Alnus glutinosa,w
13879,48,11,9204445,4,9,2,Betula seedling/sp,w
13880,48,11,920810,6,1,2,Fagus sylvatica,w
13881,48,12,9201023,1,2,2,Ilex aquifolium,w
13882,48,12,9201960,1,2,2,Sorbus aucuparia,w
13883,48,12,920428,1,4,1,Carpinus betulus,w
13884,48,12,920841,1,5,1,Fraxinus excelsior (c),w
13885,48,12,92077,1,6,1,Alnus glutinosa,w
13886,48,12,920557,1,6,2,Corylus avellana,w
13887,48,12,920569,1,8,1,Crataegus monogyna,w
13888,48,12,920841,1,8,1,Fraxinus excelsior (c),w
13889,48,12,9201675,1,8,1,Rhamnus cathartica,w
13890,48,12,9202185,1,10,1,Viburnum opulus,w
13891,48,12,9204446,1,10,1,Quercus seedling/sp,w
13892,48,12,92077,1,11,1,Alnus glutinosa,w
13893,48,12,9204445,1,16,1,Betula seedling/sp,w
13894,48,12,9205,1,17,2,Acer pseudoplatanus,w
13895,48,12,9204558,1,24,1,Salix seedling/sp,w
13896,48,12,9204446,1,28,1,Quercus seedling/sp,w
13897,48,12,9204445,1,38,1,Betula seedling/sp,w
13898,48,12,9204558,1,40,1,Salix seedling/sp,w
13899,48,12,920557,1,108,1,Corylus avellana,w
13900,48,12,9205,2,1,2,Acer pseudoplatanus,w
13901,48,12,9201023,2,1,2,Ilex aquifolium,w
13902,48,12,920841,2,2,1,Fraxinus excelsior (c),w
13903,48,12,9201675,2,2,1,Rhamnus cathartica,w
13904,48,12,920810,2,2,2,Fagus sylvatica,w
13905,48,12,9204446,2,3,1,Quercus seedling/sp,w
13906,48,12,92077,2,6,1,Alnus glutinosa,w
13907,48,12,9204558,2,14,1,Salix seedling/sp,w
13908,48,12,9204445,2,16,1,Betula seedling/sp,w
13909,48,12,9205,3,1,2,Acer pseudoplatanus,w
13910,48,12,920810,3,2,2,Fagus sylvatica,w
13911,48,12,9204446,3,2,2,Quercus seedling/sp,w
13912,48,12,920810,4,1,2,Fagus sylvatica,w
13913,48,12,9205,6,2,2,Acer pseudoplatanus,w
13914,48,12,9205,8,1,2,Acer pseudoplatanus,w
13915,48,13,9204446,1,1,1,Quercus seedling/sp,w
13916,48,13,920810,1,1,2,Fagus sylvatica,w
13917,48,13,920810,1,2,2,Fagus sylvatica,w
13918,48,13,9201675,1,4,1,Rhamnus cathartica,w
13919,48,13,9202185,1,4,1,Viburnum opulus,w
13920,48,13,9204446,1,4,1,Quercus seedling/sp,w
13921,48,13,9201470,1,5,1,Picea abies,w
13922,48,13,920841,1,6,1,Fraxinus excelsior (c),w
13923,48,13,9201470,1,6,1,Picea abies,w
13924,48,13,92077,1,8,1,Alnus glutinosa,w
13925,48,13,9204445,1,9,1,Betula seedling/sp,w
13926,48,13,920557,1,22,2,Corylus avellana,w
13927,48,13,920841,1,24,1,Fraxinus excelsior (c),w
13928,48,13,9204558,1,31,1,Salix seedling/sp,w
13929,48,13,9204445,1,32,1,Betula seedling/sp,w
13930,48,13,9204558,1,36,1,Salix seedling/sp,w
13931,48,13,920557,1,72,1,Corylus avellana,w
13932,48,13,9201470,2,1,1,Picea abies,w
13933,48,13,920810,2,1,2,Fagus sylvatica,w
13934,48,13,9201960,2,1,2,Sorbus aucuparia,w
13935,48,13,920557,2,4,2,Corylus avellana,w
13936,48,13,9204445,2,7,1,Betula seedling/sp,w
13937,48,13,92077,2,9,1,Alnus glutinosa,w
13938,48,13,9204558,2,9,1,Salix seedling/sp,w
13939,48,13,920841,2,10,1,Fraxinus excelsior (c),w
13940,48,13,92077,3,1,1,Alnus glutinosa,w
13941,48,13,920810,3,1,2,Fagus sylvatica,w
13942,48,13,920841,3,2,1,Fraxinus excelsior (c),w
13943,48,13,920810,4,1,2,Fagus sylvatica,w
13944,48,13,920810,5,1,1,Fagus sylvatica,w
13945,48,13,9204445,5,1,2,Betula seedling/sp,w
13946,48,13,9204445,6,2,2,Betula seedling/sp,w
13947,48,13,9204445,7,1,2,Betula seedling/sp,w
13948,48,13,9204446,9,1,2,Quercus seedling/sp,w
13949,48,14,920810,1,1,1,Fagus sylvatica,w
13950,48,14,920841,1,2,1,Fraxinus excelsior (c),w
13951,48,14,9201815,1,2,1,Sambucus nigra,w
13952,48,14,9204558,1,2,1,Salix seedling/sp,w
13953,48,14,9205,1,2,2,Acer pseudoplatanus,w
13954,48,14,9204446,1,2,2,Quercus seedling/sp,w
13955,48,14,9204446,1,4,1,Quercus seedling/sp,w
13956,48,14,920841,1,5,1,Fraxinus excelsior (c),w
13957,48,14,9201960,1,8,1,Sorbus aucuparia,w
13958,48,14,92077,1,12,1,Alnus glutinosa,w
13959,48,14,920810,1,12,1,Fagus sylvatica,w
13960,48,14,9204445,1,24,1,Betula seedling/sp,w
13961,48,14,920557,1,34,2,Corylus avellana,w
13962,48,14,920557,1,38,1,Corylus avellana,w
13963,48,14,9204445,1,134,2,Betula seedling/sp,w
13964,48,14,9204445,2,1,1,Betula seedling/sp,w
13965,48,14,9204445,2,1,2,Betula seedling/sp,w
13966,48,14,9204442,2,2,1,Larix sp.,w
13967,48,14,9204558,2,2,1,Salix seedling/sp,w
13968,48,14,920557,2,2,2,Corylus avellana,w
13969,48,14,9204442,3,1,1,Larix sp.,w
13970,48,14,920841,4,1,1,Fraxinus excelsior (c),w
13971,48,14,9204442,4,1,1,Larix sp.,w
13972,48,14,920810,13,1,1,Fagus sylvatica,w
13973,48,15,9204442,1,2,1,Larix sp.,w
13974,48,15,920841,1,2,2,Fraxinus excelsior (c),w
13975,48,15,9201960,1,2,2,Sorbus aucuparia,w
13976,48,15,9204446,1,6,1,Quercus seedling/sp,w
13977,48,15,920841,1,6,2,Fraxinus excelsior (c),w
13978,48,15,9201675,1,8,1,Rhamnus cathartica,w
13979,48,15,9201960,1,12,2,Sorbus aucuparia,w
13980,48,15,920557,1,40,2,Corylus avellana,w
13981,48,15,920810,2,1,2,Fagus sylvatica,w
13982,48,15,920841,2,2,2,Fraxinus excelsior (c),w
13983,48,15,9201960,2,2,2,Sorbus aucuparia,w
13984,48,15,920557,2,4,2,Corylus avellana,w
13985,48,15,92077,5,3,2,Alnus glutinosa,w
13986,48,15,920841,7,1,2,Fraxinus excelsior (c),w
13987,48,15,9201616,8,1,2,Prunus padus,w
13988,48,15,92077,9,1,2,Alnus glutinosa,w
13989,48,15,920841,11,1,2,Fraxinus excelsior (c),w
13990,48,15,920810,30,1,1,Fagus sylvatica,w
13991,48,16,9204445,1,1,1,Betula seedling/sp,w
13992,48,16,9204446,1,1,2,Quercus seedling/sp,w
13993,48,16,9204446,1,2,1,Quercus seedling/sp,w
13994,48,16,9204446,1,2,2,Quercus seedling/sp,w
13995,48,16,9201023,1,4,2,Ilex aquifolium,w
13996,48,16,9201960,1,4,2,Sorbus aucuparia,w
13997,48,16,9201960,1,6,1,Sorbus aucuparia,w
13998,48,16,9204445,1,8,1,Betula seedling/sp,w
13999,48,16,92077,1,13,1,Alnus glutinosa,w
14000,48,16,920810,1,14,2,Fagus sylvatica,w
14001,48,16,9204558,1,16,1,Salix seedling/sp,w
14002,48,16,92077,1,24,1,Alnus glutinosa,w
14003,48,16,9205,1,28,1,Acer pseudoplatanus,w
14004,48,16,920557,1,34,2,Corylus avellana,w
14005,48,16,920557,1,96,1,Corylus avellana,w
14006,48,16,9201960,2,1,2,Sorbus aucuparia,w
14007,48,16,9204445,2,1,2,Betula seedling/sp,w
14008,48,16,9204446,2,1,2,Quercus seedling/sp,w
14009,48,16,920557,2,2,1,Corylus avellana,w
14010,48,16,9204446,2,2,1,Quercus seedling/sp,w
14011,48,16,920557,2,2,2,Corylus avellana,w
14012,48,16,9204445,2,5,1,Betula seedling/sp,w
14013,48,16,9204558,2,6,1,Salix seedling/sp,w
14014,48,16,92077,2,8,1,Alnus glutinosa,w
14015,48,16,9204445,3,1,2,Betula seedling/sp,w
14016,48,16,9204446,3,1,2,Quercus seedling/sp,w
14017,48,16,9204446,4,1,2,Quercus seedling/sp,w
14018,48,16,92077,6,2,1,Alnus glutinosa,w
14019,48,16,920810,15,1,2,Fagus sylvatica,w
14020,49,1,9205,1,4,2,Acer pseudoplatanus,w
14021,49,1,9205,1,8,1,Acer pseudoplatanus,w
14022,49,1,9205,2,9,2,Acer pseudoplatanus,w
14023,49,1,9205,2,26,1,Acer pseudoplatanus,w
14024,49,1,9205,3,6,2,Acer pseudoplatanus,w
14025,49,1,9205,3,11,1,Acer pseudoplatanus,w
14026,49,1,9205,4,1,2,Acer pseudoplatanus,w
14027,49,1,9205,4,10,1,Acer pseudoplatanus,w
14028,49,1,9205,5,4,2,Acer pseudoplatanus,w
14029,49,2,920810,1,1,1,Fagus sylvatica,w
14030,49,2,9205,1,2,1,Acer pseudoplatanus,w
14031,49,2,920569,1,2,1,Crataegus monogyna,w
14032,49,2,9205,1,6,2,Acer pseudoplatanus,w
14033,49,2,920810,2,4,1,Fagus sylvatica,w
14034,49,2,9205,2,9,2,Acer pseudoplatanus,w
14035,49,2,9205,2,27,1,Acer pseudoplatanus,w
14036,49,2,9205,3,4,2,Acer pseudoplatanus,w
14037,49,2,9205,3,17,1,Acer pseudoplatanus,w
14038,49,2,920810,4,1,1,Fagus sylvatica,w
14039,49,2,9205,4,6,2,Acer pseudoplatanus,w
14040,49,2,9205,4,9,1,Acer pseudoplatanus,w
14041,49,2,9205,5,3,1,Acer pseudoplatanus,w
14042,49,2,9205,5,5,2,Acer pseudoplatanus,w
14043,49,2,9205,6,2,2,Acer pseudoplatanus,w
14044,49,3,9205,1,1,2,Acer pseudoplatanus,w
14045,49,3,9204446,1,2,2,Quercus seedling/sp,w
14046,49,3,9205,1,40,1,Acer pseudoplatanus,w
14047,49,3,9205,2,3,2,Acer pseudoplatanus,w
14048,49,3,9205,2,22,1,Acer pseudoplatanus,w
14049,49,3,9205,3,1,1,Acer pseudoplatanus,w
14050,49,3,920841,3,1,1,Fraxinus excelsior (c),w
14051,49,3,9204446,4,1,2,Quercus seedling/sp,w
14052,49,3,9205,4,2,1,Acer pseudoplatanus,w
14053,49,3,9205,4,3,2,Acer pseudoplatanus,w
14054,49,3,9205,5,1,1,Acer pseudoplatanus,w
14055,49,3,9205,5,3,2,Acer pseudoplatanus,w
14056,49,3,9205,6,2,2,Acer pseudoplatanus,w
14057,49,3,9205,7,1,1,Acer pseudoplatanus,w
14058,49,3,9205,8,1,2,Acer pseudoplatanus,w
14059,49,3,9204446,8,1,2,Quercus seedling/sp,w
14060,49,4,9205,1,1,1,Acer pseudoplatanus,w
14061,49,4,9205,1,4,2,Acer pseudoplatanus,w
14062,49,4,9205,1,7,2,Acer pseudoplatanus,w
14063,49,4,9205,1,14,2,Acer pseudoplatanus,w
14064,49,4,920557,1,40,2,Corylus avellana,w
14065,49,4,9204446,2,1,2,Quercus seedling/sp,w
14066,49,4,9205,2,9,1,Acer pseudoplatanus,w
14067,49,4,9205,3,21,1,Acer pseudoplatanus,w
14068,49,4,9204446,4,1,2,Quercus seedling/sp,w
14069,49,4,9205,4,11,1,Acer pseudoplatanus,w
14070,49,4,9204446,5,2,2,Quercus seedling/sp,w
14071,49,4,9204446,6,2,2,Quercus seedling/sp,w
14072,49,4,9204446,7,1,2,Quercus seedling/sp,w
14073,49,4,9204446,8,1,2,Quercus seedling/sp,w
14074,49,5,920841,1,2,2,Fraxinus excelsior (c),w
14075,49,5,9205,1,3,2,Acer pseudoplatanus,w
14076,49,5,9205,1,4,2,Acer pseudoplatanus,w
14077,49,5,920557,1,50,2,Corylus avellana,w
14078,49,5,920557,2,2,2,Corylus avellana,w
14079,49,5,9205,2,4,1,Acer pseudoplatanus,w
14080,49,5,9205,3,1,2,Acer pseudoplatanus,w
14081,49,5,9205,3,2,1,Acer pseudoplatanus,w
14082,49,5,9204446,3,2,1,Quercus seedling/sp,w
14083,49,5,9205,4,3,1,Acer pseudoplatanus,w
14084,49,5,9205,5,1,1,Acer pseudoplatanus,w
14085,49,5,9205,7,1,1,Acer pseudoplatanus,w
14086,49,6,920557,1,32,2,Corylus avellana,w
14087,49,6,920557,1,80,1,Corylus avellana,w
14088,49,6,9205,2,1,2,Acer pseudoplatanus,w
14089,49,6,9204446,2,2,1,Quercus seedling/sp,w
14090,49,6,920557,2,30,1,Corylus avellana,w
14091,49,6,9204446,3,2,1,Quercus seedling/sp,w
14092,49,6,9205,3,2,2,Acer pseudoplatanus,w
14093,49,6,920557,3,6,1,Corylus avellana,w
14094,49,6,9204446,4,1,1,Quercus seedling/sp,w
14095,49,6,9204446,4,1,2,Quercus seedling/sp,w
14096,49,6,920557,5,2,2,Corylus avellana,w
14097,49,6,9204446,5,2,2,Quercus seedling/sp,w
14098,49,6,9204446,5,3,1,Quercus seedling/sp,w
14099,49,6,920841,6,1,2,Fraxinus excelsior (c),w
14100,49,6,9204446,6,1,2,Quercus seedling/sp,w
14101,49,6,9204446,6,2,1,Quercus seedling/sp,w
14102,49,6,9204446,7,1,1,Quercus seedling/sp,w
14103,49,6,9204446,7,1,2,Quercus seedling/sp,w
14104,49,6,9204446,8,1,2,Quercus seedling/sp,w
14105,49,7,9204446,1,2,1,Quercus seedling/sp,w
14106,49,7,9201960,1,3,1,Sorbus aucuparia,w
14107,49,7,9205,1,6,2,Acer pseudoplatanus,w
14108,49,7,9205,1,14,1,Acer pseudoplatanus,w
14109,49,7,920557,1,18,1,Corylus avellana,w
14110,49,7,920557,1,32,2,Corylus avellana,w
14111,49,7,920841,2,1,2,Fraxinus excelsior (c),w
14112,49,7,9201960,2,4,1,Sorbus aucuparia,w
14113,49,7,920557,2,4,2,Corylus avellana,w
14114,49,7,920557,2,16,1,Corylus avellana,w
14115,49,7,9205,3,1,2,Acer pseudoplatanus,w
14116,49,7,920557,3,2,2,Corylus avellana,w
14117,49,7,920557,3,8,1,Corylus avellana,w
14118,49,7,920841,4,1,2,Fraxinus excelsior (c),w
14119,49,7,920557,4,2,1,Corylus avellana,w
14120,49,7,9205,6,1,2,Acer pseudoplatanus,w
14121,49,7,920841,7,1,2,Fraxinus excelsior (c),w
14122,49,7,9204446,11,1,2,Quercus seedling/sp,w
14123,49,8,9205,1,4,2,Acer pseudoplatanus,w
14124,49,8,9205,1,26,1,Acer pseudoplatanus,w
14125,49,8,9205,2,2,2,Acer pseudoplatanus,w
14126,49,8,9205,2,11,1,Acer pseudoplatanus,w
14127,49,8,9205,3,2,1,Acer pseudoplatanus,w
14128,49,8,9205,3,3,2,Acer pseudoplatanus,w
14129,49,8,9205,4,1,1,Acer pseudoplatanus,w
14130,49,8,9204446,4,1,2,Quercus seedling/sp,w
14131,49,8,9205,5,1,1,Acer pseudoplatanus,w
14132,49,8,9204446,5,1,2,Quercus seedling/sp,w
14133,49,8,9205,8,1,1,Acer pseudoplatanus,w
14134,49,9,9204446,1,1,1,Quercus seedling/sp,w
14135,49,9,9205,1,2,1,Acer pseudoplatanus,w
14136,49,9,9205,1,14,2,Acer pseudoplatanus,w
14137,49,9,9205,1,23,1,Acer pseudoplatanus,w
14138,49,9,9204446,2,1,2,Quercus seedling/sp,w
14139,49,9,9204446,2,4,1,Quercus seedling/sp,w
14140,49,9,9205,2,18,1,Acer pseudoplatanus,w
14141,49,9,9204446,3,1,1,Quercus seedling/sp,w
14142,49,9,9204446,3,4,2,Quercus seedling/sp,w
14143,49,9,9205,3,6,1,Acer pseudoplatanus,w
14144,49,9,9204446,4,1,2,Quercus seedling/sp,w
14145,49,9,9204446,5,1,2,Quercus seedling/sp,w
14146,49,9,9204446,15,1,2,Quercus seedling/sp,w
14147,49,10,920569,1,1,1,Crataegus monogyna,w
14148,49,10,9205,1,2,2,Acer pseudoplatanus,w
14149,49,10,9205,1,4,2,Acer pseudoplatanus,w
14150,49,10,9205,1,12,1,Acer pseudoplatanus,w
14151,49,10,9205,1,30,2,Acer pseudoplatanus,w
14152,49,10,9205,2,1,1,Acer pseudoplatanus,w
14153,49,10,920569,2,1,1,Crataegus monogyna,w
14154,49,10,920841,4,1,2,Fraxinus excelsior (c),w
14155,49,10,92077,5,1,2,Alnus glutinosa,w
14156,49,10,9201635,13,1,1,Quercus cerris,w
14157,49,11,920841,1,2,1,Fraxinus excelsior (c),w
14158,49,11,9204314,1,3,1,Ulmus sp.,w
14159,49,11,9201815,1,4,1,Sambucus nigra,w
14160,49,11,9201815,1,6,2,Sambucus nigra,w
14161,49,11,920569,1,9,2,Crataegus monogyna,w
14162,49,11,920569,1,18,2,Crataegus monogyna,w
14163,49,11,9201617,1,36,2,Prunus spinosa,w
14164,49,11,920569,1,48,2,Crataegus monogyna,w
14165,49,11,9204314,2,1,1,Ulmus sp.,w
14166,49,11,920841,2,1,2,Fraxinus excelsior (c),w
14167,49,11,9201617,2,2,2,Prunus spinosa,w
14168,49,11,9204314,3,2,1,Ulmus sp.,w
14169,49,11,920841,3,2,2,Fraxinus excelsior (c),w
14170,49,11,920432,4,1,1,Castanea sativa,w
14171,49,11,9204314,4,1,1,Ulmus sp.,w
14172,49,11,920432,5,1,1,Castanea sativa,w
14173,49,11,920841,5,3,1,Fraxinus excelsior (c),w
14174,49,11,9204314,5,4,1,Ulmus sp.,w
14175,49,11,9204314,6,2,1,Ulmus sp.,w
14176,49,11,920432,7,1,1,Castanea sativa,w
14177,49,11,920841,7,1,1,Fraxinus excelsior (c),w
14178,49,11,9204314,7,1,1,Ulmus sp.,w
14179,49,11,920432,8,1,1,Castanea sativa,w
14180,49,11,920432,8,1,2,Castanea sativa,w
14181,49,12,9204558,1,1,1,Salix seedling/sp,w
14182,49,12,9205,1,2,2,Acer pseudoplatanus,w
14183,49,12,920841,1,2,2,Fraxinus excelsior (c),w
14184,49,12,920569,1,3,2,Crataegus monogyna,w
14185,49,12,92077,1,4,1,Alnus glutinosa,w
14186,49,12,920569,1,4,1,Crataegus monogyna,w
14187,49,12,9204314,1,4,2,Ulmus sp.,w
14188,49,12,920569,1,6,2,Crataegus monogyna,w
14189,49,12,920841,1,9,1,Fraxinus excelsior (c),w
14190,49,12,920557,1,32,2,Corylus avellana,w
14191,49,12,920841,1,34,1,Fraxinus excelsior (c),w
14192,49,12,920557,2,2,2,Corylus avellana,w
14193,49,12,920569,2,2,2,Crataegus monogyna,w
14194,49,12,920841,2,3,1,Fraxinus excelsior (c),w
14195,49,12,9204446,3,1,2,Quercus seedling/sp,w
14196,49,12,92077,3,2,1,Alnus glutinosa,w
14197,49,12,920841,3,3,1,Fraxinus excelsior (c),w
14198,49,12,920841,4,1,1,Fraxinus excelsior (c),w
14199,49,12,920557,4,2,2,Corylus avellana,w
14200,49,12,920841,5,1,1,Fraxinus excelsior (c),w
14201,49,12,9204558,5,1,1,Salix seedling/sp,w
14202,49,12,9204314,5,1,2,Ulmus sp.,w
14203,49,12,9204558,6,1,1,Salix seedling/sp,w
14204,49,12,9204314,6,1,2,Ulmus sp.,w
14205,49,12,920841,9,1,1,Fraxinus excelsior (c),w
14206,49,13,9205,1,2,2,Acer pseudoplatanus,w
14207,49,13,920841,1,2,2,Fraxinus excelsior (c),w
14208,49,13,9205,1,4,2,Acer pseudoplatanus,w
14209,49,13,920841,1,4,2,Fraxinus excelsior (c),w
14210,49,13,920841,1,9,1,Fraxinus excelsior (c),w
14211,49,13,9201617,1,22,2,Prunus spinosa,w
14212,49,13,920841,1,24,1,Fraxinus excelsior (c),w
14213,49,13,920841,2,17,1,Fraxinus excelsior (c),w
14214,49,13,920841,3,6,1,Fraxinus excelsior (c),w
14215,49,13,920841,4,1,1,Fraxinus excelsior (c),w
14216,49,13,92077,5,1,2,Alnus glutinosa,w
14217,49,13,920841,5,2,1,Fraxinus excelsior (c),w
14218,49,13,920841,6,2,1,Fraxinus excelsior (c),w
14219,49,13,920841,8,1,1,Fraxinus excelsior (c),w
14220,49,13,9204445,14,1,2,Betula seedling/sp,w
14221,49,14,9201023,1,2,2,Ilex aquifolium,w
14222,49,14,920569,1,4,1,Crataegus monogyna,w
14223,49,14,9205,1,4,2,Acer pseudoplatanus,w
14224,49,14,920569,1,4,2,Crataegus monogyna,w
14225,49,14,9201617,1,8,1,Prunus spinosa,w
14226,49,14,920841,1,9,1,Fraxinus excelsior (c),w
14227,49,14,920841,1,18,2,Fraxinus excelsior (c),w
14228,49,14,920841,1,34,1,Fraxinus excelsior (c),w
14229,49,14,92077,2,1,1,Alnus glutinosa,w
14230,49,14,920569,2,1,1,Crataegus monogyna,w
14231,49,14,920841,2,8,1,Fraxinus excelsior (c),w
14232,49,14,92077,3,1,1,Alnus glutinosa,w
14233,49,14,9204558,3,1,1,Salix seedling/sp,w
14234,49,14,920841,3,1,2,Fraxinus excelsior (c),w
14235,49,14,920841,3,4,1,Fraxinus excelsior (c),w
14236,49,14,920841,4,1,2,Fraxinus excelsior (c),w
14237,49,14,920841,4,2,1,Fraxinus excelsior (c),w
14238,49,14,92077,4,2,2,Alnus glutinosa,w
14239,49,14,92077,5,1,1,Alnus glutinosa,w
14240,49,14,920841,5,1,1,Fraxinus excelsior (c),w
14241,49,14,920841,7,2,1,Fraxinus excelsior (c),w
14242,49,15,9204558,1,1,1,Salix seedling/sp,w
14243,49,15,9204314,1,2,2,Ulmus sp.,w
14244,49,15,92077,1,3,1,Alnus glutinosa,w
14245,49,15,9204314,1,4,2,Ulmus sp.,w
14246,49,15,920841,1,6,1,Fraxinus excelsior (c),w
14247,49,15,920841,1,8,2,Fraxinus excelsior (c),w
14248,49,15,9201815,1,10,1,Sambucus nigra,w
14249,49,15,920557,1,12,2,Corylus avellana,w
14250,49,15,9204314,2,1,2,Ulmus sp.,w
14251,49,15,9201815,2,2,1,Sambucus nigra,w
14252,49,15,9204558,2,2,1,Salix seedling/sp,w
14253,49,15,920841,2,8,1,Fraxinus excelsior (c),w
14254,49,15,92077,3,1,1,Alnus glutinosa,w
14255,49,15,920841,3,2,1,Fraxinus excelsior (c),w
14256,49,15,9204558,3,3,1,Salix seedling/sp,w
14257,49,15,920841,4,1,1,Fraxinus excelsior (c),w
14258,49,15,920841,5,3,1,Fraxinus excelsior (c),w
14259,49,15,920841,7,1,1,Fraxinus excelsior (c),w
14260,49,15,9204558,8,1,1,Salix seedling/sp,w
14261,49,16,920569,1,1,1,Crataegus monogyna,w
14262,49,16,9205,1,8,2,Acer pseudoplatanus,w
14263,49,16,920841,1,32,1,Fraxinus excelsior (c),w
14264,49,16,920841,1,238,1,Fraxinus excelsior (c),w
14265,49,16,920569,2,1,1,Crataegus monogyna,w
14266,49,16,92077,2,1,2,Alnus glutinosa,w
14267,49,16,920841,2,2,2,Fraxinus excelsior (c),w
14268,49,16,92077,2,3,1,Alnus glutinosa,w
14269,49,16,920841,2,29,1,Fraxinus excelsior (c),w
14270,49,16,92077,3,2,1,Alnus glutinosa,w
14271,49,16,92077,3,2,2,Alnus glutinosa,w
14272,49,16,920841,3,12,1,Fraxinus excelsior (c),w
14273,49,16,920841,4,1,1,Fraxinus excelsior (c),w
14274,49,16,920841,4,4,2,Fraxinus excelsior (c),w
14275,49,16,92077,5,1,2,Alnus glutinosa,w
14276,49,16,920841,10,1,2,Fraxinus excelsior (c),w
14277,50,1,920841,1,2,2,Fraxinus excelsior (c),w
14278,50,1,9205,1,14,2,Acer pseudoplatanus,w
14279,50,1,9204446,8,1,1,Quercus seedling/sp,w
14280,50,1,9204446,8,1,2,Quercus seedling/sp,w
14281,50,1,9204446,9,1,2,Quercus seedling/sp,w
14282,50,1,9204446,12,1,2,Quercus seedling/sp,w
14283,50,1,920810,17,1,1,Fagus sylvatica,w
14284,50,1,920810,23,1,1,Fagus sylvatica,w
14285,50,2,920569,1,1,2,Crataegus monogyna,w
14286,50,2,9201960,1,1,2,Sorbus aucuparia,w
14287,50,2,920841,1,3,2,Fraxinus excelsior (c),w
14288,50,2,920841,1,4,2,Fraxinus excelsior (c),w
14289,50,2,9201960,1,6,2,Sorbus aucuparia,w
