site,plot,BRC,DBH_class,Count,Yr,species,ms,flag,dbhcounts
52,16,9201023.0,1,2,2,Ilex aquifolium,am,1,2
52,16,9201960.0,1,4,2,Sorbus aucuparia,am,0,4
52,16,9205.0,1,28,1,Acer pseudoplatanus,am,0,28
52,16,9204446.0,1,102,1,Quercus seedling/sp,em,0,102
52,16,9204446.0,3,3,2,Quercus seedling/sp,em,0,9
52,16,9204445.0,4,1,2,Betula seedling/sp,em,0,4
52,16,9204446.0,4,3,2,Quercus seedling/sp,em,0,12
52,16,9204445.0,5,1,2,Betula seedling/sp,em,0,5
52,16,9204446.0,5,6,2,Quercus seedling/sp,em,0,30
52,16,9204446.0,6,1,2,Quercus seedling/sp,em,0,6
53,1,920841.0,1,1,1,Fraxinus excelsior (c),am,0,1
53,1,920569.0,1,9,1,Crataegus monogyna,em,0,9
53,1,9201815.0,1,20,1,Sambucus nigra,u,1,20
53,1,920841.0,2,1,1,Fraxinus excelsior (c),am,0,2
53,1,9204446.0,3,2,1,Quercus seedling/sp,em,0,6
53,1,920841.0,4,4,1,Fraxinus excelsior (c),am,0,16
53,1,920841.0,5,1,1,Fraxinus excelsior (c),am,0,5
53,1,920841.0,6,2,1,Fraxinus excelsior (c),am,0,12
53,1,920841.0,7,1,1,Fraxinus excelsior (c),am,0,7
53,1,9204442.0,7,1,1,Larix sp.,em,0,7
53,1,92077.0,7,2,2,Alnus glutinosa,d,0,14
53,1,9204442.0,8,2,1,Larix sp.,em,0,16
53,2,92077.0,1,1,2,Alnus glutinosa,d,0,1
53,2,9204446.0,8,1,1,Quercus seedling/sp,em,0,8
53,3,9204558.0,1,2,2,Salix seedling/sp,u,0,2
53,3,92077.0,1,3,2,Alnus glutinosa,d,0,3
53,3,9205.0,1,4,2,Acer pseudoplatanus,am,0,4
53,3,92077.0,1,19,1,Alnus glutinosa,d,0,19
53,3,920557.0,1,44,2,Corylus avellana,em,0,44
53,3,920557.0,1,56,1,Corylus avellana,em,0,56
53,3,92077.0,2,2,1,Alnus glutinosa,d,0,4
53,3,9201815.0,2,2,2,Sambucus nigra,u,1,4
53,3,92077.0,2,15,2,Alnus glutinosa,d,0,30
53,3,92077.0,3,6,2,Alnus glutinosa,d,0,18
53,3,200001651.0,4,2,2,Populus sp.,d,0,8
53,3,92077.0,4,10,2,Alnus glutinosa,d,0,40
53,3,9201960.0,5,1,1,Sorbus aucuparia,am,0,5
53,3,200001651.0,5,1,2,Populus sp.,d,0,5
53,3,92077.0,5,2,2,Alnus glutinosa,d,0,10
53,3,92077.0,5,3,1,Alnus glutinosa,d,0,15
53,3,92077.0,6,2,2,Alnus glutinosa,d,0,12
53,3,200001651.0,6,2,2,Populus sp.,d,0,12
53,3,92077.0,6,5,1,Alnus glutinosa,d,0,30
53,3,92077.0,7,2,1,Alnus glutinosa,d,0,14
53,3,92077.0,9,1,1,Alnus glutinosa,d,0,9
53,4,9205.0,1,1,1,Acer pseudoplatanus,am,0,1
53,4,9201616.0,1,4,1,Prunus padus,am,0,4
53,4,9204558.0,1,4,2,Salix seedling/sp,u,0,4
53,4,9205.0,1,6,2,Acer pseudoplatanus,am,0,6
53,4,9201815.0,1,8,2,Sambucus nigra,u,1,8
53,4,9201815.0,1,20,1,Sambucus nigra,u,1,20
53,4,9201616.0,1,44,1,Prunus padus,am,0,44
53,4,200001651.0,2,1,2,Populus sp.,d,0,2
53,4,9205.0,2,3,1,Acer pseudoplatanus,am,0,6
53,4,920569.0,2,3,1,Crataegus monogyna,em,0,6
53,4,9201815.0,2,4,2,Sambucus nigra,u,1,8
53,4,92077.0,2,9,2,Alnus glutinosa,d,0,18
53,4,9205.0,2,15,2,Acer pseudoplatanus,am,0,30
53,4,9205.0,3,2,1,Acer pseudoplatanus,am,0,6
53,4,92077.0,3,6,2,Alnus glutinosa,d,0,18
53,4,9205.0,4,2,2,Acer pseudoplatanus,am,0,8
53,4,92077.0,4,2,2,Alnus glutinosa,d,0,8
53,4,92077.0,5,1,1,Alnus glutinosa,d,0,5
53,4,92077.0,5,3,2,Alnus glutinosa,d,0,15
53,4,92077.0,6,1,1,Alnus glutinosa,d,0,6
53,4,920841.0,6,1,2,Fraxinus excelsior (c),am,0,6
53,4,9205.0,7,1,1,Acer pseudoplatanus,am,0,7
53,4,9205.0,8,1,1,Acer pseudoplatanus,am,0,8
53,4,92077.0,8,1,1,Alnus glutinosa,d,0,8
53,4,200001651.0,9,2,2,Populus sp.,d,0,18
53,4,200001651.0,10,1,2,Populus sp.,d,0,10
53,5,9205.0,1,2,1,Acer pseudoplatanus,am,0,2
53,5,9201616.0,1,2,1,Prunus padus,am,0,2
53,5,9205.0,1,2,2,Acer pseudoplatanus,am,0,2
53,5,9201815.0,1,4,2,Sambucus nigra,u,1,4
53,5,9201815.0,1,72,1,Sambucus nigra,u,1,72
53,5,9205.0,2,1,1,Acer pseudoplatanus,am,0,2
53,5,9205.0,2,1,2,Acer pseudoplatanus,am,0,2
53,5,920841.0,2,2,2,Fraxinus excelsior (c),am,0,4
53,5,9201815.0,2,4,2,Sambucus nigra,u,1,8
53,5,9205.0,3,1,1,Acer pseudoplatanus,am,0,3
53,5,9205.0,3,1,2,Acer pseudoplatanus,am,0,3
53,5,920841.0,3,1,2,Fraxinus excelsior (c),am,0,3
53,5,9205.0,4,1,2,Acer pseudoplatanus,am,0,4
53,5,920841.0,4,1,2,Fraxinus excelsior (c),am,0,4
53,5,9205.0,6,1,2,Acer pseudoplatanus,am,0,6
53,5,9205.0,7,1,1,Acer pseudoplatanus,am,0,7
53,5,920841.0,7,1,2,Fraxinus excelsior (c),am,0,7
53,5,9204446.0,10,1,1,Quercus seedling/sp,em,0,10
53,5,920841.0,10,1,2,Fraxinus excelsior (c),am,0,10
53,5,200001651.0,10,1,2,Populus sp.,d,0,10
53,5,9204446.0,11,1,1,Quercus seedling/sp,em,0,11
53,5,9204446.0,13,2,1,Quercus seedling/sp,em,0,26
53,6,9205.0,1,1,1,Acer pseudoplatanus,am,0,1
53,6,9204558.0,1,1,2,Salix seedling/sp,u,0,1
53,6,920841.0,1,8,2,Fraxinus excelsior (c),am,0,8
53,6,9205.0,1,12,1,Acer pseudoplatanus,am,0,12
53,6,920841.0,1,30,1,Fraxinus excelsior (c),am,0,30
53,6,9201815.0,1,34,2,Sambucus nigra,u,1,34
53,6,9201815.0,1,44,1,Sambucus nigra,u,1,44
53,6,9205.0,2,1,1,Acer pseudoplatanus,am,0,2
53,6,9205.0,2,1,2,Acer pseudoplatanus,am,0,2
53,6,920841.0,2,2,2,Fraxinus excelsior (c),am,0,4
53,6,9201815.0,2,6,2,Sambucus nigra,u,1,12
53,6,9205.0,3,2,2,Acer pseudoplatanus,am,0,6
53,6,920841.0,3,3,2,Fraxinus excelsior (c),am,0,9
53,6,9205.0,4,1,1,Acer pseudoplatanus,am,0,4
53,6,9204558.0,4,1,2,Salix seedling/sp,u,0,4
53,6,920841.0,5,1,2,Fraxinus excelsior (c),am,0,5
53,6,920841.0,6,1,2,Fraxinus excelsior (c),am,0,6
53,6,9204446.0,7,1,1,Quercus seedling/sp,em,0,7
53,6,200001651.0,8,1,2,Populus sp.,d,0,8
53,6,9205.0,9,1,1,Acer pseudoplatanus,am,0,9
53,6,9204446.0,9,1,1,Quercus seedling/sp,em,0,9
53,6,200001651.0,9,1,2,Populus sp.,d,0,9
53,6,9205.0,10,2,1,Acer pseudoplatanus,am,0,20
53,6,9205.0,11,1,1,Acer pseudoplatanus,am,0,11
53,6,200001651.0,11,1,2,Populus sp.,d,0,11
53,6,9205.0,12,1,1,Acer pseudoplatanus,am,0,12
53,7,920557.0,1,8,2,Corylus avellana,em,0,8
53,7,9201815.0,1,28,2,Sambucus nigra,u,1,28
53,7,9201815.0,1,32,1,Sambucus nigra,u,1,32
53,7,9201815.0,2,10,1,Sambucus nigra,u,1,20
53,7,920557.0,2,12,2,Corylus avellana,em,0,24
53,7,9201815.0,2,14,2,Sambucus nigra,u,1,28
53,7,9205.0,3,2,2,Acer pseudoplatanus,am,0,6
53,7,920841.0,4,1,2,Fraxinus excelsior (c),am,0,4
53,7,9205.0,5,1,2,Acer pseudoplatanus,am,0,5
53,7,920841.0,6,1,2,Fraxinus excelsior (c),am,0,6
53,8,9201960.0,1,1,2,Sorbus aucuparia,am,0,1
53,8,920841.0,1,4,1,Fraxinus excelsior (c),am,0,4
53,8,920841.0,1,4,2,Fraxinus excelsior (c),am,0,4
53,8,9201023.0,1,12,2,Ilex aquifolium,am,1,12
53,8,9201815.0,1,60,2,Sambucus nigra,u,1,60
53,8,9201815.0,1,62,1,Sambucus nigra,u,1,62
53,8,9201960.0,2,1,2,Sorbus aucuparia,am,0,2
53,8,920569.0,2,2,1,Crataegus monogyna,em,0,4
53,8,920569.0,3,1,1,Crataegus monogyna,em,0,3
53,8,920841.0,4,1,1,Fraxinus excelsior (c),am,0,4
53,8,9204446.0,4,1,1,Quercus seedling/sp,em,0,4
53,8,9204442.0,4,2,1,Larix sp.,em,0,8
53,8,920841.0,5,2,1,Fraxinus excelsior (c),am,0,10
53,8,9204442.0,5,5,1,Larix sp.,em,0,25
53,8,9202241.0,6,1,1,Aesculus hippocastanum,am,0,6
53,8,9204442.0,6,1,1,Larix sp.,em,0,6
53,8,920841.0,6,2,1,Fraxinus excelsior (c),am,0,12
53,8,9204442.0,7,1,1,Larix sp.,em,0,7
53,8,9204445.0,7,1,1,Betula seedling/sp,em,0,7
53,8,920841.0,9,1,1,Fraxinus excelsior (c),am,0,9
53,8,920841.0,9,2,2,Fraxinus excelsior (c),am,0,18
53,8,9202241.0,11,1,1,Aesculus hippocastanum,am,0,11
53,8,920432.0,15,1,2,Castanea sativa,em,0,15
53,8,9204445.0,15,1,2,Betula seedling/sp,em,0,15
53,9,9201805.0,1,7,1,Salix viminalis,d,0,7
53,9,9201805.0,1,26,1,Salix viminalis,d,0,26
53,9,9201805.0,2,5,1,Salix viminalis,d,0,10
53,9,9201805.0,3,1,1,Salix viminalis,d,0,3
53,10,9201815.0,1,4,2,Sambucus nigra,u,1,4
53,10,920569.0,1,8,1,Crataegus monogyna,em,0,8
53,10,9201815.0,1,24,1,Sambucus nigra,u,1,24
53,10,9201611.0,2,1,2,Prunus avium,am,0,2
53,10,920569.0,2,4,1,Crataegus monogyna,em,0,8
53,10,9201815.0,2,6,2,Sambucus nigra,u,1,12
53,10,920569.0,3,2,1,Crataegus monogyna,em,0,6
53,10,920841.0,4,1,1,Fraxinus excelsior (c),am,0,4
53,10,920569.0,4,2,1,Crataegus monogyna,em,0,8
53,10,920841.0,5,1,1,Fraxinus excelsior (c),am,0,5
53,10,9204445.0,5,1,2,Betula seedling/sp,em,0,5
53,10,9201611.0,6,1,1,Prunus avium,am,0,6
53,10,9201611.0,7,1,1,Prunus avium,am,0,7
53,10,920841.0,7,1,2,Fraxinus excelsior (c),am,0,7
53,10,9205.0,8,1,1,Acer pseudoplatanus,am,0,8
53,10,920841.0,9,1,1,Fraxinus excelsior (c),am,0,9
53,10,920841.0,10,1,1,Fraxinus excelsior (c),am,0,10
53,10,920841.0,11,1,1,Fraxinus excelsior (c),am,0,11
53,10,9204446.0,16,1,2,Quercus seedling/sp,em,0,16
53,11,920569.0,1,1,1,Crataegus monogyna,em,0,1
53,11,92077.0,1,2,1,Alnus glutinosa,d,0,2
53,11,9201687.0,1,6,2,Rhododendron ponticum,er,1,6
53,11,9201023.0,1,7,1,Ilex aquifolium,am,1,7
53,11,9202185.0,1,18,1,Viburnum opulus,am,0,18
53,11,920569.0,2,2,1,Crataegus monogyna,em,0,4
53,11,9201023.0,2,3,1,Ilex aquifolium,am,1,6
53,11,9201815.0,2,4,2,Sambucus nigra,u,1,8
53,11,92077.0,3,2,1,Alnus glutinosa,d,0,6
53,11,92077.0,5,1,1,Alnus glutinosa,d,0,5
53,11,92077.0,6,1,1,Alnus glutinosa,d,0,6
53,11,920841.0,6,1,1,Fraxinus excelsior (c),am,0,6
53,11,920841.0,7,1,1,Fraxinus excelsior (c),am,0,7
53,11,92077.0,8,1,1,Alnus glutinosa,d,0,8
53,11,92077.0,9,1,1,Alnus glutinosa,d,0,9
53,11,9201805.0,11,1,1,Salix viminalis,d,0,11
53,11,92077.0,11,2,2,Alnus glutinosa,d,0,22
53,11,92077.0,15,1,2,Alnus glutinosa,d,0,15
53,12,920841.0,1,1,2,Fraxinus excelsior (c),am,0,1
53,12,9201815.0,1,12,2,Sambucus nigra,u,1,12
53,12,9201815.0,1,30,1,Sambucus nigra,u,1,30
53,12,9201687.0,1,80,1,Rhododendron ponticum,er,1,80
53,12,920841.0,2,1,2,Fraxinus excelsior (c),am,0,2
53,12,9204442.0,2,2,2,Larix sp.,em,0,4
53,12,9201815.0,2,4,1,Sambucus nigra,u,1,8
53,12,9201815.0,2,4,2,Sambucus nigra,u,1,8
53,12,9204558.0,3,1,2,Salix seedling/sp,u,0,3
53,12,9201815.0,3,2,2,Sambucus nigra,u,1,6
53,12,92077.0,4,1,1,Alnus glutinosa,d,0,4
53,12,9205.0,4,1,2,Acer pseudoplatanus,am,0,4
53,12,9204558.0,4,1,2,Salix seedling/sp,u,0,4
53,12,920841.0,4,2,2,Fraxinus excelsior (c),am,0,8
53,12,9204558.0,5,1,2,Salix seedling/sp,u,0,5
53,12,92077.0,6,1,1,Alnus glutinosa,d,0,6
53,12,92077.0,13,1,2,Alnus glutinosa,d,0,13
53,13,92077.0,1,1,2,Alnus glutinosa,d,0,1
53,13,92077.0,1,8,1,Alnus glutinosa,d,0,8
53,13,9205.0,2,1,1,Acer pseudoplatanus,am,0,2
53,13,92077.0,2,1,1,Alnus glutinosa,d,0,2
53,13,92077.0,2,1,2,Alnus glutinosa,d,0,2
53,13,92077.0,3,1,1,Alnus glutinosa,d,0,3
53,13,92077.0,3,2,2,Alnus glutinosa,d,0,6
53,13,92077.0,5,4,1,Alnus glutinosa,d,0,20
53,13,200001651.0,6,1,2,Populus sp.,d,0,6
53,13,92077.0,6,5,1,Alnus glutinosa,d,0,30
53,13,92077.0,7,6,1,Alnus glutinosa,d,0,42
53,13,92077.0,8,1,1,Alnus glutinosa,d,0,8
53,13,92077.0,9,1,2,Alnus glutinosa,d,0,9
53,13,92077.0,10,1,2,Alnus glutinosa,d,0,10
53,13,92077.0,11,1,2,Alnus glutinosa,d,0,11
53,14,9201788.0,1,1,1,Salix caprea,em,0,1
53,14,920569.0,1,2,1,Crataegus monogyna,em,0,2
53,14,9205.0,1,2,2,Acer pseudoplatanus,am,0,2
53,14,92077.0,1,2,2,Alnus glutinosa,d,0,2
53,14,920841.0,1,4,1,Fraxinus excelsior (c),am,0,4
53,14,9201788.0,1,6,1,Salix caprea,em,0,6
53,14,92077.0,1,7,1,Alnus glutinosa,d,0,7
53,14,9205.0,1,14,1,Acer pseudoplatanus,am,0,14
53,14,9205.0,2,1,1,Acer pseudoplatanus,am,0,2
53,14,9205.0,2,1,2,Acer pseudoplatanus,am,0,2
53,14,200001651.0,2,1,2,Populus sp.,d,0,2
53,14,92077.0,2,3,1,Alnus glutinosa,d,0,6
53,14,9201788.0,2,4,1,Salix caprea,em,0,8
53,14,920841.0,2,4,2,Fraxinus excelsior (c),am,0,8
53,14,9204445.0,2,4,2,Betula seedling/sp,em,0,8
53,14,92077.0,2,8,2,Alnus glutinosa,d,0,16
53,14,920841.0,3,1,1,Fraxinus excelsior (c),am,0,3
53,14,920841.0,3,1,2,Fraxinus excelsior (c),am,0,3
53,14,9201788.0,3,2,1,Salix caprea,em,0,6
53,14,92077.0,3,2,2,Alnus glutinosa,d,0,6
53,14,92077.0,3,3,1,Alnus glutinosa,d,0,9
53,14,92077.0,4,1,1,Alnus glutinosa,d,0,4
53,14,9204445.0,4,1,2,Betula seedling/sp,em,0,4
53,14,200001651.0,4,1,2,Populus sp.,d,0,4
53,14,92077.0,5,2,1,Alnus glutinosa,d,0,10
53,14,92077.0,6,1,1,Alnus glutinosa,d,0,6
53,14,920841.0,6,1,1,Fraxinus excelsior (c),am,0,6
53,14,200001651.0,6,1,2,Populus sp.,d,0,6
53,14,92077.0,7,2,1,Alnus glutinosa,d,0,14
53,14,92077.0,9,1,1,Alnus glutinosa,d,0,9
53,15,9205.0,1,2,2,Acer pseudoplatanus,am,0,2
53,15,92077.0,1,2,2,Alnus glutinosa,d,0,2
53,15,9204445.0,1,2,2,Betula seedling/sp,em,0,2
53,15,92077.0,1,3,1,Alnus glutinosa,d,0,3
53,15,9204558.0,1,3,2,Salix seedling/sp,u,0,3
53,15,920841.0,1,4,1,Fraxinus excelsior (c),am,0,4
53,15,9204558.0,1,6,2,Salix seedling/sp,u,0,6
53,15,92077.0,1,10,2,Alnus glutinosa,d,0,10
53,15,9201815.0,1,12,2,Sambucus nigra,u,1,12
53,15,9205.0,1,14,2,Acer pseudoplatanus,am,0,14
53,15,9204445.0,2,1,2,Betula seedling/sp,em,0,2
53,15,920841.0,2,2,1,Fraxinus excelsior (c),am,0,4
53,15,9205.0,2,2,2,Acer pseudoplatanus,am,0,4
53,15,920841.0,2,4,2,Fraxinus excelsior (c),am,0,8
53,15,92077.0,2,9,2,Alnus glutinosa,d,0,18
53,15,9204558.0,2,21,2,Salix seedling/sp,u,0,42
53,15,92077.0,3,1,1,Alnus glutinosa,d,0,3
53,15,920841.0,3,1,1,Fraxinus excelsior (c),am,0,3
53,15,9205.0,3,1,2,Acer pseudoplatanus,am,0,3
53,15,920841.0,3,1,2,Fraxinus excelsior (c),am,0,3
53,15,200001651.0,3,2,2,Populus sp.,d,0,6
53,15,92077.0,3,3,2,Alnus glutinosa,d,0,9
53,15,92077.0,4,1,2,Alnus glutinosa,d,0,4
53,15,92077.0,4,2,1,Alnus glutinosa,d,0,8
53,15,200001651.0,4,3,2,Populus sp.,d,0,12
53,15,92077.0,5,3,1,Alnus glutinosa,d,0,15
53,15,92077.0,6,2,1,Alnus glutinosa,d,0,12
53,15,920841.0,7,1,2,Fraxinus excelsior (c),am,0,7
53,16,92077.0,1,2,1,Alnus glutinosa,d,0,2
53,16,9201815.0,1,2,2,Sambucus nigra,u,1,2
53,16,92077.0,1,7,2,Alnus glutinosa,d,0,7
53,16,92077.0,1,12,2,Alnus glutinosa,d,0,12
53,16,92077.0,2,3,2,Alnus glutinosa,d,0,6
53,16,9201815.0,2,6,2,Sambucus nigra,u,1,12
53,16,92077.0,3,6,2,Alnus glutinosa,d,0,18
53,16,92077.0,5,1,2,Alnus glutinosa,d,0,5
53,16,92077.0,5,3,1,Alnus glutinosa,d,0,15
53,16,92077.0,6,1,2,Alnus glutinosa,d,0,6
53,16,92077.0,6,6,1,Alnus glutinosa,d,0,36
53,16,200001651.0,7,1,2,Populus sp.,d,0,7
53,16,92077.0,9,1,1,Alnus glutinosa,d,0,9
53,16,200001651.0,9,3,2,Populus sp.,d,0,27
53,16,92077.0,10,1,1,Alnus glutinosa,d,0,10
54,1,920557.0,1,2,1,Corylus avellana,em,0,2
54,1,9204446.0,5,1,1,Quercus seedling/sp,em,0,5
54,1,920810.0,5,1,2,Fagus sylvatica,em,0,5
54,1,9204446.0,8,1,2,Quercus seedling/sp,em,0,8
54,1,9204446.0,14,1,1,Quercus seedling/sp,em,0,14
54,2,920557.0,1,6,2,Corylus avellana,em,0,6
54,2,9204446.0,2,4,1,Quercus seedling/sp,em,0,8
54,2,9204445.0,3,1,1,Betula seedling/sp,em,0,3
54,2,9204446.0,3,1,1,Quercus seedling/sp,em,0,3
54,2,9204446.0,4,1,1,Quercus seedling/sp,em,0,4
54,2,9204446.0,11,1,1,Quercus seedling/sp,em,0,11
54,2,920810.0,25,1,1,Fagus sylvatica,em,0,25
54,3,9201687.0,1,6,2,Rhododendron ponticum,er,1,6
54,3,9201687.0,1,162,1,Rhododendron ponticum,er,1,162
54,3,9201687.0,2,2,1,Rhododendron ponticum,er,1,4
54,3,9201687.0,2,16,2,Rhododendron ponticum,er,1,32
54,3,9204446.0,3,1,1,Quercus seedling/sp,em,0,3
54,3,9204445.0,3,1,2,Betula seedling/sp,em,0,3
54,3,9201687.0,3,4,2,Rhododendron ponticum,er,1,12
54,3,9204446.0,4,1,1,Quercus seedling/sp,em,0,4
54,3,9201687.0,4,2,2,Rhododendron ponticum,er,1,8
54,3,9204446.0,7,1,1,Quercus seedling/sp,em,0,7
54,3,9204446.0,8,2,1,Quercus seedling/sp,em,0,16
54,3,9204446.0,9,1,1,Quercus seedling/sp,em,0,9
54,4,9204445.0,1,3,1,Betula seedling/sp,em,0,3
54,4,9201687.0,1,6,2,Rhododendron ponticum,er,1,6
54,4,920557.0,1,8,2,Corylus avellana,em,0,8
54,4,920557.0,1,24,1,Corylus avellana,em,0,24
54,4,9201687.0,1,78,1,Rhododendron ponticum,er,1,78
54,4,920569.0,2,1,1,Crataegus monogyna,em,0,2
54,4,920841.0,2,1,1,Fraxinus excelsior (c),am,0,2
54,4,920841.0,2,1,2,Fraxinus excelsior (c),am,0,2
54,4,9205178.0,2,1,2,Pseudotsuga spp.,em,0,2
54,4,9201687.0,2,2,1,Rhododendron ponticum,er,1,4
54,4,9201687.0,2,18,2,Rhododendron ponticum,er,1,36
54,4,9201611.0,3,1,2,Prunus avium,am,0,3
54,4,9204445.0,3,1,2,Betula seedling/sp,em,0,3
54,4,920841.0,3,2,2,Fraxinus excelsior (c),am,0,6
54,4,920569.0,4,1,1,Crataegus monogyna,em,0,4
54,4,920841.0,4,2,2,Fraxinus excelsior (c),am,0,8
54,4,9204446.0,5,1,1,Quercus seedling/sp,em,0,5
54,4,9204445.0,5,1,2,Betula seedling/sp,em,0,5
54,4,9204445.0,6,1,2,Betula seedling/sp,em,0,6
54,4,9204445.0,7,1,1,Betula seedling/sp,em,0,7
54,4,9204446.0,7,2,1,Quercus seedling/sp,em,0,14
54,4,9204446.0,9,1,1,Quercus seedling/sp,em,0,9
54,5,9204558.0,1,1,1,Salix seedling/sp,u,0,1
54,5,920557.0,1,24,1,Corylus avellana,em,0,24
54,5,9204445.0,1,74,1,Betula seedling/sp,em,0,74
54,5,9204558.0,2,1,1,Salix seedling/sp,u,0,2
54,5,9204446.0,6,1,2,Quercus seedling/sp,em,0,6
54,5,9204445.0,7,1,1,Betula seedling/sp,em,0,7
54,5,9204445.0,9,1,1,Betula seedling/sp,em,0,9
54,5,9204446.0,10,1,2,Quercus seedling/sp,em,0,10
54,6,9201023.0,1,2,2,Ilex aquifolium,am,1,2
54,6,9201960.0,2,2,1,Sorbus aucuparia,am,0,4
54,6,920557.0,2,2,2,Corylus avellana,em,0,4
54,6,9205.0,2,4,1,Acer pseudoplatanus,am,0,8
54,6,9205.0,3,1,1,Acer pseudoplatanus,am,0,3
54,6,920569.0,3,1,1,Crataegus monogyna,em,0,3
54,6,9201960.0,3,2,1,Sorbus aucuparia,am,0,6
54,6,9201960.0,3,2,2,Sorbus aucuparia,am,0,6
54,6,9201960.0,4,2,1,Sorbus aucuparia,am,0,8
54,6,9201960.0,4,2,2,Sorbus aucuparia,am,0,8
54,6,9205.0,5,2,1,Acer pseudoplatanus,am,0,10
54,6,9204445.0,5,2,2,Betula seedling/sp,em,0,10
54,6,9205.0,6,1,1,Acer pseudoplatanus,am,0,6
54,6,9204445.0,8,1,2,Betula seedling/sp,em,0,8
54,6,9205.0,18,1,1,Acer pseudoplatanus,am,0,18
54,7,9204446.0,1,1,1,Quercus seedling/sp,em,0,1
54,7,9201687.0,1,10,1,Rhododendron ponticum,er,1,10
54,7,9201960.0,2,1,2,Sorbus aucuparia,am,0,2
54,7,9204445.0,2,1,2,Betula seedling/sp,em,0,2
54,7,9204446.0,2,2,1,Quercus seedling/sp,em,0,4
54,7,9201960.0,2,3,1,Sorbus aucuparia,am,0,6
54,7,9201960.0,3,2,2,Sorbus aucuparia,am,0,6
54,7,9204445.0,4,1,2,Betula seedling/sp,em,0,4
54,7,9204446.0,7,1,1,Quercus seedling/sp,em,0,7
54,7,9204446.0,8,1,1,Quercus seedling/sp,em,0,8
54,7,9204446.0,10,1,1,Quercus seedling/sp,em,0,10
54,8,9201960.0,1,1,1,Sorbus aucuparia,am,0,1
54,8,9201960.0,3,1,1,Sorbus aucuparia,am,0,3
54,8,9204445.0,3,1,1,Betula seedling/sp,em,0,3
54,8,9204446.0,3,1,1,Quercus seedling/sp,em,0,3
54,8,9204445.0,4,1,1,Betula seedling/sp,em,0,4
54,8,9204445.0,5,1,1,Betula seedling/sp,em,0,5
54,8,9204445.0,6,2,1,Betula seedling/sp,em,0,12
54,8,9204445.0,7,1,1,Betula seedling/sp,em,0,7
54,8,9204446.0,8,2,1,Quercus seedling/sp,em,0,16
54,9,9201023.0,1,2,2,Ilex aquifolium,am,1,2
54,9,9204446.0,2,1,1,Quercus seedling/sp,em,0,2
54,9,9204446.0,3,1,1,Quercus seedling/sp,em,0,3
54,9,9204446.0,4,2,2,Quercus seedling/sp,em,0,8
54,9,9204446.0,4,3,1,Quercus seedling/sp,em,0,12
54,9,9205.0,7,1,2,Acer pseudoplatanus,am,0,7
54,9,9204445.0,9,1,1,Betula seedling/sp,em,0,9
54,9,9204446.0,9,2,1,Quercus seedling/sp,em,0,18
54,9,920810.0,11,1,1,Fagus sylvatica,em,0,11
54,10,9205.0,1,1,1,Acer pseudoplatanus,am,0,1
54,10,9201815.0,1,44,1,Sambucus nigra,u,1,44
54,10,9205.0,2,1,2,Acer pseudoplatanus,am,0,2
54,10,920810.0,2,1,2,Fagus sylvatica,em,0,2
54,10,9205.0,3,4,2,Acer pseudoplatanus,am,0,12
54,10,9205.0,4,1,2,Acer pseudoplatanus,am,0,4
54,10,9201023.0,4,2,1,Ilex aquifolium,am,1,8
54,10,9201023.0,5,2,1,Ilex aquifolium,am,1,10
54,10,9204446.0,6,1,2,Quercus seedling/sp,em,0,6
54,10,9204445.0,6,2,2,Betula seedling/sp,em,0,12
54,10,9205.0,7,1,1,Acer pseudoplatanus,am,0,7
54,10,9205.0,8,1,1,Acer pseudoplatanus,am,0,8
54,10,9204445.0,8,3,2,Betula seedling/sp,em,0,24
54,10,9204445.0,10,1,2,Betula seedling/sp,em,0,10
54,11,920841.0,1,5,1,Fraxinus excelsior (c),am,0,5
54,11,920841.0,2,1,1,Fraxinus excelsior (c),am,0,2
54,11,920841.0,4,1,1,Fraxinus excelsior (c),am,0,4
54,11,9202241.0,4,1,1,Aesculus hippocastanum,am,0,4
54,11,9201960.0,5,1,2,Sorbus aucuparia,am,0,5
54,11,920841.0,8,1,1,Fraxinus excelsior (c),am,0,8
54,11,9204446.0,10,1,2,Quercus seedling/sp,em,0,10
54,11,9204446.0,11,1,2,Quercus seedling/sp,em,0,11
54,12,9202241.0,1,1,1,Aesculus hippocastanum,am,0,1
54,12,9202398.0,1,4,1,Chamaecyparis lawsoniana,am,0,4
54,12,920569.0,3,4,2,Crataegus monogyna,em,0,12
54,12,920569.0,5,1,2,Crataegus monogyna,em,0,5
54,12,9204446.0,7,1,1,Quercus seedling/sp,em,0,7
54,12,9204446.0,10,1,1,Quercus seedling/sp,em,0,10
54,12,9204446.0,12,1,2,Quercus seedling/sp,em,0,12
54,13,9201687.0,1,2,1,Rhododendron ponticum,er,1,2
54,13,920557.0,1,2,2,Corylus avellana,em,0,2
54,13,9201023.0,1,2,2,Ilex aquifolium,am,1,2
54,13,9201687.0,2,2,1,Rhododendron ponticum,er,1,4
54,13,9205.0,2,5,2,Acer pseudoplatanus,am,0,10
54,13,9201023.0,2,5,2,Ilex aquifolium,am,1,10
54,13,9205.0,3,1,2,Acer pseudoplatanus,am,0,3
54,13,9205.0,4,1,2,Acer pseudoplatanus,am,0,4
54,13,9205.0,5,1,1,Acer pseudoplatanus,am,0,5
54,13,9204446.0,5,1,1,Quercus seedling/sp,em,0,5
